PENINSUL
R2
FLOW
Simulated flow (cfs)
Date          DSN 1001
1999/11/15      1.1887
1999/11/16      1.3834
1999/11/17      3.4715
1999/11/18      1.1435
1999/11/19     36.4543
1999/11/20      6.5287
1999/11/21      9.8247
1999/11/22      1.1823
1999/11/23      1.0335
1999/11/24      1.0198
1999/11/25      1.0575
1999/11/26      1.0498
1999/11/27      1.2651
1999/11/28      1.2829
1999/11/29      1.3415
1999/11/30      2.6754
1999/12/ 1      6.0089
1999/12/ 2      1.2298
1999/12/ 3      0.9190
1999/12/ 4      0.9631
1999/12/ 5      1.0101
1999/12/ 6      1.0549
1999/12/ 7      0.8993
1999/12/ 8      1.5900
1999/12/ 9     19.7813
1999/12/10      1.8320
1999/12/11      0.9125
1999/12/12      1.0522
1999/12/13      0.9777
1999/12/14      0.9400
1999/12/15      0.9335
1999/12/16      0.9278
1999/12/17      0.9223
1999/12/18      1.0004
1999/12/19      0.8830
1999/12/20      0.9184
1999/12/21      0.9251
1999/12/22      0.9282
1999/12/23      0.9314
1999/12/24      0.9340
1999/12/25      0.9364
1999/12/26      0.9388
1999/12/27      0.9411
1999/12/28      0.9432
1999/12/29      0.9453
1999/12/30      0.9473
1999/12/31      0.9485
2000/ 1/ 1      1.1225
2000/ 1/ 2      0.9276
2000/ 1/ 3      0.9383
2000/ 1/ 4      1.0543
2000/ 1/ 5      0.8355
2000/ 1/ 6      0.9740
2000/ 1/ 7      0.9597
2000/ 1/ 8      1.0427
2000/ 1/ 9      1.0501
2000/ 1/10      0.9593
2000/ 1/11     61.0216
2000/ 1/12      5.6833
2000/ 1/13      1.1307
2000/ 1/14      1.1570
2000/ 1/15      1.3662
2000/ 1/16    109.5097
2000/ 1/17      2.8202
2000/ 1/18    111.5382
2000/ 1/19      5.4147
2000/ 1/20      1.9533
2000/ 1/21      1.5283
2000/ 1/22      1.9189
2000/ 1/23    163.4513
2000/ 1/24    368.2466
2000/ 1/25     48.7505
2000/ 1/26     14.4751
2000/ 1/27      7.7084
2000/ 1/28      6.4117
2000/ 1/29      4.8511
2000/ 1/30     55.3968
2000/ 1/31     10.4737
2000/ 2/ 1      4.9964
2000/ 2/ 2      4.2746
2000/ 2/ 3     39.4115
2000/ 2/ 4     10.6593
2000/ 2/ 5     47.7565
2000/ 2/ 6      8.4766
2000/ 2/ 7      4.3833
2000/ 2/ 8      3.8424
2000/ 2/ 9      3.8397
2000/ 2/10     75.8325
2000/ 2/11    161.7804
2000/ 2/12    143.6631
2000/ 2/13    262.7448
2000/ 2/14    299.5365
2000/ 2/15     41.3245
2000/ 2/16     26.4830
2000/ 2/17     17.0970
2000/ 2/18     12.3303
2000/ 2/19      9.9627
2000/ 2/20     35.3757
2000/ 2/21     35.3631
2000/ 2/22     99.9949
2000/ 2/23    126.3602
2000/ 2/24     28.8188
2000/ 2/25     23.1366
2000/ 2/26     18.4705
2000/ 2/27    158.6235
2000/ 2/28     20.5838
2000/ 2/29     65.7560
2000/ 3/ 1     14.7978
2000/ 3/ 2     24.5390
2000/ 3/ 3      8.8985
2000/ 3/ 4     25.2912
2000/ 3/ 5     53.9734
2000/ 3/ 6     11.5701
2000/ 3/ 7     55.6179
2000/ 3/ 8    104.4023
2000/ 3/ 9     54.1302
2000/ 3/10     15.1682
2000/ 3/11     10.2305
2000/ 3/12      7.0124
2000/ 3/13      5.2416
2000/ 3/14      4.2522
2000/ 3/15      3.5992
2000/ 3/16      3.2570
2000/ 3/17      2.9282
2000/ 3/18      3.1028
2000/ 3/19      2.9954
2000/ 3/20      2.1560
2000/ 3/21      2.5754
2000/ 3/22      2.9540
2000/ 3/23      2.9488
2000/ 3/24      2.8777
2000/ 3/25      2.8204
2000/ 3/26      2.7730
2000/ 3/27      2.6304
2000/ 3/28      2.8191
2000/ 3/29      2.5030
2000/ 3/30      2.0719
2000/ 3/31      1.9869
2000/ 4/ 1      2.0605
2000/ 4/ 2      2.2440
2000/ 4/ 3      2.3246
2000/ 4/ 4      2.3741
2000/ 4/ 5      2.2953
2000/ 4/ 6      2.2492
2000/ 4/ 7      2.2203
2000/ 4/ 8      2.3046
2000/ 4/ 9      2.2152
2000/ 4/10      2.0727
2000/ 4/11      2.1160
2000/ 4/12      5.5290
2000/ 4/13      8.0094
2000/ 4/14     25.8873
2000/ 4/15      3.7242
2000/ 4/16     15.9365
2000/ 4/17     61.2594
2000/ 4/18      3.3562
2000/ 4/19      2.0978
2000/ 4/20      1.8726
2000/ 4/21      1.6155
2000/ 4/22      1.7769
2000/ 4/23      1.4350
2000/ 4/24      1.3256
2000/ 4/25      1.2530
2000/ 4/26      1.2971
2000/ 4/27      1.4145
2000/ 4/28      1.4390
2000/ 4/29      1.4066
2000/ 4/30      1.5515
2000/ 5/ 1      1.6529
2000/ 5/ 2      1.6101
2000/ 5/ 3      1.5990
2000/ 5/ 4      1.6841
2000/ 5/ 5      1.7438
2000/ 5/ 6      2.1602
2000/ 5/ 7     15.1019
2000/ 5/ 8     18.7608
2000/ 5/ 9      2.0700
2000/ 5/10      1.4566
2000/ 5/11      1.4286
2000/ 5/12      1.6491
2000/ 5/13      1.6669
2000/ 5/14      2.0473
2000/ 5/15     11.8501
2000/ 5/16     15.8479
2000/ 5/17      3.1408
2000/ 5/18      1.3755
2000/ 5/19      1.2599
2000/ 5/20      1.2601
2000/ 5/21      1.3222
2000/ 5/22      1.3845
2000/ 5/23      1.7074
2000/ 5/24      1.5618
2000/ 5/25      1.3510
2000/ 5/26      1.3579
2000/ 5/27      1.3282
2000/ 5/28      1.2865
2000/ 5/29      1.3917
2000/ 5/30      1.4378
2000/ 5/31      1.4069
2000/ 6/ 1      1.3749
2000/ 6/ 2      1.4384
2000/ 6/ 3      1.4410
2000/ 6/ 4      1.3641
2000/ 6/ 5      1.3744
2000/ 6/ 6      1.3983
2000/ 6/ 7      3.0608
2000/ 6/ 8      5.2356
2000/ 6/ 9      1.3908
2000/ 6/10      1.3115
2000/ 6/11      1.3055
2000/ 6/12      1.2877
2000/ 6/13      1.1641
2000/ 6/14      1.2301
2000/ 6/15      0.8161
2000/ 6/16      1.1519
2000/ 6/17      1.2522
2000/ 6/18      1.3097
2000/ 6/19      1.2234
2000/ 6/20      1.1412
2000/ 6/21      1.1200
2000/ 6/22      1.1308
2000/ 6/23      1.1434
2000/ 6/24      1.1373
2000/ 6/25      1.1138
2000/ 6/26      1.1063
2000/ 6/27      1.0992
2000/ 6/28      1.0368
2000/ 6/29      1.0476
2000/ 6/30      1.0692
2000/ 7/ 1      1.1000
2000/ 7/ 2      1.1057
2000/ 7/ 3      1.0763
2000/ 7/ 4      1.0663
2000/ 7/ 5      1.0472
2000/ 7/ 6      1.1122
2000/ 7/ 7      1.0547
2000/ 7/ 8      1.0110
2000/ 7/ 9      1.0192
2000/ 7/10      0.9994
2000/ 7/11      0.9592
2000/ 7/12      0.9640
2000/ 7/13      0.9742
2000/ 7/14      0.9542
2000/ 7/15      1.0196
2000/ 7/16      1.2039
2000/ 7/17      1.0302
2000/ 7/18      0.9516
2000/ 7/19      0.9077
2000/ 7/20      0.9526
2000/ 7/21      0.9704
2000/ 7/22      0.9657
2000/ 7/23      0.9152
2000/ 7/24      0.8897
2000/ 7/25      0.8875
2000/ 7/26      0.9385
2000/ 7/27      1.0139
2000/ 7/28      0.9954
2000/ 7/29      0.9915
2000/ 7/30      0.9356
2000/ 7/31      0.9852
2000/ 8/ 1      0.9899
2000/ 8/ 2      0.9160
2000/ 8/ 3      0.9754
2000/ 8/ 4      0.9876
2000/ 8/ 5      0.8942
2000/ 8/ 6      0.9368
2000/ 8/ 7      0.9596
2000/ 8/ 8      0.9741
2000/ 8/ 9      0.9815
2000/ 8/10      0.9655
2000/ 8/11      0.8664
2000/ 8/12      0.8383
2000/ 8/13      0.8379
2000/ 8/14      0.8810
2000/ 8/15      0.9266
2000/ 8/16      0.8608
2000/ 8/17      0.8809
2000/ 8/18      0.9013
2000/ 8/19      0.9398
2000/ 8/20      0.9496
2000/ 8/21      0.9510
2000/ 8/22      0.9475
2000/ 8/23      0.9415
2000/ 8/24      0.9345
2000/ 8/25      0.9032
2000/ 8/26      0.9254
2000/ 8/27      0.9346
2000/ 8/28      0.9308
2000/ 8/29      1.7109
2000/ 8/30      1.4194
2000/ 8/31      1.0482
2000/ 9/ 1      1.6412
2000/ 9/ 2      1.2052
2000/ 9/ 3      1.0169
2000/ 9/ 4      0.8334
2000/ 9/ 5      0.7979
2000/ 9/ 6      0.7871
2000/ 9/ 7      0.8030
2000/ 9/ 8      0.8055
2000/ 9/ 9      0.8235
2000/ 9/10      0.8653
2000/ 9/11      0.8787
2000/ 9/12      1.0181
2000/ 9/13      0.9268
2000/ 9/14      0.9900
2000/ 9/15      0.8570
2000/ 9/16      0.9138
2000/ 9/17      0.8606
2000/ 9/18      0.8658
2000/ 9/19      0.8541
2000/ 9/20      0.8521
2000/ 9/21      0.8905
2000/ 9/22      1.1803
2000/ 9/23      0.9122
2000/ 9/24      0.9236
2000/ 9/25      0.8732
2000/ 9/26      0.8692
2000/ 9/27      0.8669
2000/ 9/28      0.9636
2000/ 9/29      0.9172
2000/ 9/30      0.9079
2000/10/ 1      0.8177
2000/10/ 2      0.8607
2000/10/ 3      0.8908
2000/10/ 4      0.8895
2000/10/ 5      0.9654
2000/10/ 6      0.8765
2000/10/ 7      0.8806
2000/10/ 8      0.8817
2000/10/ 9      1.3230
2000/10/10      3.1900
2000/10/11      1.5852
2000/10/12      1.0539
2000/10/13      0.8983
2000/10/14      0.8835
2000/10/15      0.8824
2000/10/16      0.8810
2000/10/17      0.8805
2000/10/18      0.8465
2000/10/19      0.8661
2000/10/20      0.9902
2000/10/21      0.7039
2000/10/22      0.7084
2000/10/23      0.8724
2000/10/24      0.9432
2000/10/25      2.6394
2000/10/26    168.1945
2000/10/27     15.3682
2000/10/28     39.8023
2000/10/29     26.3025
2000/10/30     13.5957
2000/10/31      5.3567
2000/11/ 1      2.0057
2000/11/ 2      1.3143
2000/11/ 3      1.2336
2000/11/ 4      1.2889
2000/11/ 5      1.3136
2000/11/ 6      0.9948
2000/11/ 7      1.0093
2000/11/ 8      1.1956
2000/11/ 9      1.2500
2000/11/10      1.3250
2000/11/11      1.2409
2000/11/12      1.2168
2000/11/13      1.3720
2000/11/14      1.3244
2000/11/15      1.4093
2000/11/16     27.8596
2000/11/17      1.5355
2000/11/18      1.1717
2000/11/19      1.1474
2000/11/20      1.1289
2000/11/21      6.0858
2000/11/22      5.5508
2000/11/23      1.3819
2000/11/24      1.2661
2000/11/25      1.3799
2000/11/26      1.3844
2000/11/27      1.3668
2000/11/28      1.3499
2000/11/29     37.6732
2000/11/30      2.1698
2000/12/ 1      1.2477
2000/12/ 2      1.1822
2000/12/ 3      1.3553
2000/12/ 4      1.3669
2000/12/ 5      1.3505
2000/12/ 6      1.3364
2000/12/ 7      1.1390
2000/12/ 8      1.0112
2000/12/ 9      1.2952
2000/12/10      1.3174
2000/12/11      1.3660
2000/12/12      6.2674
2000/12/13      1.5458
2000/12/14     12.5167
2000/12/15      7.5167
2000/12/16      1.0817
2000/12/17      0.9404
2000/12/18      1.0553
2000/12/19      1.0236
2000/12/20      1.0489
2000/12/21      1.1006
2000/12/22      1.0044
2000/12/23      1.2195
2000/12/24      1.0192
2000/12/25      1.0385
2000/12/26      1.0017
2000/12/27      1.0480
2000/12/28      1.0082
2000/12/29      1.1465
2000/12/30      1.0272
2000/12/31      1.0134
2001/ 1/ 1      1.1082
2001/ 1/ 2      1.0791
2001/ 1/ 3      1.0252
2001/ 1/ 4      1.0732
2001/ 1/ 5      1.0315
2001/ 1/ 6      1.0797
2001/ 1/ 7      1.3033
2001/ 1/ 8     34.7939
2001/ 1/ 9      2.0578
2001/ 1/10     70.3673
2001/ 1/11    104.3297
2001/ 1/12     11.2259
2001/ 1/13      1.8211
2001/ 1/14      1.6474
2001/ 1/15      1.3971
2001/ 1/16      1.3752
2001/ 1/17      1.3448
2001/ 1/18      1.4438
2001/ 1/19      1.4300
2001/ 1/20      1.5905
2001/ 1/21      1.5247
2001/ 1/22      1.2516
2001/ 1/23      7.1912
2001/ 1/24     29.4077
2001/ 1/25    105.6654
2001/ 1/26     31.2588
2001/ 1/27      2.5314
2001/ 1/28      2.1351
2001/ 1/29      1.7702
2001/ 1/30      1.6637
2001/ 1/31      1.4955
2001/ 2/ 1      1.5909
2001/ 2/ 2      1.5710
2001/ 2/ 3      1.4078
2001/ 2/ 4      1.3635
2001/ 2/ 5      1.3569
2001/ 2/ 6      1.3526
2001/ 2/ 7      1.2420
2001/ 2/ 8      1.3335
2001/ 2/ 9     46.9755
2001/ 2/10     83.7224
2001/ 2/11     65.0944
2001/ 2/12     76.7016
2001/ 2/13      4.3742
2001/ 2/14      2.8355
2001/ 2/15      2.5504
2001/ 2/16      2.3343
2001/ 2/17     43.0169
2001/ 2/18     22.3001
2001/ 2/19     91.2024
2001/ 2/20     22.5946
2001/ 2/21     22.6524
2001/ 2/22     58.0604
2001/ 2/23     49.3671
2001/ 2/24     81.8631
2001/ 2/25     34.3180
2001/ 2/26      9.2523
2001/ 2/27      5.2316
2001/ 2/28      4.1511
2001/ 3/ 1      4.1885
2001/ 3/ 2     14.4102
2001/ 3/ 3      6.5800
2001/ 3/ 4     77.1161
2001/ 3/ 5     36.1191
2001/ 3/ 6     11.2553
2001/ 3/ 7      4.0143
2001/ 3/ 8      4.1742
2001/ 3/ 9      3.4458
2001/ 3/10      2.8984
2001/ 3/11      2.8911
2001/ 3/12      2.4882
2001/ 3/13      2.3374
2001/ 3/14      2.4730
2001/ 3/15      2.7229
2001/ 3/16      2.2883
2001/ 3/17      2.2401
2001/ 3/18      2.3797
2001/ 3/19      2.2430
2001/ 3/20      2.1745
2001/ 3/21      2.5558
2001/ 3/22      2.5439
2001/ 3/23      2.6255
2001/ 3/24      2.4177
2001/ 3/25      5.5902
2001/ 3/26      2.0399
2001/ 3/27      1.8165
2001/ 3/28      1.8482
2001/ 3/29      1.7252
2001/ 3/30      1.4465
2001/ 3/31      1.3159
2001/ 4/ 1      1.5159
2001/ 4/ 2      1.3726
2001/ 4/ 3      1.3593
2001/ 4/ 4      1.4738
2001/ 4/ 5      1.4006
2001/ 4/ 6     11.7513
2001/ 4/ 7     25.0846
2001/ 4/ 8      2.0225
2001/ 4/ 9     26.9424
2001/ 4/10      1.9604
2001/ 4/11      1.8933
2001/ 4/12      1.4714
2001/ 4/13      1.3699
2001/ 4/14      1.2527
2001/ 4/15      1.1682
2001/ 4/16      1.0991
2001/ 4/17      0.9936
2001/ 4/18      1.1551
2001/ 4/19      1.2540
2001/ 4/20     54.0837
2001/ 4/21      5.4057
2001/ 4/22      1.2421
2001/ 4/23      1.0606
2001/ 4/24      0.9850
2001/ 4/25      0.9440
2001/ 4/26      1.1930
2001/ 4/27      1.3628
2001/ 4/28      1.0816
2001/ 4/29      0.9538
2001/ 4/30      0.9850
2001/ 5/ 1      0.9728
2001/ 5/ 2      0.9105
2001/ 5/ 3      0.9177
2001/ 5/ 4      1.0600
2001/ 5/ 5      1.0886
2001/ 5/ 6      1.0945
2001/ 5/ 7      1.1092
2001/ 5/ 8      1.1340
2001/ 5/ 9      1.1540
2001/ 5/10      1.1598
2001/ 5/11      1.1897
2001/ 5/12      1.4358
2001/ 5/13      1.3634
2001/ 5/14      1.2252
2001/ 5/15      1.2404
2001/ 5/16      1.1907
2001/ 5/17      1.1713
2001/ 5/18      1.1756
2001/ 5/19      1.1753
2001/ 5/20      1.1890
2001/ 5/21      1.1689
2001/ 5/22      1.2022
2001/ 5/23      1.1292
2001/ 5/24      1.1128
2001/ 5/25      1.2245
2001/ 5/26      1.4578
2001/ 5/27      1.5260
2001/ 5/28      1.2700
2001/ 5/29      1.0718
2001/ 5/30      1.0590
2001/ 5/31      1.1380
2001/ 6/ 1      1.1268
2001/ 6/ 2      1.1173
2001/ 6/ 3      1.0971
2001/ 6/ 4      1.0836
2001/ 6/ 5      1.0825
2001/ 6/ 6      1.0899
2001/ 6/ 7      1.0813
2001/ 6/ 8      1.0884
2001/ 6/ 9      1.1563
2001/ 6/10      1.1735
2001/ 6/11      1.4342
2001/ 6/12      1.2576
2001/ 6/13      1.0639
2001/ 6/14      1.0611
2001/ 6/15      1.0653
2001/ 6/16      1.0059
2001/ 6/17      0.9812
2001/ 6/18      0.9853
2001/ 6/19      1.0537
2001/ 6/20      1.0221
2001/ 6/21      0.9961
2001/ 6/22      1.0896
2001/ 6/23      1.1093
2001/ 6/24      1.1219
2001/ 6/25      1.6139
2001/ 6/26      1.2036
2001/ 6/27      1.5157
2001/ 6/28      1.1097
2001/ 6/29      1.0316
2001/ 6/30      1.0145
2001/ 7/ 1      0.9464
2001/ 7/ 2      0.9230
2001/ 7/ 3      1.0259
2001/ 7/ 4      1.1340
2001/ 7/ 5      1.1096
2001/ 7/ 6      0.9805
2001/ 7/ 7      1.0935
2001/ 7/ 8      1.0587
2001/ 7/ 9      1.1697
2001/ 7/10      1.1663
2001/ 7/11      1.1537
2001/ 7/12      1.4891
2001/ 7/13      1.2153
2001/ 7/14      1.3853
2001/ 7/15      1.2265
2001/ 7/16      1.4122
2001/ 7/17      1.0237
2001/ 7/18      0.9968
2001/ 7/19      1.1254
2001/ 7/20      1.1137
2001/ 7/21      1.0930
2001/ 7/22      0.9981
2001/ 7/23      0.9849
2001/ 7/24      0.9778
2001/ 7/25      1.0286
2001/ 7/26      1.0255
2001/ 7/27      1.0196
2001/ 7/28      1.0146
2001/ 7/29      0.9609
2001/ 7/30      1.1628
2001/ 7/31      0.9589
2001/ 8/ 1      1.0001
2001/ 8/ 2      0.9984
2001/ 8/ 3      1.2407
2001/ 8/ 4      1.2385
2001/ 8/ 5      0.9435
2001/ 8/ 6      0.9323
2001/ 8/ 7      0.9332
2001/ 8/ 8      0.9340
2001/ 8/ 9      0.9832
2001/ 8/10      1.0313
2001/ 8/11      1.0126
2001/ 8/12      1.0924
2001/ 8/13      0.5084
2001/ 8/14      0.3289
2001/ 8/15      0.3595
2001/ 8/16      0.8000
2001/ 8/17      0.9315
2001/ 8/18      0.9074
2001/ 8/19      0.9386
2001/ 8/20      1.0803
2001/ 8/21      1.0086
2001/ 8/22      1.1686
2001/ 8/23      0.9822
2001/ 8/24      1.0447
2001/ 8/25      0.8848
2001/ 8/26      0.9644
2001/ 8/27      0.8886
2001/ 8/28      0.8844
2001/ 8/29      1.0173
2001/ 8/30      1.1103
2001/ 8/31      0.9798
2001/ 9/ 1      0.9290
2001/ 9/ 2      0.9353
2001/ 9/ 3      0.8974
2001/ 9/ 4      0.9496
2001/ 9/ 5      0.9543
