UALAMEDA
RCHRES8
FLOW

Date          DSN 1001
1999/ 4/ 7    145.4671
1999/ 4/ 8    633.7040
1999/ 4/ 9    324.7623
1999/ 4/10    199.4087
1999/ 4/11    312.9988
1999/ 4/12    251.4206
1999/ 4/13    158.4597
1999/ 4/14    126.2683
1999/ 4/15    108.6579
1999/ 4/16     99.0165
1999/ 4/17     89.3967
1999/ 4/18     80.0376
1999/ 4/19     71.9278
1999/ 4/20     65.7546
1999/ 4/21     61.0599
1999/ 4/22     56.6264
1999/ 4/23     50.4276
1999/ 4/24     47.0905
1999/ 4/25     47.8698
1999/ 4/26     49.7163
1999/ 4/27     49.7929
1999/ 4/28     47.2057
1999/ 4/29     43.4726
1999/ 4/30     39.9993
1999/ 5/ 1     38.9493
1999/ 5/ 2     42.8540
1999/ 5/ 3     51.3565
1999/ 5/ 4     49.9768
1999/ 5/ 5     41.7379
1999/ 5/ 6     36.1324
1999/ 5/ 7     32.2961
1999/ 5/ 8     29.3819
1999/ 5/ 9     28.1351
1999/ 5/10     28.6036
1999/ 5/11     29.1104
1999/ 5/12     28.3618
1999/ 5/13     28.1883
1999/ 5/14     28.2313
1999/ 5/15     28.0479
1999/ 5/16     27.8237
1999/ 5/17     27.2988
1999/ 5/18     27.1259
1999/ 5/19     28.1790
1999/ 5/20     29.2123
1999/ 5/21     28.5587
1999/ 5/22     26.4327
1999/ 5/23     24.0813
1999/ 5/24     24.5384
1999/ 5/25     25.0783
1999/ 5/26     25.1424
1999/ 5/27     25.0190
1999/ 5/28     24.8819
1999/ 5/29     24.9894
1999/ 5/30     25.4681
1999/ 5/31     25.1305
1999/ 6/ 1     25.0310
1999/ 6/ 2     26.0898
1999/ 6/ 3     28.1178
1999/ 6/ 4     30.7951
1999/ 6/ 5     28.4707
1999/ 6/ 6     25.3923
1999/ 6/ 7     23.0657
1999/ 6/ 8     21.8618
1999/ 6/ 9     21.3277
1999/ 6/10     20.8154
1999/ 6/11     19.4776
1999/ 6/12     18.5281
1999/ 6/13     18.8109
1999/ 6/14     18.3903
1999/ 6/15     17.9870
1999/ 6/16     18.7491
1999/ 6/17     18.5214
1999/ 6/18     18.8353
1999/ 6/19     18.3479
1999/ 6/20     18.3379
1999/ 6/21     17.5156
1999/ 6/22     16.5536
1999/ 6/23     16.0988
1999/ 6/24     16.1845
1999/ 6/25     16.4885
1999/ 6/26     16.8097
1999/ 6/27     16.3435
1999/ 6/28     15.6623
1999/ 6/29     14.9752
1999/ 6/30     14.4660
1999/ 7/ 1     14.1584
1999/ 7/ 2     14.2162
1999/ 7/ 3     14.6268
1999/ 7/ 4     15.1022
1999/ 7/ 5     15.1035
1999/ 7/ 6     14.3941
1999/ 7/ 7     14.3229
1999/ 7/ 8     13.9465
1999/ 7/ 9     13.3748
1999/ 7/10     13.3329
1999/ 7/11     13.3250
1999/ 7/12     12.9442
1999/ 7/13     13.8849
1999/ 7/14     15.4311
1999/ 7/15     16.6501
1999/ 7/16     16.7906
1999/ 7/17     16.4999
1999/ 7/18     15.2620
1999/ 7/19     14.7963
1999/ 7/20     15.4467
1999/ 7/21     15.6593
1999/ 7/22     14.7552
1999/ 7/23     14.6081
1999/ 7/24     14.8748
1999/ 7/25     14.8711
1999/ 7/26     13.8893
1999/ 7/27     13.2383
1999/ 7/28     13.0860
1999/ 7/29     12.9190
1999/ 7/30     12.7016
1999/ 7/31     13.1986
1999/ 8/ 1     13.4299
1999/ 8/ 2     13.2698
1999/ 8/ 3     12.4448
1999/ 8/ 4     12.5865
1999/ 8/ 5     13.2029
1999/ 8/ 6     14.6617
1999/ 8/ 7     15.7934
1999/ 8/ 8     15.1322
1999/ 8/ 9     14.7069
1999/ 8/10     14.7255
1999/ 8/11     15.7194
1999/ 8/12     16.1097
1999/ 8/13     14.3482
1999/ 8/14     12.8178
1999/ 8/15     11.9822
1999/ 8/16     11.6563
1999/ 8/17     11.4371
1999/ 8/18     11.2750
1999/ 8/19     11.3317
1999/ 8/20     11.1797
1999/ 8/21     11.0116
1999/ 8/22     11.0042
1999/ 8/23     10.8074
1999/ 8/24     10.5438
1999/ 8/25     10.4534
1999/ 8/26     11.4853
1999/ 8/27     13.3851
1999/ 8/28     12.1744
1999/ 8/29     11.2248
1999/ 8/30     10.5497
1999/ 8/31     10.1548
1999/ 9/ 1     10.3079
1999/ 9/ 2     10.6709
1999/ 9/ 3     10.8442
1999/ 9/ 4     10.8440
1999/ 9/ 5     10.6811
1999/ 9/ 6     10.2475
1999/ 9/ 7      9.8001
1999/ 9/ 8      9.8024
1999/ 9/ 9     10.8397
1999/ 9/10     11.1683
1999/ 9/11     11.4569
1999/ 9/12     11.7261
1999/ 9/13     11.6423
1999/ 9/14     11.4156
1999/ 9/15     11.7496
1999/ 9/16     12.3883
1999/ 9/17     12.6686
1999/ 9/18     12.6808
1999/ 9/19     12.5644
1999/ 9/20     12.3979
1999/ 9/21     12.2171
1999/ 9/22     13.0701
1999/ 9/23     14.3471
1999/ 9/24     13.1289
1999/ 9/25     11.8121
1999/ 9/26     10.2265
1999/ 9/27      8.3599
1999/ 9/28      7.0004
1999/ 9/29      7.4919
1999/ 9/30      8.3459
1999/10/ 1      9.2351
1999/10/ 2      9.8452
1999/10/ 3     10.1936
1999/10/ 4     10.4007
1999/10/ 5     10.8698
1999/10/ 6     11.5669
1999/10/ 7     11.5916
1999/10/ 8     10.2784
1999/10/ 9      9.7519
1999/10/10      9.5553
1999/10/11      9.8227
1999/10/12      9.6293
1999/10/13      9.9138
1999/10/14     10.1293
1999/10/15      9.6440
1999/10/16      7.5392
1999/10/17      7.3879
1999/10/18      8.6024
1999/10/19      9.5795
1999/10/20      9.9415
1999/10/21     10.0548
1999/10/22     10.2139
1999/10/23     10.1227
1999/10/24      9.9684
1999/10/25      9.8203
1999/10/26      9.8277
1999/10/27     10.5243
1999/10/28     21.0155
1999/10/29     37.9443
1999/10/30     27.9252
1999/10/31     18.5168
1999/11/ 1     13.0259
1999/11/ 2     10.1951
1999/11/ 3      9.2474
1999/11/ 4      9.3686
1999/11/ 5      9.8611
1999/11/ 6      9.8157
1999/11/ 7     46.3685
1999/11/ 8    372.9802
1999/11/ 9    174.4904
1999/11/10     84.4394
1999/11/11     51.8137
1999/11/12     30.9561
1999/11/13     20.5086
1999/11/14     16.0296
1999/11/15     14.4203
1999/11/16     14.0383
1999/11/17     16.5036
1999/11/18     18.3145
1999/11/19     53.2516
1999/11/20     97.0368
1999/11/21     77.2765
1999/11/22     60.4464
1999/11/23     36.8361
1999/11/24     22.6037
1999/11/25     15.9139
1999/11/26     13.2175
1999/11/27     12.7217
1999/11/28     14.1272
1999/11/29     15.1069
1999/11/30     36.8876
1999/12/ 1     82.0100
1999/12/ 2     77.1529
1999/12/ 3     47.6237
1999/12/ 4     27.5313
1999/12/ 5     17.9759
1999/12/ 6     14.2479
1999/12/ 7     12.9089
1999/12/ 8     11.6510
1999/12/ 9     21.2607
1999/12/10     41.3915
1999/12/11     31.7422
1999/12/12     20.5223
1999/12/13     14.9947
1999/12/14     12.1226
1999/12/15     10.6152
1999/12/16      9.8313
1999/12/17      9.4035
1999/12/18      9.3662
1999/12/19      9.5277
1999/12/20      9.0637
1999/12/21      8.8820
1999/12/22      8.8107
1999/12/23      8.7639
1999/12/24      8.7214
1999/12/25      8.6796
1999/12/26      8.6381
1999/12/27      8.5970
1999/12/28      8.5564
1999/12/29      8.5162
1999/12/30      8.4766
1999/12/31      8.4377
2000/ 1/ 1      8.7996
2000/ 1/ 2      9.4227
2000/ 1/ 3      8.6496
2000/ 1/ 4      8.6026
2000/ 1/ 5      8.6094
2000/ 1/ 6      7.7268
2000/ 1/ 7      7.7931
2000/ 1/ 8      7.9655
2000/ 1/ 9      8.4517
2000/ 1/10      8.4786
2000/ 1/11    232.9244
2000/ 1/12    200.7371
2000/ 1/13     86.1324
2000/ 1/14     51.0807
2000/ 1/15     30.7300
2000/ 1/16    243.3416
2000/ 1/17    102.1493
2000/ 1/18    592.9246
2000/ 1/19    161.3565
2000/ 1/20     94.4533
2000/ 1/21     63.0731
2000/ 1/22     41.3772
2000/ 1/23    373.6218
2000/ 1/24   2440.9840
2000/ 1/25   1296.1830
2000/ 1/26    311.4604
2000/ 1/27    191.6608
2000/ 1/28    160.0943
2000/ 1/29    144.0422
2000/ 1/30    179.9728
2000/ 1/31    168.2872
2000/ 2/ 1    130.5060
2000/ 2/ 2    113.2680
2000/ 2/ 3    216.2681
2000/ 2/ 4    196.8031
2000/ 2/ 5    140.8488
2000/ 2/ 6    118.0609
2000/ 2/ 7    102.0702
2000/ 2/ 8     93.2932
2000/ 2/ 9     85.0497
2000/ 2/10    188.4790
2000/ 2/11    275.2419
2000/ 2/12   1216.3390
2000/ 2/13   1149.0430
2000/ 2/14   3449.9490
2000/ 2/15   1042.1830
2000/ 2/16    628.7687
2000/ 2/17    485.3951
2000/ 2/18    368.2147
2000/ 2/19    322.0257
2000/ 2/20    297.3506
2000/ 2/21    284.2592
2000/ 2/22    309.3219
2000/ 2/23   3041.0000
2000/ 2/24   1402.2520
2000/ 2/25    528.8033
2000/ 2/26    424.2887
2000/ 2/27   1230.7220
2000/ 2/28    532.4045
2000/ 2/29    681.6517
2000/ 3/ 1    461.3595
2000/ 3/ 2    585.5544
2000/ 3/ 3    418.2209
2000/ 3/ 4    320.4511
2000/ 3/ 5   1445.7980
2000/ 3/ 6    569.9368
2000/ 3/ 7    481.2286
2000/ 3/ 8    853.7775
2000/ 3/ 9   1105.6940
2000/ 3/10    720.3445
2000/ 3/11    547.0901
2000/ 3/12    434.8640
2000/ 3/13    338.2132
2000/ 3/14    288.1084
2000/ 3/15    244.0119
2000/ 3/16    213.1913
2000/ 3/17    181.0564
2000/ 3/18    163.9424
2000/ 3/19    149.8860
2000/ 3/20    123.0723
2000/ 3/21    111.3181
2000/ 3/22    112.9114
2000/ 3/23    113.6849
2000/ 3/24    110.0063
2000/ 3/25    105.4436
2000/ 3/26    100.9447
2000/ 3/27     95.4129
2000/ 3/28     91.5327
2000/ 3/29     89.4972
2000/ 3/30     80.6986
2000/ 3/31     71.0973
2000/ 4/ 1     63.8043
2000/ 4/ 2     61.9473
2000/ 4/ 3     62.4997
2000/ 4/ 4     63.1771
2000/ 4/ 5     63.1544
2000/ 4/ 6     61.9428
2000/ 4/ 7     60.5317
2000/ 4/ 8     59.3484
2000/ 4/ 9     59.6047
2000/ 4/10     58.3123
2000/ 4/11     56.5476
2000/ 4/12     56.1181
2000/ 4/13    202.2407
2000/ 4/14    169.6642
2000/ 4/15    111.3774
2000/ 4/16    100.2049
2000/ 4/17    210.9899
2000/ 4/18    143.9185
2000/ 4/19    101.5038
2000/ 4/20     80.3944
2000/ 4/21     65.3925
2000/ 4/22     56.6560
2000/ 4/23     51.5417
2000/ 4/24     46.1014
2000/ 4/25     42.0092
2000/ 4/26     39.5344
2000/ 4/27     38.5249
2000/ 4/28     38.8253
2000/ 4/29     38.1451
2000/ 4/30     37.2030
2000/ 5/ 1     37.3916
2000/ 5/ 2     37.5687
2000/ 5/ 3     37.2866
2000/ 5/ 4     37.4365
2000/ 5/ 5     38.1746
2000/ 5/ 6     39.6759
2000/ 5/ 7     98.7580
2000/ 5/ 8    278.9762
2000/ 5/ 9    120.2152
2000/ 5/10     84.6068
2000/ 5/11     62.9836
2000/ 5/12     51.2916
2000/ 5/13     47.1408
2000/ 5/14     45.8742
2000/ 5/15     66.0367
2000/ 5/16    109.4773
2000/ 5/17    110.7034
2000/ 5/18     77.3132
2000/ 5/19     56.2206
2000/ 5/20     43.2637
2000/ 5/21     36.9590
2000/ 5/22     34.7476
2000/ 5/23     35.2926
2000/ 5/24     38.9618
2000/ 5/25     37.6708
2000/ 5/26     33.6363
2000/ 5/27     31.2915
2000/ 5/28     28.9777
2000/ 5/29     27.4667
2000/ 5/30     28.1271
2000/ 5/31     28.5630
2000/ 6/ 1     28.5419
2000/ 6/ 2     27.7894
2000/ 6/ 3     28.0488
2000/ 6/ 4     28.1411
2000/ 6/ 5     27.1719
2000/ 6/ 6     26.9795
2000/ 6/ 7     27.0198
2000/ 6/ 8     45.4665
2000/ 6/ 9     74.2962
2000/ 6/10     57.4471
2000/ 6/11     41.6913
2000/ 6/12     33.0029
2000/ 6/13     26.9521
2000/ 6/14     22.9120
2000/ 6/15     17.8211
2000/ 6/16     15.9399
2000/ 6/17     18.1865
2000/ 6/18     21.0535
2000/ 6/19     22.7868
2000/ 6/20     22.1474
2000/ 6/21     20.8899
2000/ 6/22     19.8076
2000/ 6/23     19.4585
2000/ 6/24     19.4683
2000/ 6/25     19.2335
2000/ 6/26     18.7537
2000/ 6/27     18.3870
2000/ 6/28     18.0996
2000/ 6/29     17.0567
2000/ 6/30     17.0939
2000/ 7/ 1     17.5395
2000/ 7/ 2     17.9031
2000/ 7/ 3     17.9545
2000/ 7/ 4     17.7634
2000/ 7/ 5     17.4785
2000/ 7/ 6     17.3335
2000/ 7/ 7     17.8487
2000/ 7/ 8     17.3033
2000/ 7/ 9     16.6543
2000/ 7/10     15.9456
2000/ 7/11     15.2114
2000/ 7/12     14.5514
2000/ 7/13     14.3560
2000/ 7/14     14.2497
2000/ 7/15     14.2450
2000/ 7/16     16.2597
2000/ 7/17     17.8489
2000/ 7/18     17.0373
2000/ 7/19     15.1110
2000/ 7/20     13.7539
2000/ 7/21     13.8708
2000/ 7/22     14.1096
2000/ 7/23     14.0182
2000/ 7/24     13.1106
2000/ 7/25     12.2788
2000/ 7/26     12.0747
2000/ 7/27     13.4860
2000/ 7/28     14.8736
2000/ 7/29     15.4020
2000/ 7/30     15.0157
2000/ 7/31     14.6316
2000/ 8/ 1     15.0501
2000/ 8/ 2     15.2988
2000/ 8/ 3     14.7451
2000/ 8/ 4     15.1301
2000/ 8/ 5     14.9613
2000/ 8/ 6     13.7852
2000/ 8/ 7     13.6410
2000/ 8/ 8     14.1089
2000/ 8/ 9     14.5497
2000/ 8/10     14.7071
2000/ 8/11     14.3174
2000/ 8/12     12.9285
2000/ 8/13     11.8968
2000/ 8/14     11.4501
2000/ 8/15     12.0453
2000/ 8/16     12.4331
2000/ 8/17     11.8545
2000/ 8/18     12.0532
2000/ 8/19     12.5591
2000/ 8/20     12.9783
2000/ 8/21     13.3435
2000/ 8/22     13.4617
2000/ 8/23     13.4069
2000/ 8/24     13.2700
2000/ 8/25     12.8540
2000/ 8/26     12.4868
2000/ 8/27     12.5098
2000/ 8/28     12.4453
2000/ 8/29     15.7324
2000/ 8/30     24.0467
2000/ 8/31     23.5531
2000/ 9/ 1     39.1694
2000/ 9/ 2     64.0359
2000/ 9/ 3     48.3206
2000/ 9/ 4     29.8813
2000/ 9/ 5     18.5519
2000/ 9/ 6     12.8339
2000/ 9/ 7     10.4535
2000/ 9/ 8      9.6014
2000/ 9/ 9      9.4312
2000/ 9/10      9.6796
2000/ 9/11     10.4176
2000/ 9/12     11.3711
2000/ 9/13     12.8860
2000/ 9/14     13.2625
2000/ 9/15     12.8100
2000/ 9/16     11.9899
2000/ 9/17     11.6481
2000/ 9/18     10.9160
2000/ 9/19     10.3819
2000/ 9/20      9.9821
2000/ 9/21     10.0460
2000/ 9/22     15.5551
2000/ 9/23     18.9663
2000/ 9/24     15.7827
2000/ 9/25     13.0320
2000/ 9/26     11.2538
2000/ 9/27     10.3586
2000/ 9/28     10.3941
2000/ 9/29     10.8377
2000/ 9/30     10.8533
2000/10/ 1     10.5135
2000/10/ 2     10.2534
2000/10/ 3     10.4797
2000/10/ 4     10.6967
2000/10/ 5     10.7582
2000/10/ 6     10.7185
2000/10/ 7     10.6893
2000/10/ 8     10.7416
2000/10/ 9     12.5779
2000/10/10    137.2044
2000/10/11    104.7494
2000/10/12     72.5127
2000/10/13     43.8986
2000/10/14     26.2814
2000/10/15     17.5402
2000/10/16     13.6315
2000/10/17     11.9482
2000/10/18     11.1490
2000/10/19     10.3501
2000/10/20     10.5779
2000/10/21     10.6253
2000/10/22      8.0451
2000/10/23      7.7053
2000/10/24      8.9823
2000/10/25     11.8376
2000/10/26    441.6623
2000/10/27    214.5471
2000/10/28    297.7167
2000/10/29    497.5518
2000/10/30    451.7954
2000/10/31    128.6474
2000/11/ 1     80.5576
2000/11/ 2     54.6867
2000/11/ 3     37.5739
2000/11/ 4     29.1103
2000/11/ 5     25.2604
2000/11/ 6     22.8122
2000/11/ 7     19.2133
2000/11/ 8     18.0307
2000/11/ 9     18.4306
2000/11/10     30.1440
2000/11/11     47.9803
2000/11/12     37.5817
2000/11/13     28.9373
2000/11/14     27.2855
2000/11/15     33.5148
2000/11/16     30.9070
2000/11/17     25.1825
2000/11/18     21.2188
2000/11/19     18.9362
2000/11/20     17.5932
2000/11/21     23.2725
2000/11/22     45.0341
2000/11/23     39.1255
2000/11/24     29.7156
2000/11/25     24.2719
2000/11/26     22.4967
2000/11/27     21.7539
2000/11/28     21.2120
2000/11/29     58.2076
2000/11/30     75.3862
2000/12/ 1     51.7141
2000/12/ 2     33.7711
2000/12/ 3     24.4649
2000/12/ 4     21.4866
2000/12/ 5     20.4721
2000/12/ 6     19.9105
2000/12/ 7     19.0087
2000/12/ 8     16.6549
2000/12/ 9     15.2275
2000/12/10     16.3007
2000/12/11     17.4550
2000/12/12     38.2958
2000/12/13     51.6026
2000/12/14     77.0137
2000/12/15    209.7679
2000/12/16     93.4713
2000/12/17     59.3059
2000/12/18     35.9272
2000/12/19     24.9295
2000/12/20     19.8538
2000/12/21     18.0229
2000/12/22     17.2421
2000/12/23     16.7284
2000/12/24     17.3447
2000/12/25     16.2417
2000/12/26     15.3691
2000/12/27     14.6766
2000/12/28     14.3514
2000/12/29     14.2195
2000/12/30     14.6356
2000/12/31     13.9684
2001/ 1/ 1     13.5077
2001/ 1/ 2     13.7039
2001/ 1/ 3     13.3713
2001/ 1/ 4     12.8870
2001/ 1/ 5     12.6682
2001/ 1/ 6     12.4111
2001/ 1/ 7     12.9712
2001/ 1/ 8    100.5778
2001/ 1/ 9    101.9878
2001/ 1/10    224.0118
2001/ 1/11    282.0497
2001/ 1/12    226.8063
2001/ 1/13     98.7870
2001/ 1/14     68.1915
2001/ 1/15     45.2659
2001/ 1/16     32.0849
2001/ 1/17     25.5434
2001/ 1/18     22.6296
2001/ 1/19     22.0243
2001/ 1/20     22.2825
2001/ 1/21     23.4816
2001/ 1/22     22.9123
2001/ 1/23     30.6036
2001/ 1/24    201.0327
2001/ 1/25    581.7311
2001/ 1/26    443.6650
2001/ 1/27    124.4037
2001/ 1/28     86.6603
2001/ 1/29     66.9719
2001/ 1/30     51.5786
2001/ 1/31     43.2805
2001/ 2/ 1     37.8913
2001/ 2/ 2     35.6401
2001/ 2/ 3     33.7912
2001/ 2/ 4     30.8685
2001/ 2/ 5     28.3987
2001/ 2/ 6     26.5128
2001/ 2/ 7     23.9522
2001/ 2/ 8     21.8546
2001/ 2/ 9     72.0359
2001/ 2/10    281.8799
2001/ 2/11    455.5675
2001/ 2/12    699.7581
2001/ 2/13    226.2215
2001/ 2/14    125.8332
2001/ 2/15    104.9875
2001/ 2/16     93.2345
2001/ 2/17     87.2097
2001/ 2/18    137.5530
2001/ 2/19    311.7357
2001/ 2/20    261.5394
2001/ 2/21    204.5027
2001/ 2/22    353.0785
2001/ 2/23    699.0740
2001/ 2/24    570.5467
2001/ 2/25    346.2087
2001/ 2/26    222.7720
2001/ 2/27    156.2314
2001/ 2/28    127.4766
2001/ 3/ 1    118.3029
2001/ 3/ 2    398.7985
2001/ 3/ 3    239.4683
2001/ 3/ 4    287.8040
2001/ 3/ 5    819.2236
2001/ 3/ 6    382.9023
2001/ 3/ 7    221.7499
2001/ 3/ 8    173.0190
2001/ 3/ 9    153.8789
2001/ 3/10    131.5010
2001/ 3/11    120.5125
2001/ 3/12    113.8765
2001/ 3/13    102.4668
2001/ 3/14     94.5077
2001/ 3/15     88.2428
2001/ 3/16     83.2963
2001/ 3/17     78.0069
2001/ 3/18     73.4619
2001/ 3/19     69.8753
2001/ 3/20     66.8043
2001/ 3/21     64.1492
2001/ 3/22     61.8403
2001/ 3/23     59.4951
2001/ 3/24     57.3464
2001/ 3/25    195.6292
2001/ 3/26    122.6880
2001/ 3/27     89.7182
2001/ 3/28     69.1689
2001/ 3/29     54.4432
2001/ 3/30     44.9449
2001/ 3/31     39.0391
2001/ 4/ 1     35.6097
2001/ 4/ 2     35.0198
2001/ 4/ 3     34.7054
2001/ 4/ 4     35.0356
2001/ 4/ 5     34.3190
2001/ 4/ 6     65.6734
2001/ 4/ 7    734.7036
2001/ 4/ 8    155.1299
2001/ 4/ 9    258.8503
2001/ 4/10    118.2262
2001/ 4/11     91.3716
2001/ 4/12     74.7786
2001/ 4/13     61.9592
2001/ 4/14     54.5403
2001/ 4/15     48.7292
2001/ 4/16     45.8598
2001/ 4/17     43.8063
2001/ 4/18     42.3299
2001/ 4/19     43.8049
2001/ 4/20    593.9936
2001/ 4/21    320.7798
2001/ 4/22    114.5296
2001/ 4/23     87.0562
2001/ 4/24     69.2992
2001/ 4/25     57.3896
2001/ 4/26     49.7511
2001/ 4/27     44.6982
2001/ 4/28     41.0503
2001/ 4/29     38.3612
2001/ 4/30     36.1186
2001/ 5/ 1     34.2745
2001/ 5/ 2     30.6022
2001/ 5/ 3     26.3917
2001/ 5/ 4     26.4736
2001/ 5/ 5     27.8382
2001/ 5/ 6     29.1166
2001/ 5/ 7     28.9217
2001/ 5/ 8     28.3863
2001/ 5/ 9     28.0171
2001/ 5/10     27.6200
2001/ 5/11     27.5080
2001/ 5/12     28.3788
2001/ 5/13     30.0590
2001/ 5/14     29.8926
2001/ 5/15     29.1809
2001/ 5/16     29.4251
2001/ 5/17     27.4196
2001/ 5/18     25.1157
2001/ 5/19     24.0638
2001/ 5/20     23.1637
2001/ 5/21     22.1958
2001/ 5/22     21.8182
2001/ 5/23     22.3110
2001/ 5/24     22.0841
2001/ 5/25     21.8136
2001/ 5/26     22.1141
2001/ 5/27     23.6405
2001/ 5/28     23.7376
2001/ 5/29     22.6365
2001/ 5/30     21.6115
2001/ 5/31     20.8219
2001/ 6/ 1     20.3283
2001/ 6/ 2     20.8630
2001/ 6/ 3     21.0229
2001/ 6/ 4     20.7477
2001/ 6/ 5     20.4658
2001/ 6/ 6     19.3052
2001/ 6/ 7     18.7620
2001/ 6/ 8     17.9801
2001/ 6/ 9     17.0391
2001/ 6/10     17.6625
2001/ 6/11     18.7455
2001/ 6/12     19.3681
2001/ 6/13     18.3596
2001/ 6/14     16.8635
2001/ 6/15     16.7982
2001/ 6/16     16.9134
2001/ 6/17     16.7646
2001/ 6/18     16.4617
2001/ 6/19     16.0845
2001/ 6/20     16.1102
2001/ 6/21     15.8020
2001/ 6/22     15.6605
2001/ 6/23     15.5230
2001/ 6/24     15.8275
2001/ 6/25     18.2730
2001/ 6/26     22.8725
2001/ 6/27     25.9005
2001/ 6/28     26.4140
2001/ 6/29     19.8404
2001/ 6/30     15.3381
2001/ 7/ 1     13.2037
2001/ 7/ 2     12.6342
2001/ 7/ 3     13.1396
2001/ 7/ 4     14.6994
2001/ 7/ 5     17.3811
2001/ 7/ 6     16.1646
2001/ 7/ 7     15.4850
2001/ 7/ 8     14.7328
2001/ 7/ 9     13.6620
2001/ 7/10     13.6258
2001/ 7/11     13.8173
2001/ 7/12     14.2792
2001/ 7/13     13.6038
2001/ 7/14     13.3742
2001/ 7/15     14.1113
2001/ 7/16     15.1487
2001/ 7/17     15.5563
2001/ 7/18     14.5871
2001/ 7/19     14.1123
2001/ 7/20     14.2490
2001/ 7/21     14.3050
2001/ 7/22     14.1631
2001/ 7/23     13.5527
2001/ 7/24     13.3479
2001/ 7/25     13.5720
2001/ 7/26     14.0674
2001/ 7/27     14.3473
2001/ 7/28     14.4215
2001/ 7/29     14.2411
2001/ 7/30     14.2728
2001/ 7/31     14.1191
2001/ 8/ 1     13.6040
2001/ 8/ 2     13.4820
2001/ 8/ 3     13.2588
2001/ 8/ 4     13.7729
2001/ 8/ 5     13.7517
2001/ 8/ 6     12.9833
2001/ 8/ 7     12.6304
2001/ 8/ 8     12.6637
2001/ 8/ 9     12.6607
2001/ 8/10     13.0685
2001/ 8/11     13.4284
2001/ 8/12     13.5652
2001/ 8/13     13.6566
2001/ 8/14     13.6315
2001/ 8/15     13.5875
2001/ 8/16     13.4007
2001/ 8/17     12.9755
2001/ 8/18     12.7913
2001/ 8/19     12.7536
2001/ 8/20     12.9965
2001/ 8/21     13.2842
2001/ 8/22     13.9843
2001/ 8/23     14.4763
2001/ 8/24     14.0744
2001/ 8/25     13.0285
2001/ 8/26     12.3960
2001/ 8/27     11.9183
2001/ 8/28     11.4436
2001/ 8/29     11.4801
2001/ 8/30     12.4412
2001/ 8/31     13.0929
2001/ 9/ 1     12.8781
2001/ 9/ 2     12.4482
2001/ 9/ 3     11.9581
2001/ 9/ 4     11.3261
