CCOSTAC
RCHRES1
FLOW

Date          DSN 1001
1999/ 4/ 6     62.0251
1999/ 4/ 7     37.1695
1999/ 4/ 8     54.0622
1999/ 4/ 9     23.2118
1999/ 4/10     13.2413
1999/ 4/11     96.2862
1999/ 4/12     42.4523
1999/ 4/13     19.9714
1999/ 4/14     10.6822
1999/ 4/15      7.9882
1999/ 4/16      6.9749
1999/ 4/17      6.0280
1999/ 4/18      5.1673
1999/ 4/19      4.5520
1999/ 4/20      4.3754
1999/ 4/21      3.9336
1999/ 4/22      3.5384
1999/ 4/23      3.1246
1999/ 4/24      3.6294
1999/ 4/25      4.2347
1999/ 4/26      4.4853
1999/ 4/27      3.8079
1999/ 4/28      3.4570
1999/ 4/29      3.1797
1999/ 4/30      3.2246
1999/ 5/ 1      3.6628
1999/ 5/ 2      5.8185
1999/ 5/ 3      6.6426
1999/ 5/ 4      3.8306
1999/ 5/ 5      3.0789
1999/ 5/ 6      3.0749
1999/ 5/ 7      2.8269
1999/ 5/ 8      2.8712
1999/ 5/ 9      2.9058
1999/ 5/10      3.1792
1999/ 5/11      2.9692
1999/ 5/12      3.0235
1999/ 5/13      3.0857
1999/ 5/14      3.0998
1999/ 5/15      3.1178
1999/ 5/16      3.0954
1999/ 5/17      3.1612
1999/ 5/18      3.1751
1999/ 5/19      3.5204
1999/ 5/20      3.2849
1999/ 5/21      3.1210
1999/ 5/22      2.8603
1999/ 5/23      3.0223
1999/ 5/24      3.2217
1999/ 5/25      3.2283
1999/ 5/26      3.1966
1999/ 5/27      3.2473
1999/ 5/28      3.2105
1999/ 5/29      3.2898
1999/ 5/30      3.2100
1999/ 5/31      3.2178
1999/ 6/ 1      3.3008
1999/ 6/ 2      3.5085
1999/ 6/ 3      4.0262
1999/ 6/ 4      3.3353
1999/ 6/ 5      3.0614
1999/ 6/ 6      3.0100
1999/ 6/ 7      3.0250
1999/ 6/ 8      3.0445
1999/ 6/ 9      3.0194
1999/ 6/10      2.8383
1999/ 6/11      2.6483
1999/ 6/12      2.8098
1999/ 6/13      2.7854
1999/ 6/14      2.6391
1999/ 6/15      2.7995
1999/ 6/16      2.8555
1999/ 6/17      2.7651
1999/ 6/18      2.8376
1999/ 6/19      2.7448
1999/ 6/20      2.7511
1999/ 6/21      2.5791
1999/ 6/22      2.4964
1999/ 6/23      2.6047
1999/ 6/24      2.5881
1999/ 6/25      2.6650
1999/ 6/26      2.6057
1999/ 6/27      2.5395
1999/ 6/28      2.5181
1999/ 6/29      2.5136
1999/ 6/30      2.4675
1999/ 7/ 1      2.4785
1999/ 7/ 2      2.4990
1999/ 7/ 3      2.5122
1999/ 7/ 4      2.5529
1999/ 7/ 5      2.4490
1999/ 7/ 6      2.4405
1999/ 7/ 7      2.4521
1999/ 7/ 8      2.3591
1999/ 7/ 9      2.4094
1999/ 7/10      2.4057
1999/ 7/11      2.3707
1999/ 7/12      2.3826
1999/ 7/13      2.8949
1999/ 7/14      2.7488
1999/ 7/15      2.8496
1999/ 7/16      2.7680
1999/ 7/17      2.4812
1999/ 7/18      2.4564
1999/ 7/19      2.6612
1999/ 7/20      2.7196
1999/ 7/21      2.5622
1999/ 7/22      2.4709
1999/ 7/23      2.6626
1999/ 7/24      2.7127
1999/ 7/25      2.4942
1999/ 7/26      2.3128
1999/ 7/27      2.3530
1999/ 7/28      2.3361
1999/ 7/29      2.3204
1999/ 7/30      2.4276
1999/ 7/31      2.5458
1999/ 8/ 1      2.5010
1999/ 8/ 2      2.3446
1999/ 8/ 3      2.3032
1999/ 8/ 4      2.4798
1999/ 8/ 5      2.4938
1999/ 8/ 6      2.6992
1999/ 8/ 7      2.5089
1999/ 8/ 8      2.4590
1999/ 8/ 9      2.4313
1999/ 8/10      2.4382
1999/ 8/11      3.0331
1999/ 8/12      2.4218
1999/ 8/13      2.2936
1999/ 8/14      2.2000
1999/ 8/15      2.2346
1999/ 8/16      2.2383
1999/ 8/17      2.2270
1999/ 8/18      2.2172
1999/ 8/19      2.2039
1999/ 8/20      2.1799
1999/ 8/21      2.1563
1999/ 8/22      2.0987
1999/ 8/23      2.0861
1999/ 8/24      2.1219
1999/ 8/25      2.0828
1999/ 8/26      2.8234
1999/ 8/27      2.4133
1999/ 8/28      2.0646
1999/ 8/29      2.0369
1999/ 8/30      1.9529
1999/ 8/31      1.9734
1999/ 9/ 1      2.0439
1999/ 9/ 2      2.0417
1999/ 9/ 3      2.0240
1999/ 9/ 4      2.0070
1999/ 9/ 5      1.9701
1999/ 9/ 6      1.9226
1999/ 9/ 7      1.8997
1999/ 9/ 8      2.0380
1999/ 9/ 9      2.1984
1999/ 9/10      2.0060
1999/ 9/11      2.1387
1999/ 9/12      2.0679
1999/ 9/13      2.0457
1999/ 9/14      2.0259
1999/ 9/15      2.2118
1999/ 9/16      2.1831
1999/ 9/17      2.1552
1999/ 9/18      2.1472
1999/ 9/19      2.1377
1999/ 9/20      2.1137
1999/ 9/21      2.0906
1999/ 9/22      2.5461
1999/ 9/23      2.3024
1999/ 9/24      1.9704
1999/ 9/25      1.9056
1999/ 9/26      1.6535
1999/ 9/27      1.5352
1999/ 9/28      1.4528
1999/ 9/29      1.7161
1999/ 9/30      1.8128
1999/10/ 1      1.8631
1999/10/ 2      1.8548
1999/10/ 3      1.8178
1999/10/ 4      1.9024
1999/10/ 5      1.9825
1999/10/ 6      2.3636
1999/10/ 7      1.7745
1999/10/ 8      1.7361
1999/10/ 9      1.7140
1999/10/10      1.7784
1999/10/11      1.7418
1999/10/12      1.7474
1999/10/13      1.8043
1999/10/14      1.7872
1999/10/15      1.4449
1999/10/16      1.1745
1999/10/17      1.7087
1999/10/18      1.8349
1999/10/19      1.8196
1999/10/20      1.7320
1999/10/21      1.8364
1999/10/22      1.7977
1999/10/23      1.7328
1999/10/24      1.7035
1999/10/25      1.6825
1999/10/26      1.8223
1999/10/27      2.3745
1999/10/28     34.1219
1999/10/29     18.8811
1999/10/30      4.8001
1999/10/31      2.3188
1999/11/ 1      1.6781
1999/11/ 2      1.6179
1999/11/ 3      1.7858
1999/11/ 4      2.1179
1999/11/ 5      1.9992
1999/11/ 6      2.1083
1999/11/ 7      1.9469
1999/11/ 8     63.1021
1999/11/ 9     15.9611
1999/11/10      4.9846
1999/11/11      3.1749
1999/11/12      2.4517
1999/11/13      2.2741
1999/11/14      2.5131
1999/11/15      2.7388
1999/11/16      2.6807
1999/11/17     28.3698
1999/11/18     16.1501
1999/11/19      5.4763
1999/11/20     26.8835
1999/11/21     21.0792
1999/11/22      7.2893
1999/11/23      2.9934
1999/11/24      2.2383
1999/11/25      2.2439
1999/11/26      2.2473
1999/11/27      2.9356
1999/11/28      3.3085
1999/11/29      3.3280
1999/11/30      4.2894
1999/12/ 1      7.8608
1999/12/ 2      4.0920
1999/12/ 3      2.5187
1999/12/ 4      2.2169
1999/12/ 5      2.2583
1999/12/ 6      2.4055
1999/12/ 7      2.1294
1999/12/ 8      1.9825
1999/12/ 9      7.8933
1999/12/10     18.7434
1999/12/11     10.4324
1999/12/12      3.6489
1999/12/13      2.3973
1999/12/14      2.0740
1999/12/15      1.9970
1999/12/16      1.9618
1999/12/17      1.9370
1999/12/18      2.1286
1999/12/19      1.9103
1999/12/20      1.8701
1999/12/21      1.8832
1999/12/22      1.8773
1999/12/23      1.8684
1999/12/24      1.8593
1999/12/25      1.8503
1999/12/26      1.8416
1999/12/27      1.8332
1999/12/28      1.8250
1999/12/29      1.8170
1999/12/30      1.8092
1999/12/31      1.8017
2000/ 1/ 1      2.1851
2000/ 1/ 2      1.7906
2000/ 1/ 3      1.5655
2000/ 1/ 4      1.8496
2000/ 1/ 5      1.7065
2000/ 1/ 6      1.6688
2000/ 1/ 7      1.6301
2000/ 1/ 8      1.7989
2000/ 1/ 9      1.8900
2000/ 1/10      1.6397
2000/ 1/11      2.2856
2000/ 1/12     38.7371
2000/ 1/13     21.1368
2000/ 1/14      5.2627
2000/ 1/15     11.2630
2000/ 1/16     98.1352
2000/ 1/17     21.3042
2000/ 1/18     78.4441
2000/ 1/19     31.2077
2000/ 1/20     15.5579
2000/ 1/21      6.9591
2000/ 1/22      3.8807
2000/ 1/23     29.4282
2000/ 1/24    526.4088
2000/ 1/25    338.0309
2000/ 1/26     93.2296
2000/ 1/27     34.8644
2000/ 1/28     21.5592
2000/ 1/29     16.6553
2000/ 1/30     16.3711
2000/ 1/31     34.0145
2000/ 2/ 1     20.8739
2000/ 2/ 2     14.9338
2000/ 2/ 3     14.5042
2000/ 2/ 4     25.6865
2000/ 2/ 5     21.8414
2000/ 2/ 6     23.5400
2000/ 2/ 7     16.5519
2000/ 2/ 8     11.7534
2000/ 2/ 9     10.7756
2000/ 2/10     26.1910
2000/ 2/11     34.4341
2000/ 2/12    373.4883
2000/ 2/13    158.7008
2000/ 2/14    962.9756
2000/ 2/15    157.4752
2000/ 2/16     97.0110
2000/ 2/17     78.0641
2000/ 2/18     58.5308
2000/ 2/19     45.4478
2000/ 2/20     39.9682
2000/ 2/21     52.0537
2000/ 2/22     47.9503
2000/ 2/23    505.4592
2000/ 2/24    135.0050
2000/ 2/25     84.1335
2000/ 2/26     61.9060
2000/ 2/27    269.0690
2000/ 2/28     91.9115
2000/ 2/29    132.8613
2000/ 3/ 1     73.6942
2000/ 3/ 2     62.5650
2000/ 3/ 3     94.0909
2000/ 3/ 4     76.5995
2000/ 3/ 5    138.7243
2000/ 3/ 6    109.7993
2000/ 3/ 7     71.1849
2000/ 3/ 8     68.3619
2000/ 3/ 9    168.7168
2000/ 3/10     98.0703
2000/ 3/11     64.8154
2000/ 3/12     46.8604
2000/ 3/13     35.1792
2000/ 3/14     28.4387
2000/ 3/15     23.3970
2000/ 3/16     20.2984
2000/ 3/17     16.8225
2000/ 3/18     15.6055
2000/ 3/19     14.0318
2000/ 3/20     10.1344
2000/ 3/21     10.1603
2000/ 3/22     11.3427
2000/ 3/23     11.5439
2000/ 3/24     11.2798
2000/ 3/25     10.8734
2000/ 3/26     10.4890
2000/ 3/27     10.1917
2000/ 3/28     10.6190
2000/ 3/29      9.7351
2000/ 3/30      7.3579
2000/ 3/31      6.2983
2000/ 4/ 1      5.9396
2000/ 4/ 2      6.7660
2000/ 4/ 3      7.2364
2000/ 4/ 4      7.6901
2000/ 4/ 5      7.5687
2000/ 4/ 6      7.4488
2000/ 4/ 7      7.3897
2000/ 4/ 8      7.5894
2000/ 4/ 9      7.7948
2000/ 4/10      7.2837
2000/ 4/11      7.2603
2000/ 4/12      8.2242
2000/ 4/13     19.1516
2000/ 4/14     15.1383
2000/ 4/15     11.4993
2000/ 4/16     11.7815
2000/ 4/17     79.8677
2000/ 4/18     33.3278
2000/ 4/19     12.6623
2000/ 4/20      8.0647
2000/ 4/21      6.4127
2000/ 4/22      6.5013
2000/ 4/23      5.5411
2000/ 4/24      4.8294
2000/ 4/25      4.3497
2000/ 4/26      4.1900
2000/ 4/27      4.4805
2000/ 4/28      4.4956
2000/ 4/29      3.9392
2000/ 4/30      4.1869
2000/ 5/ 1      4.2340
2000/ 5/ 2      4.1629
2000/ 5/ 3      4.1033
2000/ 5/ 4      4.4460
2000/ 5/ 5      4.7595
2000/ 5/ 6      6.2224
2000/ 5/ 7     19.1453
2000/ 5/ 8     69.8990
2000/ 5/ 9     34.7944
2000/ 5/10     10.4988
2000/ 5/11      6.0064
2000/ 5/12      6.0500
2000/ 5/13      6.1392
2000/ 5/14      6.8086
2000/ 5/15     43.5739
2000/ 5/16     24.7844
2000/ 5/17      8.9352
2000/ 5/18      5.5410
2000/ 5/19      4.3902
2000/ 5/20      4.0095
2000/ 5/21      4.0690
2000/ 5/22      4.2049
2000/ 5/23      5.2698
2000/ 5/24      5.2982
2000/ 5/25      3.9825
2000/ 5/26      3.6857
2000/ 5/27      3.7123
2000/ 5/28      3.4031
2000/ 5/29      3.6424
2000/ 5/30      3.8750
2000/ 5/31      3.7347
2000/ 6/ 1      3.7351
2000/ 6/ 2      3.7006
2000/ 6/ 3      3.8215
2000/ 6/ 4      3.6080
2000/ 6/ 5      3.5832
2000/ 6/ 6      3.8005
2000/ 6/ 7      3.7478
2000/ 6/ 8      8.0359
2000/ 6/ 9      6.2536
2000/ 6/10      3.6968
2000/ 6/11      3.4180
2000/ 6/12      3.4692
2000/ 6/13      2.8830
2000/ 6/14      3.1345
2000/ 6/15      1.7286
2000/ 6/16      2.8557
2000/ 6/17      3.1676
2000/ 6/18      3.4014
2000/ 6/19      3.1930
2000/ 6/20      2.8851
2000/ 6/21      2.8617
2000/ 6/22      2.8553
2000/ 6/23      2.8728
2000/ 6/24      2.8615
2000/ 6/25      2.8057
2000/ 6/26      2.7973
2000/ 6/27      2.7894
2000/ 6/28      2.6454
2000/ 6/29      2.5923
2000/ 6/30      2.7619
2000/ 7/ 1      2.8177
2000/ 7/ 2      2.7595
2000/ 7/ 3      2.7314
2000/ 7/ 4      2.7264
2000/ 7/ 5      2.6826
2000/ 7/ 6      2.8315
2000/ 7/ 7      2.8302
2000/ 7/ 8      2.6127
2000/ 7/ 9      2.6032
2000/ 7/10      2.5423
2000/ 7/11      2.5146
2000/ 7/12      2.5196
2000/ 7/13      2.5230
2000/ 7/14      2.4732
2000/ 7/15      2.6120
2000/ 7/16      3.2779
2000/ 7/17      2.8176
2000/ 7/18      2.5679
2000/ 7/19      2.3530
2000/ 7/20      2.4851
2000/ 7/21      2.6111
2000/ 7/22      2.5942
2000/ 7/23      2.4525
2000/ 7/24      2.3000
2000/ 7/25      2.2920
2000/ 7/26      2.4195
2000/ 7/27      2.7921
2000/ 7/28      2.7483
2000/ 7/29      2.7295
2000/ 7/30      2.4928
2000/ 7/31      2.6823
2000/ 8/ 1      2.7563
2000/ 8/ 2      2.5296
2000/ 8/ 3      2.5662
2000/ 8/ 4      2.7101
2000/ 8/ 5      2.4560
2000/ 8/ 6      2.4113
2000/ 8/ 7      2.6032
2000/ 8/ 8      2.6379
2000/ 8/ 9      2.6150
2000/ 8/10      2.6067
2000/ 8/11      2.3531
2000/ 8/12      2.1987
2000/ 8/13      2.2054
2000/ 8/14      2.3070
2000/ 8/15      2.4810
2000/ 8/16      2.3073
2000/ 8/17      2.2713
2000/ 8/18      2.3805
2000/ 8/19      2.4644
2000/ 8/20      2.4616
2000/ 8/21      2.4384
2000/ 8/22      2.4158
2000/ 8/23      2.3942
2000/ 8/24      2.3734
2000/ 8/25      2.2617
2000/ 8/26      2.3276
2000/ 8/27      2.3252
2000/ 8/28      2.3079
2000/ 8/29      5.4348
2000/ 8/30      5.4897
2000/ 8/31      3.3453
2000/ 9/ 1      4.7954
2000/ 9/ 2      4.8295
2000/ 9/ 3      2.6420
2000/ 9/ 4      1.8867
2000/ 9/ 5      1.8602
2000/ 9/ 6      1.8421
2000/ 9/ 7      1.8641
2000/ 9/ 8      1.8425
2000/ 9/ 9      1.8562
2000/ 9/10      1.9689
2000/ 9/11      2.0490
2000/ 9/12      2.2855
2000/ 9/13      2.3111
2000/ 9/14      2.2585
2000/ 9/15      1.9548
2000/ 9/16      2.1400
2000/ 9/17      1.9408
2000/ 9/18      1.9331
2000/ 9/19      1.9266
2000/ 9/20      1.9224
2000/ 9/21      1.9339
2000/ 9/22      3.1438
2000/ 9/23      2.2357
2000/ 9/24      1.9278
2000/ 9/25      1.7900
2000/ 9/26      1.7903
2000/ 9/27      1.7769
2000/ 9/28      1.9343
2000/ 9/29      1.8428
2000/ 9/30      1.8272
2000/10/ 1      1.7192
2000/10/ 2      1.8333
2000/10/ 3      1.8654
2000/10/ 4      1.8636
2000/10/ 5      1.8469
2000/10/ 6      1.8309
2000/10/ 7      1.8084
2000/10/ 8      1.7745
2000/10/ 9      3.2531
2000/10/10      4.8028
2000/10/11      8.9933
2000/10/12      6.4483
2000/10/13      2.6602
2000/10/14      1.8214
2000/10/15      1.6951
2000/10/16      1.6805
2000/10/17      1.6664
2000/10/18      1.6103
2000/10/19      1.5967
2000/10/20      1.9375
2000/10/21      1.4238
2000/10/22      1.1420
2000/10/23      1.5639
2000/10/24      1.7231
2000/10/25      2.7664
2000/10/26     71.2581
2000/10/27     45.8186
2000/10/28     17.2026
2000/10/29     72.6659
2000/10/30     24.3354
2000/10/31     19.8652
2000/11/ 1      9.8775
2000/11/ 2      3.7742
2000/11/ 3      2.4301
2000/11/ 4      2.4193
2000/11/ 5      2.5056
2000/11/ 6      1.7963
2000/11/ 7      1.5029
2000/11/ 8      1.9961
2000/11/ 9      2.2474
2000/11/10      2.5925
2000/11/11      2.3823
2000/11/12      2.2790
2000/11/13      2.6181
2000/11/14      4.4477
2000/11/15      3.6305
2000/11/16      3.2486
2000/11/17      2.3312
2000/11/18      2.1357
2000/11/19      2.0651
2000/11/20      2.0167
2000/11/21      2.8647
2000/11/22     38.2312
2000/11/23     21.7999
2000/11/24      6.2492
2000/11/25      3.8231
2000/11/26      3.5647
2000/11/27      3.4734
2000/11/28      3.4118
2000/11/29     35.8022
2000/11/30     26.1290
2000/12/ 1     11.5121
2000/12/ 2      4.3293
2000/12/ 3      3.5006
2000/12/ 4      3.5290
2000/12/ 5      3.4836
2000/12/ 6      3.4279
2000/12/ 7      2.9179
2000/12/ 8      2.3389
2000/12/ 9      2.8666
2000/12/10      3.1879
2000/12/11      3.2007
2000/12/12      8.1084
2000/12/13      6.1130
2000/12/14     63.5867
2000/12/15     35.8664
2000/12/16     13.0852
2000/12/17      4.1219
2000/12/18      2.8608
2000/12/19      2.6667
2000/12/20      2.6343
2000/12/21      2.8008
2000/12/22      2.5521
2000/12/23      2.9924
2000/12/24      2.6890
2000/12/25      2.4908
2000/12/26      2.3691
2000/12/27      2.4096
2000/12/28      2.3080
2000/12/29      2.5822
2000/12/30      2.3968
2000/12/31      2.2161
2001/ 1/ 1      2.3337
2001/ 1/ 2      2.2873
2001/ 1/ 3      2.0541
2001/ 1/ 4      2.1068
2001/ 1/ 5      2.0020
2001/ 1/ 6      2.0764
2001/ 1/ 7      2.6145
2001/ 1/ 8     49.6884
2001/ 1/ 9     13.5395
2001/ 1/10      7.7508
2001/ 1/11    119.6045
2001/ 1/12     79.8039
2001/ 1/13     23.9519
2001/ 1/14      6.9755
2001/ 1/15      3.5680
2001/ 1/16      2.8879
2001/ 1/17      2.7215
2001/ 1/18      2.9484
2001/ 1/19      3.0632
2001/ 1/20      3.5264
2001/ 1/21      3.5836
2001/ 1/22      2.8161
2001/ 1/23      3.4976
2001/ 1/24     14.0211
2001/ 1/25      9.8829
2001/ 1/26    114.3736
2001/ 1/27     57.7001
2001/ 1/28     14.3138
2001/ 1/29      6.2213
2001/ 1/30      4.3972
2001/ 1/31      3.8021
2001/ 2/ 1      3.7732
2001/ 2/ 2      3.8343
2001/ 2/ 3      3.3949
2001/ 2/ 4      3.0821
2001/ 2/ 5      2.9579
2001/ 2/ 6      2.6971
2001/ 2/ 7      2.0506
2001/ 2/ 8      2.3728
2001/ 2/ 9      4.6835
2001/ 2/10     97.1332
2001/ 2/11    146.1215
2001/ 2/12    204.1368
2001/ 2/13    133.4345
2001/ 2/14     55.3217
2001/ 2/15     21.3229
2001/ 2/16     13.9111
2001/ 2/17     14.8893
2001/ 2/18     94.5375
2001/ 2/19     55.4508
2001/ 2/20    224.2924
2001/ 2/21     84.1802
2001/ 2/22     67.9573
2001/ 2/23    592.7244
2001/ 2/24    118.6689
2001/ 2/25    114.8956
2001/ 2/26     79.1137
2001/ 2/27     49.3569
2001/ 2/28     37.5252
2001/ 3/ 1     35.2884
2001/ 3/ 2     55.7726
2001/ 3/ 3     44.0217
2001/ 3/ 4     58.0445
2001/ 3/ 5    112.7668
2001/ 3/ 6     56.5360
2001/ 3/ 7     32.0074
2001/ 3/ 8     25.3339
2001/ 3/ 9     22.9827
2001/ 3/10     18.8183
2001/ 3/11     18.3155
2001/ 3/12     15.7409
2001/ 3/13     13.8745
2001/ 3/14     12.8766
2001/ 3/15     12.8663
2001/ 3/16     11.8354
2001/ 3/17     10.7953
2001/ 3/18     10.3036
2001/ 3/19      9.9841
2001/ 3/20      9.6442
2001/ 3/21      9.4580
2001/ 3/22      9.1281
2001/ 3/23      8.7902
2001/ 3/24      8.5592
2001/ 3/25     24.2538
2001/ 3/26     11.7656
2001/ 3/27      7.5851
2001/ 3/28      5.9442
2001/ 3/29      4.8972
2001/ 3/30      4.2593
2001/ 3/31      3.9443
2001/ 4/ 1      4.1836
2001/ 4/ 2      4.4092
2001/ 4/ 3      4.7128
2001/ 4/ 4      4.7530
2001/ 4/ 5      4.2095
2001/ 4/ 6      7.9155
2001/ 4/ 7     19.3493
2001/ 4/ 8      7.3330
2001/ 4/ 9      5.1603
2001/ 4/10      4.1202
2001/ 4/11      4.3537
2001/ 4/12      3.2608
2001/ 4/13      3.4343
2001/ 4/14      2.9733
2001/ 4/15      2.9576
2001/ 4/16      3.1191
2001/ 4/17      2.9507
2001/ 4/18      3.5040
2001/ 4/19      3.9563
2001/ 4/20      6.3126
2001/ 4/21     97.3343
2001/ 4/22     41.6804
2001/ 4/23      8.8615
2001/ 4/24      3.2341
2001/ 4/25      2.4516
2001/ 4/26      2.4047
2001/ 4/27      2.3262
2001/ 4/28      2.2898
2001/ 4/29      2.2328
2001/ 4/30      2.2421
2001/ 5/ 1      2.2693
2001/ 5/ 2      2.0740
2001/ 5/ 3      2.1433
2001/ 5/ 4      2.3956
2001/ 5/ 5      2.3650
2001/ 5/ 6      2.3954
2001/ 5/ 7      2.4319
2001/ 5/ 8      2.4699
2001/ 5/ 9      2.5069
2001/ 5/10      2.5463
2001/ 5/11      2.5802
2001/ 5/12      2.7697
2001/ 5/13      2.9396
2001/ 5/14      2.6729
2001/ 5/15      2.8813
2001/ 5/16      2.7893
2001/ 5/17      2.6337
2001/ 5/18      2.6610
2001/ 5/19      2.6873
2001/ 5/20      2.7174
2001/ 5/21      2.7060
2001/ 5/22      2.7813
2001/ 5/23      2.8043
2001/ 5/24      2.8295
2001/ 5/25      2.9344
2001/ 5/26      2.9266
2001/ 5/27      3.3549
2001/ 5/28      2.6284
2001/ 5/29      2.6355
2001/ 5/30      2.6264
2001/ 5/31      2.6609
2001/ 6/ 1      2.7403
2001/ 6/ 2      2.7213
2001/ 6/ 3      2.6899
2001/ 6/ 4      2.6928
2001/ 6/ 5      2.5572
2001/ 6/ 6      2.5491
2001/ 6/ 7      2.7077
2001/ 6/ 8      2.5383
2001/ 6/ 9      2.5854
2001/ 6/10      2.7954
2001/ 6/11      2.7395
2001/ 6/12      2.7356
2001/ 6/13      2.7025
2001/ 6/14      2.7683
2001/ 6/15      2.6333
2001/ 6/16      2.4836
2001/ 6/17      2.4918
2001/ 6/18      2.4972
2001/ 6/19      2.5024
2001/ 6/20      2.5041
2001/ 6/21      2.5091
2001/ 6/22      2.5100
2001/ 6/23      2.5115
2001/ 6/24      2.6497
2001/ 6/25      4.0646
2001/ 6/26      5.0624
2001/ 6/27      5.8580
2001/ 6/28      3.6761
2001/ 6/29      2.2261
2001/ 6/30      2.2314
2001/ 7/ 1      2.2380
2001/ 7/ 2      2.4696
2001/ 7/ 3      2.7209
2001/ 7/ 4      2.8929
2001/ 7/ 5      2.4370
2001/ 7/ 6      2.4556
2001/ 7/ 7      2.7347
2001/ 7/ 8      2.4255
2001/ 7/ 9      2.5685
2001/ 7/10      2.7389
2001/ 7/11      2.8056
2001/ 7/12      2.9318
2001/ 7/13      2.4467
2001/ 7/14      2.6784
2001/ 7/15      2.7061
2001/ 7/16      3.0233
2001/ 7/17      2.7235
2001/ 7/18      2.6607
2001/ 7/19      2.6394
2001/ 7/20      2.6984
2001/ 7/21      2.7032
2001/ 7/22      2.6254
2001/ 7/23      2.6740
2001/ 7/24      2.6844
2001/ 7/25      2.6785
2001/ 7/26      2.6712
2001/ 7/27      2.6505
2001/ 7/28      2.6287
2001/ 7/29      2.5698
2001/ 7/30      2.8340
2001/ 7/31      2.6032
2001/ 8/ 1      2.5976
2001/ 8/ 2      2.5933
2001/ 8/ 3      2.5906
2001/ 8/ 4      2.7927
2001/ 8/ 5      2.5344
2001/ 8/ 6      2.4849
2001/ 8/ 7      2.5720
2001/ 8/ 8      2.5351
2001/ 8/ 9      2.5669
2001/ 8/10      2.5572
2001/ 8/11      2.5465
2001/ 8/12      2.5371
2001/ 8/13      2.5263
2001/ 8/14      2.5148
2001/ 8/15      2.5455
2001/ 8/16      2.5101
2001/ 8/17      2.4560
2001/ 8/18      2.4865
2001/ 8/19      2.4823
2001/ 8/20      2.5365
2001/ 8/21      2.4562
2001/ 8/22      2.9246
2001/ 8/23      2.7658
2001/ 8/24      2.5218
2001/ 8/25      2.3833
2001/ 8/26      2.3747
2001/ 8/27      2.3690
2001/ 8/28      2.3331
2001/ 8/29      2.3619
2001/ 8/30      2.6044
2001/ 8/31      2.3934
2001/ 9/ 1      2.3470
2001/ 9/ 2      2.2952
2001/ 9/ 3      2.2892
2001/ 9/ 4      2.2834
2001/ 9/ 5      2.2758
2001/ 9/ 6      2.3075
