PENINSUL
R2
FLOW
Simulated flow (cfs)
Date          DSN 1001
1999/11/15      1.1895
1999/11/16      1.3841
1999/11/17      3.4722
1999/11/18      1.1442
1999/11/19     36.4552
1999/11/20      6.5296
1999/11/21      9.8254
1999/11/22      1.1830
1999/11/23      1.0342
1999/11/24      1.0204
1999/11/25      1.0581
1999/11/26      1.0503
1999/11/27      1.2658
1999/11/28      1.2835
1999/11/29      1.3422
1999/11/30      2.6759
1999/12/ 1      6.0093
1999/12/ 2      1.2303
1999/12/ 3      0.9194
1999/12/ 4      0.9635
1999/12/ 5      1.0105
1999/12/ 6      1.0553
1999/12/ 7      0.8996
1999/12/ 8      1.5903
1999/12/ 9     19.7817
1999/12/10      1.8323
1999/12/11      0.9128
1999/12/12      1.0525
1999/12/13      0.9780
1999/12/14      0.9403
1999/12/15      0.9338
1999/12/16      0.9281
1999/12/17      0.9226
1999/12/18      1.0006
1999/12/19      0.8832
1999/12/20      0.9187
1999/12/21      0.9253
1999/12/22      0.9284
1999/12/23      0.9317
1999/12/24      0.9343
1999/12/25      0.9367
1999/12/26      0.9391
1999/12/27      0.9413
1999/12/28      0.9435
1999/12/29      0.9456
1999/12/30      0.9476
1999/12/31      0.9488
2000/ 1/ 1      1.1228
2000/ 1/ 2      0.9278
2000/ 1/ 3      0.9385
2000/ 1/ 4      1.0546
2000/ 1/ 5      0.8357
2000/ 1/ 6      0.9743
2000/ 1/ 7      0.9600
2000/ 1/ 8      1.0430
2000/ 1/ 9      1.0504
2000/ 1/10      0.9596
2000/ 1/11     61.0220
2000/ 1/12      5.6837
2000/ 1/13      1.1311
2000/ 1/14      1.1574
2000/ 1/15      1.3740
2000/ 1/16    109.5042
2000/ 1/17      2.8205
2000/ 1/18    111.5396
2000/ 1/19      5.4162
2000/ 1/20      1.9545
2000/ 1/21      1.5292
2000/ 1/22      1.9198
2000/ 1/23    164.1322
2000/ 1/24    367.5161
2000/ 1/25     48.7345
2000/ 1/26     14.4703
2000/ 1/27      7.7084
2000/ 1/28      6.4151
2000/ 1/29      4.8548
2000/ 1/30     55.4028
2000/ 1/31     10.4797
2000/ 2/ 1      5.0006
2000/ 2/ 2      4.2786
2000/ 2/ 3     39.4164
2000/ 2/ 4     10.6644
2000/ 2/ 5     48.4486
2000/ 2/ 6      8.5244
2000/ 2/ 7      4.4041
2000/ 2/ 8      3.8570
2000/ 2/ 9      3.8519
2000/ 2/10     75.8523
2000/ 2/11    161.8370
2000/ 2/12    143.7257
2000/ 2/13    262.8180
2000/ 2/14    299.6094
2000/ 2/15     41.3582
2000/ 2/16     26.5056
2000/ 2/17     17.1126
2000/ 2/18     12.3417
2000/ 2/19      9.9713
2000/ 2/20     35.3833
2000/ 2/21     35.3697
2000/ 2/22    100.0081
2000/ 2/23    126.3820
2000/ 2/24     28.8321
2000/ 2/25     23.1451
2000/ 2/26     19.4024
2000/ 2/27    157.5162
2000/ 2/28     20.6094
2000/ 2/29     65.7724
2000/ 3/ 1     14.8066
2000/ 3/ 2     24.5452
2000/ 3/ 3      8.9025
2000/ 3/ 4     25.2944
2000/ 3/ 5     53.9773
2000/ 3/ 6     11.5736
2000/ 3/ 7     55.6233
2000/ 3/ 8    104.4190
2000/ 3/ 9     54.1384
2000/ 3/10     15.1733
2000/ 3/11     10.2330
2000/ 3/12      7.0133
2000/ 3/13      5.2418
2000/ 3/14      4.2520
2000/ 3/15      3.5989
2000/ 3/16      3.2566
2000/ 3/17      2.9279
2000/ 3/18      3.1025
2000/ 3/19      2.9952
2000/ 3/20      2.1558
2000/ 3/21      2.5752
2000/ 3/22      2.9538
2000/ 3/23      2.9486
2000/ 3/24      2.8776
2000/ 3/25      2.8204
2000/ 3/26      2.7729
2000/ 3/27      2.6304
2000/ 3/28      2.8191
2000/ 3/29      2.5030
2000/ 3/30      2.0720
2000/ 3/31      1.9869
2000/ 4/ 1      2.0606
2000/ 4/ 2      2.2441
2000/ 4/ 3      2.3247
2000/ 4/ 4      2.3742
2000/ 4/ 5      2.2954
2000/ 4/ 6      2.2493
2000/ 4/ 7      2.2204
2000/ 4/ 8      2.3046
2000/ 4/ 9      2.2152
2000/ 4/10      2.0727
2000/ 4/11      2.1161
2000/ 4/12      5.5291
2000/ 4/13      8.0096
2000/ 4/14     25.8875
2000/ 4/15      3.7244
2000/ 4/16     15.9367
2000/ 4/17     61.2323
2000/ 4/18      3.3568
2000/ 4/19      2.0983
2000/ 4/20      1.8730
2000/ 4/21      1.6158
2000/ 4/22      1.7771
2000/ 4/23      1.4352
2000/ 4/24      1.3257
2000/ 4/25      1.2532
2000/ 4/26      1.2973
2000/ 4/27      1.4147
2000/ 4/28      1.4392
2000/ 4/29      1.4069
2000/ 4/30      1.5517
2000/ 5/ 1      1.6195
2000/ 5/ 2      1.6068
2000/ 5/ 3      1.5991
2000/ 5/ 4      1.6842
2000/ 5/ 5      1.7438
2000/ 5/ 6      2.1600
2000/ 5/ 7     15.1016
2000/ 5/ 8     18.7604
2000/ 5/ 9      2.0697
2000/ 5/10      1.4563
2000/ 5/11      1.4282
2000/ 5/12      1.6486
2000/ 5/13      1.6664
2000/ 5/14      2.0468
2000/ 5/15     11.8495
2000/ 5/16     15.8473
2000/ 5/17      3.1403
2000/ 5/18      1.3751
2000/ 5/19      1.2594
2000/ 5/20      1.2596
2000/ 5/21      1.3217
2000/ 5/22      1.3839
2000/ 5/23      1.7066
2000/ 5/24      1.5610
2000/ 5/25      1.3504
2000/ 5/26      1.3573
2000/ 5/27      1.3276
2000/ 5/28      1.2859
2000/ 5/29      1.3910
2000/ 5/30      1.4372
2000/ 5/31      1.4062
2000/ 6/ 1      1.3742
2000/ 6/ 2      1.4377
2000/ 6/ 3      1.4404
2000/ 6/ 4      1.3635
2000/ 6/ 5      1.3738
2000/ 6/ 6      1.3977
2000/ 6/ 7      3.0603
2000/ 6/ 8      5.2349
2000/ 6/ 9      1.3903
2000/ 6/10      1.3110
2000/ 6/11      1.3050
2000/ 6/12      1.2872
2000/ 6/13      1.1636
2000/ 6/14      1.2296
2000/ 6/15      0.8158
2000/ 6/16      1.1515
2000/ 6/17      1.2517
2000/ 6/18      1.3092
2000/ 6/19      1.2230
2000/ 6/20      1.1408
2000/ 6/21      1.1197
2000/ 6/22      1.1304
2000/ 6/23      1.1430
2000/ 6/24      1.1370
2000/ 6/25      1.1134
2000/ 6/26      1.1060
2000/ 6/27      1.0989
2000/ 6/28      1.0365
2000/ 6/29      1.0473
2000/ 6/30      1.0689
2000/ 7/ 1      1.0997
2000/ 7/ 2      1.1055
2000/ 7/ 3      1.0760
2000/ 7/ 4      1.0660
2000/ 7/ 5      1.0469
2000/ 7/ 6      1.1119
2000/ 7/ 7      1.0544
2000/ 7/ 8      1.0107
2000/ 7/ 9      1.0189
2000/ 7/10      0.9991
2000/ 7/11      0.9589
2000/ 7/12      0.9638
2000/ 7/13      0.9740
2000/ 7/14      0.9540
2000/ 7/15      1.0194
2000/ 7/16      1.2036
2000/ 7/17      1.0300
2000/ 7/18      0.9514
2000/ 7/19      0.9075
2000/ 7/20      0.9524
2000/ 7/21      0.9702
2000/ 7/22      0.9656
2000/ 7/23      0.9150
2000/ 7/24      0.8895
2000/ 7/25      0.8873
2000/ 7/26      0.9384
2000/ 7/27      1.0137
2000/ 7/28      0.9952
2000/ 7/29      0.9914
2000/ 7/30      0.9354
2000/ 7/31      0.9851
2000/ 8/ 1      0.9897
2000/ 8/ 2      0.9159
2000/ 8/ 3      0.9753
2000/ 8/ 4      0.9875
2000/ 8/ 5      0.8941
2000/ 8/ 6      0.9367
2000/ 8/ 7      0.9595
2000/ 8/ 8      0.9740
2000/ 8/ 9      0.9814
2000/ 8/10      0.9654
2000/ 8/11      0.8663
2000/ 8/12      0.8382
2000/ 8/13      0.8378
2000/ 8/14      0.8809
2000/ 8/15      0.9265
2000/ 8/16      0.8607
2000/ 8/17      0.8808
2000/ 8/18      0.9012
2000/ 8/19      0.9397
2000/ 8/20      0.9495
2000/ 8/21      0.9509
2000/ 8/22      0.9474
2000/ 8/23      0.9414
2000/ 8/24      0.9344
2000/ 8/25      0.9031
2000/ 8/26      0.9253
2000/ 8/27      0.9345
2000/ 8/28      0.9307
2000/ 8/29      1.7107
2000/ 8/30      1.4193
2000/ 8/31      1.0481
2000/ 9/ 1      1.6411
2000/ 9/ 2      1.2050
2000/ 9/ 3      1.0168
2000/ 9/ 4      0.8333
2000/ 9/ 5      0.7978
2000/ 9/ 6      0.7870
2000/ 9/ 7      0.8029
2000/ 9/ 8      0.8054
2000/ 9/ 9      0.8234
2000/ 9/10      0.8652
2000/ 9/11      0.8786
2000/ 9/12      1.0180
2000/ 9/13      0.9267
2000/ 9/14      0.9900
2000/ 9/15      0.8569
2000/ 9/16      0.9137
2000/ 9/17      0.8606
2000/ 9/18      0.8658
2000/ 9/19      0.8540
2000/ 9/20      0.8521
2000/ 9/21      0.8904
2000/ 9/22      1.1802
2000/ 9/23      0.9122
2000/ 9/24      0.9236
2000/ 9/25      0.8731
2000/ 9/26      0.8691
2000/ 9/27      0.8668
2000/ 9/28      0.9636
2000/ 9/29      0.9171
2000/ 9/30      0.9078
2000/10/ 1      0.8176
2000/10/ 2      0.8607
2000/10/ 3      0.8907
2000/10/ 4      0.8894
2000/10/ 5      0.9653
2000/10/ 6      0.8765
2000/10/ 7      0.8805
2000/10/ 8      0.8816
2000/10/ 9      1.3229
2000/10/10      3.1899
2000/10/11      1.5851
2000/10/12      1.0539
2000/10/13      0.8982
2000/10/14      0.8835
2000/10/15      0.8824
2000/10/16      0.8809
2000/10/17      0.8805
2000/10/18      0.8464
2000/10/19      0.8661
2000/10/20      0.9902
2000/10/21      0.7038
2000/10/22      0.7083
2000/10/23      0.8723
2000/10/24      0.9432
2000/10/25      2.6394
2000/10/26    168.1944
2000/10/27     15.3681
2000/10/28     39.8022
2000/10/29     26.3024
2000/10/30     13.5955
2000/10/31      5.3566
2000/11/ 1      2.0056
2000/11/ 2      1.3142
2000/11/ 3      1.2335
2000/11/ 4      1.2888
2000/11/ 5      1.3135
2000/11/ 6      0.9947
2000/11/ 7      1.0092
2000/11/ 8      1.1956
2000/11/ 9      1.2500
2000/11/10      1.3250
2000/11/11      1.2408
2000/11/12      1.2168
2000/11/13      1.3720
2000/11/14      1.3243
2000/11/15      1.4093
2000/11/16     27.8595
2000/11/17      1.5354
2000/11/18      1.1716
2000/11/19      1.1474
2000/11/20      1.1288
2000/11/21      6.0857
2000/11/22      5.5508
2000/11/23      1.3819
2000/11/24      1.2661
2000/11/25      1.3799
2000/11/26      1.3843
2000/11/27      1.3668
2000/11/28      1.3499
2000/11/29     37.6732
2000/11/30      2.1698
2000/12/ 1      1.2477
2000/12/ 2      1.1821
2000/12/ 3      1.3552
2000/12/ 4      1.3669
2000/12/ 5      1.3504
2000/12/ 6      1.3364
2000/12/ 7      1.1390
2000/12/ 8      1.0112
2000/12/ 9      1.2952
2000/12/10      1.3174
2000/12/11      1.3660
2000/12/12      6.2674
2000/12/13      1.5458
2000/12/14     12.5166
2000/12/15      7.5167
2000/12/16      1.0817
2000/12/17      0.9404
2000/12/18      1.0553
2000/12/19      1.0236
2000/12/20      1.0489
2000/12/21      1.1006
2000/12/22      1.0044
2000/12/23      1.2195
2000/12/24      1.0192
2000/12/25      1.0385
2000/12/26      1.0017
2000/12/27      1.0480
2000/12/28      1.0082
2000/12/29      1.1465
2000/12/30      1.0271
2000/12/31      1.0134
2001/ 1/ 1      1.1082
2001/ 1/ 2      1.0791
2001/ 1/ 3      1.0251
2001/ 1/ 4      1.0732
2001/ 1/ 5      1.0314
2001/ 1/ 6      1.0797
2001/ 1/ 7      1.3033
2001/ 1/ 8     34.7939
2001/ 1/ 9      2.0578
2001/ 1/10     70.3673
2001/ 1/11    104.3296
2001/ 1/12     11.2259
2001/ 1/13      1.8211
2001/ 1/14      1.6474
2001/ 1/15      1.3971
2001/ 1/16      1.3751
2001/ 1/17      1.3448
2001/ 1/18      1.4438
2001/ 1/19      1.4300
2001/ 1/20      1.5905
2001/ 1/21      1.5247
2001/ 1/22      1.2516
2001/ 1/23      7.1912
2001/ 1/24     29.4077
2001/ 1/25    105.6654
2001/ 1/26     31.2588
2001/ 1/27      2.5314
2001/ 1/28      2.1350
2001/ 1/29      1.7702
2001/ 1/30      1.6637
2001/ 1/31      1.4955
2001/ 2/ 1      1.5909
2001/ 2/ 2      1.5710
2001/ 2/ 3      1.4078
2001/ 2/ 4      1.3635
2001/ 2/ 5      1.3569
2001/ 2/ 6      1.3526
2001/ 2/ 7      1.2420
2001/ 2/ 8      1.3335
2001/ 2/ 9     46.9756
2001/ 2/10     83.7225
2001/ 2/11     65.0944
2001/ 2/12     76.7017
2001/ 2/13      4.3743
2001/ 2/14      2.8356
2001/ 2/15      2.5504
2001/ 2/16      2.3343
2001/ 2/17     43.0169
2001/ 2/18     22.3001
2001/ 2/19     91.2025
2001/ 2/20     22.5946
2001/ 2/21     22.6524
2001/ 2/22     58.0604
2001/ 2/23     49.3671
2001/ 2/24     81.8632
2001/ 2/25     34.3181
2001/ 2/26      9.2523
2001/ 2/27      5.2316
2001/ 2/28      4.1511
2001/ 3/ 1      4.1885
2001/ 3/ 2     14.4102
2001/ 3/ 3      6.5800
2001/ 3/ 4     77.1162
2001/ 3/ 5     37.9415
2001/ 3/ 6     11.5815
2001/ 3/ 7      4.0554
2001/ 3/ 8      4.2056
2001/ 3/ 9      3.4691
2001/ 3/10      2.9166
2001/ 3/11      2.9076
2001/ 3/12      2.5021
2001/ 3/13      2.3495
2001/ 3/14      2.4847
2001/ 3/15      2.7342
2001/ 3/16      2.2976
2001/ 3/17      2.2486
2001/ 3/18      2.3881
2001/ 3/19      2.2501
2001/ 3/20      2.1810
2001/ 3/21      2.5625
2001/ 3/22      2.5500
2001/ 3/23      2.6313
2001/ 3/24      2.4226
2001/ 3/25      5.5944
2001/ 3/26      2.0434
2001/ 3/27      1.8195
2001/ 3/28      1.8510
2001/ 3/29      1.7276
2001/ 3/30      1.4485
2001/ 3/31      1.3175
2001/ 4/ 1      1.5176
2001/ 4/ 2      1.3741
2001/ 4/ 3      1.3610
2001/ 4/ 4      1.4757
2001/ 4/ 5      1.4025
2001/ 4/ 6     11.7541
2001/ 4/ 7     25.0869
2001/ 4/ 8      2.0246
2001/ 4/ 9     26.9444
2001/ 4/10      1.9625
2001/ 4/11      1.8955
2001/ 4/12      1.4732
2001/ 4/13      1.3714
2001/ 4/14      1.2540
2001/ 4/15      1.1693
2001/ 4/16      1.1001
2001/ 4/17      0.9944
2001/ 4/18      1.1559
2001/ 4/19      1.2549
2001/ 4/20     54.0852
2001/ 4/21      5.4070
2001/ 4/22      1.2433
2001/ 4/23      1.0615
2001/ 4/24      0.9858
2001/ 4/25      0.9447
2001/ 4/26      1.1939
2001/ 4/27      1.3637
2001/ 4/28      1.0823
2001/ 4/29      0.9545
2001/ 4/30      0.9858
2001/ 5/ 1      0.9736
2001/ 5/ 2      0.9112
2001/ 5/ 3      0.9185
2001/ 5/ 4      1.0611
2001/ 5/ 5      1.0899
2001/ 5/ 6      1.0960
2001/ 5/ 7      1.1108
2001/ 5/ 8      1.1338
2001/ 5/ 9      1.1521
2001/ 5/10      1.1583
2001/ 5/11      1.1887
2001/ 5/12      1.4350
2001/ 5/13      1.3629
2001/ 5/14      1.2250
2001/ 5/15      1.2403
2001/ 5/16      1.1910
2001/ 5/17      1.1720
2001/ 5/18      1.1766
2001/ 5/19      1.1766
2001/ 5/20      1.1906
2001/ 5/21      1.1692
2001/ 5/22      1.2009
2001/ 5/23      1.1283
2001/ 5/24      1.1123
2001/ 5/25      1.2244
2001/ 5/26      1.4580
2001/ 5/27      1.5264
2001/ 5/28      1.2693
2001/ 5/29      1.0703
2001/ 5/30      1.0581
2001/ 5/31      1.1376
2001/ 6/ 1      1.1268
2001/ 6/ 2      1.1177
2001/ 6/ 3      1.0977
2001/ 6/ 4      1.0845
2001/ 6/ 5      1.0838
2001/ 6/ 6      1.0913
2001/ 6/ 7      1.0812
2001/ 6/ 8      1.0870
2001/ 6/ 9      1.1553
2001/ 6/10      1.1728
2001/ 6/11      1.4339
2001/ 6/12      1.2577
2001/ 6/13      1.0643
2001/ 6/14      1.0618
2001/ 6/15      1.0665
2001/ 6/16      1.0073
2001/ 6/17      0.9828
2001/ 6/18      0.9872
2001/ 6/19      1.0560
2001/ 6/20      1.0246
2001/ 6/21      0.9987
2001/ 6/22      1.0926
2001/ 6/23      1.1112
2001/ 6/24      1.1225
2001/ 6/25      1.6152
2001/ 6/26      1.2047
2001/ 6/27      1.5172
2001/ 6/28      1.1110
2001/ 6/29      1.0330
2001/ 6/30      1.0162
2001/ 7/ 1      0.9482
2001/ 7/ 2      0.9250
2001/ 7/ 3      1.0284
2001/ 7/ 4      1.1370
2001/ 7/ 5      1.1126
2001/ 7/ 6      0.9821
2001/ 7/ 7      1.0927
2001/ 7/ 8      1.0569
2001/ 7/ 9      1.1683
2001/ 7/10      1.1652
2001/ 7/11      1.1530
2001/ 7/12      1.4887
2001/ 7/13      1.2152
2001/ 7/14      1.3856
2001/ 7/15      1.2271
2001/ 7/16      1.4131
2001/ 7/17      1.0245
2001/ 7/18      0.9980
2001/ 7/19      1.1271
2001/ 7/20      1.1155
2001/ 7/21      1.0949
2001/ 7/22      1.0000
2001/ 7/23      0.9870
2001/ 7/24      0.9790
2001/ 7/25      1.0277
2001/ 7/26      1.0228
2001/ 7/27      1.0164
2001/ 7/28      1.0119
2001/ 7/29      0.9588
2001/ 7/30      1.1606
2001/ 7/31      0.9576
2001/ 8/ 1      0.9992
2001/ 8/ 2      0.9978
2001/ 8/ 3      1.2404
2001/ 8/ 4      1.2386
2001/ 8/ 5      0.9438
2001/ 8/ 6      0.9329
2001/ 8/ 7      0.9342
2001/ 8/ 8      0.9353
2001/ 8/ 9      0.9848
2001/ 8/10      1.0332
2001/ 8/11      1.0147
2001/ 8/12      1.0950
2001/ 8/13      0.5090
2001/ 8/14      0.3289
2001/ 8/15      0.3595
2001/ 8/16      0.8011
2001/ 8/17      0.9330
2001/ 8/18      0.9091
2001/ 8/19      0.9407
2001/ 8/20      1.0830
2001/ 8/21      1.0112
2001/ 8/22      1.1717
2001/ 8/23      0.9849
2001/ 8/24      1.0470
2001/ 8/25      0.8851
2001/ 8/26      0.9629
2001/ 8/27      0.8858
2001/ 8/28      0.8800
2001/ 8/29      1.0107
2001/ 8/30      1.1011
2001/ 8/31      0.9712
2001/ 9/ 1      0.9211
2001/ 9/ 2      0.9281
2001/ 9/ 3      0.8911
2001/ 9/ 4      0.9436
2001/ 9/ 5      0.9758
