EBAYN
RCHRES1
FLOW

Date          DSN 1001
1999/ 7/25      2.1311
1999/ 7/26      2.1227
1999/ 7/27      2.1019
1999/ 7/28      2.0143
1999/ 7/29      1.8172
1999/ 7/30      1.9069
1999/ 7/31      1.9866
1999/ 8/ 1      1.8928
1999/ 8/ 2      1.8730
1999/ 8/ 3      2.0285
1999/ 8/ 4      2.3482
1999/ 8/ 5      2.6122
1999/ 8/ 6      2.0522
1999/ 8/ 7      1.9331
1999/ 8/ 8      1.8971
1999/ 8/ 9      2.1471
1999/ 8/10      2.3282
1999/ 8/11      1.9262
1999/ 8/12      1.9196
1999/ 8/13      1.7582
1999/ 8/14      1.6149
1999/ 8/15      1.6016
1999/ 8/16      1.6066
1999/ 8/17      1.6729
1999/ 8/18      2.1521
1999/ 8/19      1.6436
1999/ 8/20      1.7076
1999/ 8/21      1.5147
1999/ 8/22      1.5143
1999/ 8/23      1.5377
1999/ 8/24      1.5853
1999/ 8/25      1.5169
1999/ 8/26      1.6752
1999/ 8/27      1.6313
1999/ 8/28      1.7357
1999/ 8/29      1.7950
1999/ 8/30      1.6177
1999/ 8/31      1.6622
1999/ 9/ 1      1.6700
1999/ 9/ 2      1.6589
1999/ 9/ 3      1.7119
1999/ 9/ 4      1.6544
1999/ 9/ 5      1.6384
1999/ 9/ 6      1.6417
1999/ 9/ 7      1.6902
1999/ 9/ 8      1.6973
1999/ 9/ 9      1.8137
1999/ 9/10      1.7410
1999/ 9/11      1.7266
1999/ 9/12      1.7132
1999/ 9/13      1.7558
1999/ 9/14      1.8198
1999/ 9/15      1.7434
1999/ 9/16      1.7291
1999/ 9/17      1.6747
1999/ 9/18      1.7263
1999/ 9/19      1.6832
1999/ 9/20      1.6520
1999/ 9/21      1.6011
1999/ 9/22      1.7551
1999/ 9/23      1.6708
1999/ 9/24      1.6079
1999/ 9/25      1.5539
1999/ 9/26      1.5456
1999/ 9/27      1.5463
1999/ 9/28      1.5459
1999/ 9/29      1.5435
1999/ 9/30      1.5468
1999/10/ 1      1.5436
1999/10/ 2      1.5939
1999/10/ 3      1.5412
1999/10/ 4      1.5901
1999/10/ 5      1.5782
1999/10/ 6      1.7515
1999/10/ 7      1.5115
1999/10/ 8      1.5098
1999/10/ 9      1.5076
1999/10/10      1.5054
1999/10/11      1.5089
1999/10/12      1.5457
1999/10/13      1.5984
1999/10/14      1.5416
1999/10/15      1.5332
1999/10/16      1.5324
1999/10/17      1.5303
1999/10/18      1.5386
1999/10/19      1.5394
1999/10/20      1.5229
1999/10/21      1.5189
1999/10/22      1.5637
1999/10/23      1.6009
1999/10/24      1.5457
1999/10/25      1.5409
1999/10/26      1.6559
1999/10/27      1.5713
1999/10/28      1.5568
1999/10/29      1.4662
1999/10/30      1.4627
1999/10/31      1.4534
1999/11/ 1     28.6334
1999/11/ 2      1.5367
1999/11/ 3      1.5619
1999/11/ 4      1.5206
1999/11/ 5      1.5155
1999/11/ 6      1.5107
1999/11/ 7     25.4045
1999/11/ 8     12.2689
1999/11/ 9      1.5826
1999/11/10      1.5677
1999/11/11      1.5184
1999/11/12      1.5053
1999/11/13      1.4927
1999/11/14      1.6474
1999/11/15      1.4692
1999/11/16     41.2277
1999/11/17     14.2129
1999/11/18      1.5202
1999/11/19     28.6627
1999/11/20      1.7406
1999/11/21     12.7187
1999/11/22      1.5867
1999/11/23      1.5733
1999/11/24      1.5322
1999/11/25      1.5625
1999/11/26      1.5911
1999/11/27      1.6842
1999/11/28      1.6347
1999/11/29      5.5950
1999/11/30     24.8231
1999/12/ 1      2.1078
1999/12/ 2      5.4924
1999/12/ 3      1.5286
1999/12/ 4      1.5493
1999/12/ 5      1.5699
1999/12/ 6      1.6354
1999/12/ 7      1.5529
1999/12/ 8      1.5305
1999/12/ 9      7.1563
1999/12/10      1.4908
1999/12/11      1.4795
1999/12/12      1.4993
1999/12/13      1.4801
1999/12/14      1.4480
1999/12/15      1.4383
1999/12/16      1.4289
1999/12/17      1.4198
1999/12/18      1.4667
1999/12/19      1.4026
1999/12/20      1.3713
1999/12/21      1.3985
1999/12/22      1.3980
1999/12/23      1.3976
1999/12/24      1.3972
1999/12/25      1.3968
1999/12/26      1.3964
1999/12/27      1.3961
1999/12/28      1.3957
1999/12/29      1.3953
1999/12/30      1.3949
1999/12/31      1.5009
2000/ 1/ 1      1.4685
2000/ 1/ 2      1.3855
2000/ 1/ 3      1.3858
2000/ 1/ 4      1.4832
2000/ 1/ 5      1.3746
2000/ 1/ 6      1.3673
2000/ 1/ 7      1.3855
2000/ 1/ 8      1.4033
2000/ 1/ 9      1.3715
2000/ 1/10      1.4464
2000/ 1/11     34.8551
2000/ 1/12      1.5218
2000/ 1/13      1.5071
2000/ 1/14      1.4157
2000/ 1/15      4.5956
2000/ 1/16     31.5672
2000/ 1/17      1.5919
2000/ 1/18     27.4212
2000/ 1/19      8.5766
2000/ 1/20      1.6099
2000/ 1/21      5.8822
2000/ 1/22      5.5724
2000/ 1/23    137.1751
2000/ 1/24    225.3279
2000/ 1/25      9.9563
2000/ 1/26      4.6964
2000/ 1/27      3.6984
2000/ 1/28      3.5591
2000/ 1/29      3.2684
2000/ 1/30     24.4273
2000/ 1/31      4.5782
2000/ 2/ 1      3.2528
2000/ 2/ 2      3.0593
2000/ 2/ 3      8.4610
2000/ 2/ 4      3.3430
2000/ 2/ 5     19.4825
2000/ 2/ 6      3.1620
2000/ 2/ 7      3.0088
2000/ 2/ 8      3.0210
2000/ 2/ 9      3.3674
2000/ 2/10     38.9565
2000/ 2/11    120.5872
2000/ 2/12     37.4084
2000/ 2/13    280.6897
2000/ 2/14     62.6962
2000/ 2/15     12.8746
2000/ 2/16     10.2903
2000/ 2/17      8.4341
2000/ 2/18      7.1054
2000/ 2/19      6.7208
2000/ 2/20     60.0460
2000/ 2/21     14.7492
2000/ 2/22    109.7040
2000/ 2/23     20.7360
2000/ 2/24     16.7773
2000/ 2/25      9.7359
2000/ 2/26     67.7055
2000/ 2/27     32.9253
2000/ 2/28     12.5733
2000/ 2/29     42.2611
2000/ 3/ 1     10.9469
2000/ 3/ 2     23.5078
2000/ 3/ 3      9.4126
2000/ 3/ 4     66.8531
2000/ 3/ 5     16.4282
2000/ 3/ 6     14.3323
2000/ 3/ 7     44.7896
2000/ 3/ 8     63.7087
2000/ 3/ 9     21.9809
2000/ 3/10     11.7042
2000/ 3/11      9.7844
2000/ 3/12      8.3094
2000/ 3/13      7.7460
2000/ 3/14      7.1252
2000/ 3/15      6.4924
2000/ 3/16      6.2134
2000/ 3/17      5.7137
2000/ 3/18      5.4483
2000/ 3/19      5.4466
2000/ 3/20      5.1345
2000/ 3/21      4.9518
2000/ 3/22      4.9111
2000/ 3/23      5.0450
2000/ 3/24      4.6594
2000/ 3/25      4.5573
2000/ 3/26      4.5170
2000/ 3/27      5.5213
2000/ 3/28      4.4560
2000/ 3/29      3.9750
2000/ 3/30      3.9380
2000/ 3/31      3.7306
2000/ 4/ 1      3.8865
2000/ 4/ 2      3.7278
2000/ 4/ 3      3.8646
2000/ 4/ 4      4.0650
2000/ 4/ 5      4.0158
2000/ 4/ 6      3.9261
2000/ 4/ 7      3.8884
2000/ 4/ 8      4.4565
2000/ 4/ 9      3.7758
2000/ 4/10      3.6172
2000/ 4/11      3.6370
2000/ 4/12     24.6042
2000/ 4/13      4.5330
2000/ 4/14      3.8776
2000/ 4/15      4.0756
2000/ 4/16     15.5248
2000/ 4/17     29.5825
2000/ 4/18      3.0246
2000/ 4/19      3.0306
2000/ 4/20      2.7379
2000/ 4/21      3.0379
2000/ 4/22      2.9536
2000/ 4/23      2.4439
2000/ 4/24      2.3627
2000/ 4/25      2.4113
2000/ 4/26      2.2088
2000/ 4/27      2.4133
2000/ 4/28      2.1070
2000/ 4/29      2.0864
2000/ 4/30      2.1010
2000/ 5/ 1      2.3454
2000/ 5/ 2      2.4690
2000/ 5/ 3      2.2592
2000/ 5/ 4      2.2785
2000/ 5/ 5      2.1869
2000/ 5/ 6      2.5493
2000/ 5/ 7     32.1628
2000/ 5/ 8     25.7817
2000/ 5/ 9      2.7035
2000/ 5/10      2.5259
2000/ 5/11      2.4011
2000/ 5/12      2.5253
2000/ 5/13      2.6649
2000/ 5/14      5.3501
2000/ 5/15     19.0686
2000/ 5/16      2.8429
2000/ 5/17      2.3040
2000/ 5/18      2.2814
2000/ 5/19      2.2971
2000/ 5/20      2.3142
2000/ 5/21      2.3276
2000/ 5/22      2.3793
2000/ 5/23      2.7430
2000/ 5/24      2.4873
2000/ 5/25      2.3744
2000/ 5/26      2.4944
2000/ 5/27      2.4815
2000/ 5/28      2.4917
2000/ 5/29      2.3725
2000/ 5/30      2.3837
2000/ 5/31      2.3833
2000/ 6/ 1      2.3825
2000/ 6/ 2      2.5283
2000/ 6/ 3      2.5215
2000/ 6/ 4      2.6418
2000/ 6/ 5      2.6558
2000/ 6/ 6      2.3594
2000/ 6/ 7      2.7637
2000/ 6/ 8      8.1958
2000/ 6/ 9      2.2330
2000/ 6/10      2.1949
2000/ 6/11      2.1810
2000/ 6/12      2.1701
2000/ 6/13      2.1494
2000/ 6/14      2.0617
2000/ 6/15      2.0723
2000/ 6/16      2.1972
2000/ 6/17      2.4137
2000/ 6/18      2.3083
2000/ 6/19      2.2749
2000/ 6/20      2.1525
2000/ 6/21      2.1623
2000/ 6/22      2.3909
2000/ 6/23      2.2799
2000/ 6/24      2.2563
2000/ 6/25      2.2365
2000/ 6/26      2.1222
2000/ 6/27      2.1172
2000/ 6/28      2.2191
2000/ 6/29      2.4346
2000/ 6/30      2.3295
2000/ 7/ 1      2.4095
2000/ 7/ 2      2.7898
2000/ 7/ 3      2.2521
2000/ 7/ 4      2.1264
2000/ 7/ 5      2.6323
2000/ 7/ 6      2.4916
2000/ 7/ 7      2.1862
2000/ 7/ 8      2.2562
2000/ 7/ 9      1.9530
2000/ 7/10      2.0410
2000/ 7/11      2.0399
2000/ 7/12      2.2182
2000/ 7/13      2.0105
2000/ 7/14      1.9196
2000/ 7/15      2.2002
2000/ 7/16      2.8809
2000/ 7/17      2.6695
2000/ 7/18      2.0220
2000/ 7/19      1.9311
2000/ 7/20      2.0265
2000/ 7/21      2.2766
2000/ 7/22      2.0985
2000/ 7/23      1.8199
2000/ 7/24      1.8196
2000/ 7/25      1.9090
2000/ 7/26      1.9889
2000/ 7/27      1.9812
2000/ 7/28      1.8851
2000/ 7/29      1.8814
2000/ 7/30      1.9008
2000/ 7/31      1.7952
2000/ 8/ 1      1.8143
2000/ 8/ 2      1.7790
2000/ 8/ 3      1.7871
2000/ 8/ 4      1.8567
2000/ 8/ 5      1.8575
2000/ 8/ 6      2.0131
2000/ 8/ 7      2.5514
2000/ 8/ 8      1.9879
2000/ 8/ 9      1.8219
2000/ 8/10      1.8271
2000/ 8/11      1.7215
2000/ 8/12      1.7216
2000/ 8/13      1.7215
2000/ 8/14      1.7199
2000/ 8/15      1.7171
2000/ 8/16      1.7146
2000/ 8/17      1.7126
2000/ 8/18      1.7215
2000/ 8/19      1.9433
2000/ 8/20      1.7142
2000/ 8/21      1.7083
2000/ 8/22      1.8502
2000/ 8/23      1.8409
2000/ 8/24      1.7478
2000/ 8/25      1.6699
2000/ 8/26      1.8154
2000/ 8/27      1.8719
2000/ 8/28      1.8623
2000/ 8/29      2.3896
2000/ 8/30      2.2215
2000/ 8/31      1.9489
2000/ 9/ 1     14.4491
2000/ 9/ 2      1.9089
2000/ 9/ 3      1.8012
2000/ 9/ 4      1.7765
2000/ 9/ 5      1.7648
2000/ 9/ 6      1.6941
2000/ 9/ 7      1.6928
2000/ 9/ 8      1.7637
2000/ 9/ 9      1.7586
2000/ 9/10      1.7528
2000/ 9/11      1.7469
2000/ 9/12      1.7564
2000/ 9/13      1.7465
2000/ 9/14      1.8015
2000/ 9/15      1.7104
2000/ 9/16      1.8153
2000/ 9/17      1.6305
2000/ 9/18      1.6356
2000/ 9/19      1.6347
2000/ 9/20      1.6970
2000/ 9/21      1.8800
2000/ 9/22      2.0696
2000/ 9/23      1.6561
2000/ 9/24      1.6420
2000/ 9/25      1.6378
2000/ 9/26      1.6816
2000/ 9/27      1.7411
2000/ 9/28      1.9759
2000/ 9/29      1.6561
2000/ 9/30      1.6519
2000/10/ 1      1.6485
2000/10/ 2      1.6515
2000/10/ 3      1.6475
2000/10/ 4      1.6938
2000/10/ 5      1.6379
2000/10/ 6      1.6341
2000/10/ 7      1.7408
2000/10/ 8      1.6217
2000/10/ 9      1.8947
2000/10/10      1.7196
2000/10/11      1.8730
2000/10/12      1.7473
2000/10/13      1.5539
2000/10/14      1.5846
2000/10/15      1.5290
2000/10/16      1.5194
2000/10/17      1.5169
2000/10/18      1.5584
2000/10/19      1.5551
2000/10/20      1.6421
2000/10/21      1.5015
2000/10/22      1.5024
2000/10/23      1.5017
2000/10/24      1.5363
2000/10/25      1.6982
2000/10/26     52.0459
2000/10/27     30.6953
2000/10/28      1.9303
2000/10/29      1.6416
2000/10/30     93.6860
2000/10/31     21.6856
2000/11/ 1      1.9649
2000/11/ 2      1.8571
2000/11/ 3      1.7602
2000/11/ 4      1.7951
2000/11/ 5      1.8668
2000/11/ 6      1.6890
2000/11/ 7      1.7256
2000/11/ 8      1.8701
2000/11/ 9      1.7222
2000/11/10      1.8026
2000/11/11      1.7034
2000/11/12      1.6964
2000/11/13      1.8135
2000/11/14      1.7072
2000/11/15      1.6861
2000/11/16      1.6397
2000/11/17      1.6093
2000/11/18      1.5927
2000/11/19      1.5769
2000/11/20      1.5616
2000/11/21      1.7292
2000/11/22      5.3925
2000/11/23      1.7096
2000/11/24      1.5178
2000/11/25      1.5734
2000/11/26      1.5260
2000/11/27      1.5134
2000/11/28      1.4689
2000/11/29      1.4896
2000/11/30     15.1689
2000/12/ 1      1.5114
2000/12/ 2      1.4963
2000/12/ 3      1.5159
2000/12/ 4      1.4733
2000/12/ 5      1.4322
2000/12/ 6      1.5426
2000/12/ 7      1.5053
2000/12/ 8      1.4439
2000/12/ 9      1.5561
2000/12/10      1.5448
2000/12/11      7.1016
2000/12/12      1.4273
2000/12/13     19.3973
2000/12/14     24.2712
2000/12/15      2.8480
2000/12/16      1.5309
2000/12/17      1.4820
2000/12/18      1.4699
2000/12/19      1.4907
2000/12/20      1.4794
2000/12/21      1.5914
2000/12/22      1.5227
2000/12/23      1.5760
2000/12/24      1.4504
2000/12/25      1.4496
2000/12/26      1.4489
2000/12/27      1.4482
2000/12/28      1.4475
2000/12/29      1.4457
2000/12/30      1.4439
2000/12/31      1.4439
2001/ 1/ 1      1.4428
2001/ 1/ 2      1.4410
2001/ 1/ 3      1.4405
2001/ 1/ 4      1.4400
2001/ 1/ 5      1.4395
2001/ 1/ 6      1.4390
2001/ 1/ 7      1.5500
2001/ 1/ 8      1.5103
2001/ 1/ 9     50.0402
2001/ 1/10      3.4434
2001/ 1/11     63.4964
2001/ 1/12      1.8966
2001/ 1/13     24.8862
2001/ 1/14      1.8422
2001/ 1/15      1.7285
2001/ 1/16      1.6937
2001/ 1/17      1.6836
2001/ 1/18      1.7408
2001/ 1/19      1.6519
2001/ 1/20      1.7689
2001/ 1/21      1.6758
2001/ 1/22      1.6715
2001/ 1/23      1.8230
2001/ 1/24      1.6444
2001/ 1/25     18.5881
2001/ 1/26     49.9579
2001/ 1/27      3.4554
2001/ 1/28      1.8879
2001/ 1/29      1.8626
2001/ 1/30      1.8337
2001/ 1/31      1.7054
2001/ 2/ 1      1.7321
2001/ 2/ 2      1.7137
2001/ 2/ 3      1.6513
2001/ 2/ 4      1.6220
2001/ 2/ 5      1.6169
2001/ 2/ 6      1.6002
2001/ 2/ 7      1.5839
2001/ 2/ 8      1.6078
2001/ 2/ 9     76.9146
2001/ 2/10     29.4951
2001/ 2/11     58.3695
2001/ 2/12     56.0266
2001/ 2/13      3.9905
2001/ 2/14      3.0441
2001/ 2/15      2.8605
2001/ 2/16      2.6354
2001/ 2/17     48.1228
2001/ 2/18     13.6746
2001/ 2/19     45.2760
2001/ 2/20     94.8541
2001/ 2/21     20.5554
2001/ 2/22     77.4925
2001/ 2/23     55.8345
2001/ 2/24     75.3996
2001/ 2/25     12.0745
2001/ 2/26      7.6725
2001/ 2/27      6.1449
2001/ 2/28      5.7795
2001/ 3/ 1      6.0305
2001/ 3/ 2     12.1802
2001/ 3/ 3     13.9284
2001/ 3/ 4     46.4959
2001/ 3/ 5     55.1063
2001/ 3/ 6      8.2418
2001/ 3/ 7      6.7490
2001/ 3/ 8      7.0704
2001/ 3/ 9      5.6627
2001/ 3/10      5.1006
2001/ 3/11      5.0095
2001/ 3/12      4.7067
2001/ 3/13      4.6861
2001/ 3/14      4.5324
2001/ 3/15      5.1640
2001/ 3/16      4.3105
2001/ 3/17      4.2474
2001/ 3/18      4.1850
2001/ 3/19      4.1265
2001/ 3/20      4.0784
2001/ 3/21      4.6176
2001/ 3/22      4.1450
2001/ 3/23      4.2363
2001/ 3/24      4.5983
2001/ 3/25      6.2650
2001/ 3/26      3.3365
2001/ 3/27      3.2046
2001/ 3/28      3.3508
2001/ 3/29      2.9661
2001/ 3/30      2.8667
2001/ 3/31      2.8710
2001/ 4/ 1      3.0994
2001/ 4/ 2      2.7291
2001/ 4/ 3      2.7166
2001/ 4/ 4      2.7195
2001/ 4/ 5      2.7223
2001/ 4/ 6     22.6900
2001/ 4/ 7     11.0034
2001/ 4/ 8      2.8555
2001/ 4/ 9      2.8097
2001/ 4/10      2.7985
2001/ 4/11      3.1965
2001/ 4/12      2.4266
2001/ 4/13      2.3628
2001/ 4/14      2.4006
2001/ 4/15      2.2398
2001/ 4/16      2.2186
2001/ 4/17      2.2400
2001/ 4/18      2.3955
2001/ 4/19      2.3442
2001/ 4/20     41.3057
2001/ 4/21      2.2789
2001/ 4/22      2.3261
2001/ 4/23      2.1467
2001/ 4/24      1.9915
2001/ 4/25      2.0291
2001/ 4/26      2.2888
2001/ 4/27      2.3365
2001/ 4/28      1.9549
2001/ 4/29      1.8746
2001/ 4/30      1.9048
2001/ 5/ 1      1.9165
2001/ 5/ 2      1.9364
2001/ 5/ 3      1.8834
2001/ 5/ 4      2.0076
2001/ 5/ 5      2.0452
2001/ 5/ 6      2.0622
2001/ 5/ 7      2.0757
2001/ 5/ 8      2.1021
2001/ 5/ 9      2.1310
2001/ 5/10      2.1474
2001/ 5/11      2.2831
2001/ 5/12      2.5159
2001/ 5/13      2.6108
2001/ 5/14      2.2705
2001/ 5/15      2.2684
2001/ 5/16      2.1433
2001/ 5/17      2.1565
2001/ 5/18      2.1571
2001/ 5/19      2.1578
2001/ 5/20      2.1716
2001/ 5/21      2.1737
2001/ 5/22      2.2979
2001/ 5/23      2.2986
2001/ 5/24      2.1802
2001/ 5/25      2.3201
2001/ 5/26      2.6326
2001/ 5/27      2.6074
2001/ 5/28      2.1385
2001/ 5/29      2.1291
2001/ 5/30      2.0128
2001/ 5/31      2.0192
2001/ 6/ 1      2.2779
2001/ 6/ 2      2.1406
2001/ 6/ 3      2.1239
2001/ 6/ 4      2.1156
2001/ 6/ 5      2.0183
2001/ 6/ 6      2.0004
2001/ 6/ 7      1.9982
2001/ 6/ 8      2.0184
2001/ 6/ 9      2.2307
2001/ 6/10      2.2228
2001/ 6/11      2.3314
2001/ 6/12      2.0845
2001/ 6/13      1.9583
2001/ 6/14      1.9610
2001/ 6/15      1.9637
2001/ 6/16      1.9667
2001/ 6/17      1.9757
2001/ 6/18      1.9723
2001/ 6/19      1.9773
2001/ 6/20      1.9724
2001/ 6/21      1.9723
2001/ 6/22      1.9827
2001/ 6/23      2.0998
2001/ 6/24      2.1873
2001/ 6/25      2.6141
2001/ 6/26      2.2280
2001/ 6/27      2.5797
2001/ 6/28      1.9257
2001/ 6/29      1.8883
2001/ 6/30      1.8970
2001/ 7/ 1      1.8775
2001/ 7/ 2      1.8840
2001/ 7/ 3      1.8894
2001/ 7/ 4      1.9822
2001/ 7/ 5      1.8796
2001/ 7/ 6      1.8877
2001/ 7/ 7      1.9665
2001/ 7/ 8      1.8779
2001/ 7/ 9      2.0538
2001/ 7/10      1.9543
2001/ 7/11      2.0318
2001/ 7/12      2.1884
2001/ 7/13      2.0713
2001/ 7/14      2.5648
2001/ 7/15      2.0446
2001/ 7/16      2.6493
2001/ 7/17      1.8250
2001/ 7/18      1.7498
2001/ 7/19      2.0886
2001/ 7/20      2.0652
2001/ 7/21      1.9678
2001/ 7/22      1.7139
2001/ 7/23      1.7849
2001/ 7/24      1.7896
2001/ 7/25      1.7934
2001/ 7/26      1.7788
2001/ 7/27      1.7759
2001/ 7/28      1.7725
2001/ 7/29      1.9255
2001/ 7/30      1.8759
2001/ 7/31      1.8295
2001/ 8/ 1      1.7460
2001/ 8/ 2      1.8899
2001/ 8/ 3      1.9657
2001/ 8/ 4      1.8793
2001/ 8/ 5      1.7161
2001/ 8/ 6      1.6501
2001/ 8/ 7      1.6447
2001/ 8/ 8      1.6516
2001/ 8/ 9      1.7995
2001/ 8/10      1.7180
2001/ 8/11      1.7744
2001/ 8/12      1.7929
2001/ 8/13      1.7806
2001/ 8/14      1.7717
2001/ 8/15      1.8383
2001/ 8/16      1.6259
2001/ 8/17      1.6322
2001/ 8/18      1.6253
2001/ 8/19      1.6991
2001/ 8/20      2.3042
2001/ 8/21      1.6886
2001/ 8/22      1.8881
2001/ 8/23      1.7308
2001/ 8/24      1.7245
2001/ 8/25      1.5822
2001/ 8/26      1.6471
2001/ 8/27      1.6393
2001/ 8/28      1.8180
2001/ 8/29      1.8957
2001/ 8/30      1.8321
2001/ 8/31      1.8111
2001/ 9/ 1      1.7990
2001/ 9/ 2      1.7886
2001/ 9/ 3      1.7911
2001/ 9/ 4      1.7924
2001/ 9/ 5      1.7859
2001/ 9/ 6      1.7697
