# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-18 13:54:03 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11164500 SAN FRANCISQUITO C A STANFORD UNIVERSITY CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11164500
#            TS   parameter     statistic     Description
#          8850       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	8850_00060_00003	8850_00060_00003_cd
USGS	11164500	1999-10-06	0.42	A
USGS	11164500	1999-10-07	0.49	A
USGS	11164500	1999-10-08	0.45	A
USGS	11164500	1999-10-09	0.42	A
USGS	11164500	1999-10-10	0.45	A
USGS	11164500	1999-10-11	0.39	A
USGS	11164500	1999-10-12	0.37	A
USGS	11164500	1999-10-13	0.40	A
USGS	11164500	1999-10-14	0.48	A
USGS	11164500	1999-10-15	0.49	A
USGS	11164500	1999-10-16	0.43	A
USGS	11164500	1999-10-17	0.42	A
USGS	11164500	1999-10-18	0.40	A
USGS	11164500	1999-10-19	0.39	A
USGS	11164500	1999-10-20	0.41	A
USGS	11164500	1999-10-21	0.42	A
USGS	11164500	1999-10-22	0.42	A
USGS	11164500	1999-10-23	0.45	A
USGS	11164500	1999-10-24	0.45	A
USGS	11164500	1999-10-25	0.45	A
USGS	11164500	1999-10-26	0.47	A
USGS	11164500	1999-10-27	0.51	A
USGS	11164500	1999-10-28	1.9	A
USGS	11164500	1999-10-29	1.0	A
USGS	11164500	1999-10-30	0.87	A
USGS	11164500	1999-10-31	0.72	A
USGS	11164500	1999-11-01	0.65	A
USGS	11164500	1999-11-02	0.52	A
USGS	11164500	1999-11-03	0.51	A
USGS	11164500	1999-11-04	0.54	A
USGS	11164500	1999-11-05	0.62	A
USGS	11164500	1999-11-06	0.65	A
USGS	11164500	1999-11-07	2.9	A
USGS	11164500	1999-11-08	4.7	A
USGS	11164500	1999-11-09	1.8	A
USGS	11164500	1999-11-10	1.1	A
USGS	11164500	1999-11-11	0.99	A
USGS	11164500	1999-11-12	0.85	A
USGS	11164500	1999-11-13	0.84	A
USGS	11164500	1999-11-14	0.84	A
USGS	11164500	1999-11-15	0.97	A
USGS	11164500	1999-11-16	0.97	A
USGS	11164500	1999-11-17	1.4	A
USGS	11164500	1999-11-18	1.2	A
USGS	11164500	1999-11-19	6.6	A
USGS	11164500	1999-11-20	4.7	A
USGS	11164500	1999-11-21	2.0	A
USGS	11164500	1999-11-22	1.4	A
USGS	11164500	1999-11-23	1.2	A
USGS	11164500	1999-11-24	1.1	A
USGS	11164500	1999-11-25	1.0	A
USGS	11164500	1999-11-26	0.94	A
USGS	11164500	1999-11-27	0.94	A
USGS	11164500	1999-11-28	0.94	A
USGS	11164500	1999-11-29	0.97	A
USGS	11164500	1999-11-30	1.3	A
USGS	11164500	1999-12-01	2.4	A
USGS	11164500	1999-12-02	1.4	A
USGS	11164500	1999-12-03	1.1	A
USGS	11164500	1999-12-04	0.95	A
USGS	11164500	1999-12-05	0.94	A
USGS	11164500	1999-12-06	0.80	A
USGS	11164500	1999-12-07	0.72	A
USGS	11164500	1999-12-08	0.66	A
USGS	11164500	1999-12-09	0.99	A
USGS	11164500	1999-12-10	1.1	A
USGS	11164500	1999-12-11	1.0	A
USGS	11164500	1999-12-12	1.1	A
USGS	11164500	1999-12-13	1.3	A
USGS	11164500	1999-12-14	1.5	A
USGS	11164500	1999-12-15	1.5	A
USGS	11164500	1999-12-16	1.4	A
USGS	11164500	1999-12-17	1.4	A
USGS	11164500	1999-12-18	1.4	A
USGS	11164500	1999-12-19	1.4	A
USGS	11164500	1999-12-20	1.4	A
USGS	11164500	1999-12-21	1.4	A
USGS	11164500	1999-12-22	1.3	A
USGS	11164500	1999-12-23	1.3	A
USGS	11164500	1999-12-24	1.2	A
USGS	11164500	1999-12-25	1.2	A
USGS	11164500	1999-12-26	1.2	A
USGS	11164500	1999-12-27	1.2	A
USGS	11164500	1999-12-28	1.2	A
USGS	11164500	1999-12-29	1.2	A
USGS	11164500	1999-12-30	1.2	A
USGS	11164500	1999-12-31	1.2	A
USGS	11164500	2000-01-01	1.2	A
USGS	11164500	2000-01-02	1.2	A
USGS	11164500	2000-01-03	1.3	A
USGS	11164500	2000-01-04	1.3	A
USGS	11164500	2000-01-05	1.3	A
USGS	11164500	2000-01-06	1.3	A
USGS	11164500	2000-01-07	1.2	A
USGS	11164500	2000-01-08	1.1	A
USGS	11164500	2000-01-09	1.1	A
USGS	11164500	2000-01-10	1.3	A
USGS	11164500	2000-01-11	7.1	A
USGS	11164500	2000-01-12	8.6	A
USGS	11164500	2000-01-13	4.1	A
USGS	11164500	2000-01-14	3.2	A
USGS	11164500	2000-01-15	2.7	A
USGS	11164500	2000-01-16	43	A
USGS	11164500	2000-01-17	11	A
USGS	11164500	2000-01-18	51	A
USGS	11164500	2000-01-19	17	A
USGS	11164500	2000-01-20	11	A
USGS	11164500	2000-01-21	6.7	A
USGS	11164500	2000-01-22	5.3	A
USGS	11164500	2000-01-23	98	A
USGS	11164500	2000-01-24	886	A
USGS	11164500	2000-01-25	257	A
USGS	11164500	2000-01-26	51	A
USGS	11164500	2000-01-27	26	A
USGS	11164500	2000-01-28	15	A
USGS	11164500	2000-01-29	12	A
USGS	11164500	2000-01-30	22	A
USGS	11164500	2000-01-31	17	A
USGS	11164500	2000-02-01	12	A
USGS	11164500	2000-02-02	11	A
USGS	11164500	2000-02-03	24	A
USGS	11164500	2000-02-04	20	A
USGS	11164500	2000-02-05	16	A
USGS	11164500	2000-02-06	14	A
USGS	11164500	2000-02-07	10	A
USGS	11164500	2000-02-08	9.0	A
USGS	11164500	2000-02-09	8.4	A
USGS	11164500	2000-02-10	30	A
USGS	11164500	2000-02-11	317	A
USGS	11164500	2000-02-12	449	A
USGS	11164500	2000-02-13	1290	A
USGS	11164500	2000-02-14	1340	A
USGS	11164500	2000-02-15	243	A
USGS	11164500	2000-02-16	119	A
USGS	11164500	2000-02-17	87	A
USGS	11164500	2000-02-18	63	A
USGS	11164500	2000-02-19	48	A
USGS	11164500	2000-02-20	63	A
USGS	11164500	2000-02-21	73	A
USGS	11164500	2000-02-22	201	A
USGS	11164500	2000-02-23	486	A
USGS	11164500	2000-02-24	115	A
USGS	11164500	2000-02-25	86	A
USGS	11164500	2000-02-26	63	A
USGS	11164500	2000-02-27	184	A
USGS	11164500	2000-02-28	186	A
USGS	11164500	2000-02-29	190	A
USGS	11164500	2000-03-01	129	A
USGS	11164500	2000-03-02	88	A
USGS	11164500	2000-03-03	75	A
USGS	11164500	2000-03-04	71	A
USGS	11164500	2000-03-05	113	A
USGS	11164500	2000-03-06	89	A
USGS	11164500	2000-03-07	65	A
USGS	11164500	2000-03-08	232	A
USGS	11164500	2000-03-09	291	A
USGS	11164500	2000-03-10	150	A
USGS	11164500	2000-03-11	105	A
USGS	11164500	2000-03-12	85	A
USGS	11164500	2000-03-13	66	A
USGS	11164500	2000-03-14	58	A
USGS	11164500	2000-03-15	49	A
USGS	11164500	2000-03-16	43	A
USGS	11164500	2000-03-17	37	A
USGS	11164500	2000-03-18	34	A
USGS	11164500	2000-03-19	32	A
USGS	11164500	2000-03-20	30	A
USGS	11164500	2000-03-21	27	A
USGS	11164500	2000-03-22	25	A
USGS	11164500	2000-03-23	24	A
USGS	11164500	2000-03-24	22	A
USGS	11164500	2000-03-25	21	A
USGS	11164500	2000-03-26	19	A
USGS	11164500	2000-03-27	17	A
USGS	11164500	2000-03-28	13	A
USGS	11164500	2000-03-29	12	A
USGS	11164500	2000-03-30	12	A
USGS	11164500	2000-03-31	11	A
USGS	11164500	2000-04-01	11	A
USGS	11164500	2000-04-02	10	A
USGS	11164500	2000-04-03	10	A
USGS	11164500	2000-04-04	9.8	A
USGS	11164500	2000-04-05	9.6	A
USGS	11164500	2000-04-06	9.6	A
USGS	11164500	2000-04-07	9.6	A
USGS	11164500	2000-04-08	9.3	A
USGS	11164500	2000-04-09	9.3	A
USGS	11164500	2000-04-10	9.2	A
USGS	11164500	2000-04-11	8.9	A
USGS	11164500	2000-04-12	9.1	A
USGS	11164500	2000-04-13	16	A
USGS	11164500	2000-04-14	12	A
USGS	11164500	2000-04-15	12	A
USGS	11164500	2000-04-16	11	A
USGS	11164500	2000-04-17	39	A
USGS	11164500	2000-04-18	19	A
USGS	11164500	2000-04-19	12	A
USGS	11164500	2000-04-20	10	A
USGS	11164500	2000-04-21	9.3	A
USGS	11164500	2000-04-22	9.6	A
USGS	11164500	2000-04-23	9.5	A
USGS	11164500	2000-04-24	9.2	A
USGS	11164500	2000-04-25	8.7	A
USGS	11164500	2000-04-26	7.3	A
USGS	11164500	2000-04-27	6.8	A
USGS	11164500	2000-04-28	6.6	A
USGS	11164500	2000-04-29	7.2	A
USGS	11164500	2000-04-30	7.1	A
USGS	11164500	2000-05-01	7.0	A
USGS	11164500	2000-05-02	6.7	A
USGS	11164500	2000-05-03	6.2	A
USGS	11164500	2000-05-04	5.6	A
USGS	11164500	2000-05-05	5.3	A
USGS	11164500	2000-05-06	5.4	A
USGS	11164500	2000-05-07	6.1	A
USGS	11164500	2000-05-08	13	A
USGS	11164500	2000-05-09	11	A
USGS	11164500	2000-05-10	8.6	A
USGS	11164500	2000-05-11	8.0	A
USGS	11164500	2000-05-12	7.5	A
USGS	11164500	2000-05-13	6.6	A
USGS	11164500	2000-05-14	6.8	A
USGS	11164500	2000-05-15	13	A
USGS	11164500	2000-05-16	14	A
USGS	11164500	2000-05-17	9.6	A
USGS	11164500	2000-05-18	7.3	A
USGS	11164500	2000-05-19	6.4	A
USGS	11164500	2000-05-20	5.7	A
USGS	11164500	2000-05-21	5.5	A
USGS	11164500	2000-05-22	5.1	A
USGS	11164500	2000-05-23	4.9	A
USGS	11164500	2000-05-24	5.2	A
USGS	11164500	2000-05-25	5.4	A
USGS	11164500	2000-05-26	5.1	A
USGS	11164500	2000-05-27	5.1	A
USGS	11164500	2000-05-28	5.0	A
USGS	11164500	2000-05-29	4.7	A
USGS	11164500	2000-05-30	4.5	A
USGS	11164500	2000-05-31	4.2	A
USGS	11164500	2000-06-01	4.4	A
USGS	11164500	2000-06-02	4.2	A
USGS	11164500	2000-06-03	3.9	A
USGS	11164500	2000-06-04	4.0	A
USGS	11164500	2000-06-05	4.1	A
USGS	11164500	2000-06-06	3.8	A
USGS	11164500	2000-06-07	3.5	A
USGS	11164500	2000-06-08	4.9	A
USGS	11164500	2000-06-09	5.0	A
USGS	11164500	2000-06-10	4.2	A
USGS	11164500	2000-06-11	3.9	A
USGS	11164500	2000-06-12	3.7	A
USGS	11164500	2000-06-13	3.2	A
USGS	11164500	2000-06-14	2.7	A
USGS	11164500	2000-06-15	2.2	A
USGS	11164500	2000-06-16	1.9	A
USGS	11164500	2000-06-17	1.9	A
USGS	11164500	2000-06-18	1.9	A
USGS	11164500	2000-06-19	2.0	A
USGS	11164500	2000-06-20	1.9	A
USGS	11164500	2000-06-21	1.8	A
USGS	11164500	2000-06-22	1.7	A
USGS	11164500	2000-06-23	1.7	A
USGS	11164500	2000-06-24	1.8	A
USGS	11164500	2000-06-25	1.5	A
USGS	11164500	2000-06-26	1.5	A
USGS	11164500	2000-06-27	1.4	A
USGS	11164500	2000-06-28	1.4	A
USGS	11164500	2000-06-29	1.3	A
USGS	11164500	2000-06-30	1.2	A
USGS	11164500	2000-07-01	1.2	A
USGS	11164500	2000-07-02	1.2	A
USGS	11164500	2000-07-03	1.2	A
USGS	11164500	2000-07-04	1.3	A
USGS	11164500	2000-07-05	1.3	A
USGS	11164500	2000-07-06	1.4	A
USGS	11164500	2000-07-07	1.4	A
USGS	11164500	2000-07-08	1.4	A
USGS	11164500	2000-07-09	1.3	A
USGS	11164500	2000-07-10	1.3	A
USGS	11164500	2000-07-11	1.2	A
USGS	11164500	2000-07-12	1.2	A
USGS	11164500	2000-07-13	1.2	A
USGS	11164500	2000-07-14	1.1	A
USGS	11164500	2000-07-15	1.1	A
USGS	11164500	2000-07-16	1.1	A
USGS	11164500	2000-07-17	1.1	A
USGS	11164500	2000-07-18	1.2	A
USGS	11164500	2000-07-19	1.2	A
USGS	11164500	2000-07-20	1.0	A
USGS	11164500	2000-07-21	1.0	A
USGS	11164500	2000-07-22	0.94	A
USGS	11164500	2000-07-23	0.94	A
USGS	11164500	2000-07-24	0.84	A
USGS	11164500	2000-07-25	0.79	A
USGS	11164500	2000-07-26	0.75	A
USGS	11164500	2000-07-27	0.67	A
USGS	11164500	2000-07-28	0.62	A
USGS	11164500	2000-07-29	0.62	A
USGS	11164500	2000-07-30	0.63	A
USGS	11164500	2000-07-31	0.58	A
USGS	11164500	2000-08-01	0.56	A
USGS	11164500	2000-08-02	0.58	A
USGS	11164500	2000-08-03	0.52	A
USGS	11164500	2000-08-04	0.51	A
USGS	11164500	2000-08-05	0.51	A
USGS	11164500	2000-08-06	0.51	A
USGS	11164500	2000-08-07	0.48	A
USGS	11164500	2000-08-08	0.49	A
USGS	11164500	2000-08-09	0.50	A
USGS	11164500	2000-08-10	0.45	A
USGS	11164500	2000-08-11	0.45	A
USGS	11164500	2000-08-12	0.44	A
USGS	11164500	2000-08-13	0.33	A
USGS	11164500	2000-08-14	0.33	A
USGS	11164500	2000-08-15	0.33	A
USGS	11164500	2000-08-16	0.33	A
USGS	11164500	2000-08-17	0.35	A
USGS	11164500	2000-08-18	0.41	A
USGS	11164500	2000-08-19	0.42	A
USGS	11164500	2000-08-20	0.42	A
USGS	11164500	2000-08-21	0.43	A
USGS	11164500	2000-08-22	0.43	A
USGS	11164500	2000-08-23	0.49	A
USGS	11164500	2000-08-24	0.51	A
USGS	11164500	2000-08-25	0.51	A
USGS	11164500	2000-08-26	0.51	A
USGS	11164500	2000-08-27	0.54	A
USGS	11164500	2000-08-28	0.51	A
USGS	11164500	2000-08-29	0.47	A
USGS	11164500	2000-08-30	0.67	A
USGS	11164500	2000-08-31	0.67	A
USGS	11164500	2000-09-01	0.76	A
USGS	11164500	2000-09-02	1.0	A
USGS	11164500	2000-09-03	0.75	A
USGS	11164500	2000-09-04	0.64	A
USGS	11164500	2000-09-05	0.54	A
USGS	11164500	2000-09-06	0.39	A
USGS	11164500	2000-09-07	0.33	A
USGS	11164500	2000-09-08	0.31	A
USGS	11164500	2000-09-09	0.32	A
USGS	11164500	2000-09-10	0.33	A
USGS	11164500	2000-09-11	0.36	A
USGS	11164500	2000-09-12	0.32	A
USGS	11164500	2000-09-13	0.34	A
USGS	11164500	2000-09-14	0.33	A
USGS	11164500	2000-09-15	0.39	A
USGS	11164500	2000-09-16	0.40	A
USGS	11164500	2000-09-17	0.56	A
USGS	11164500	2000-09-18	0.38	A
USGS	11164500	2000-09-19	0.29	A
USGS	11164500	2000-09-20	0.26	A
USGS	11164500	2000-09-21	0.28	A
USGS	11164500	2000-09-22	0.33	A
USGS	11164500	2000-09-23	0.41	A
USGS	11164500	2000-09-24	0.48	A
