CCOSTAC
RCHRES1
FLOW

Date          DSN 1001
1999/ 6/ 6      1.1777
1999/ 6/ 7      1.1737
1999/ 6/ 8      1.1696
1999/ 6/ 9      1.1649
1999/ 6/10      1.1043
1999/ 6/11      1.0443
1999/ 6/12      1.0963
1999/ 6/13      1.0643
1999/ 6/14      1.0184
1999/ 6/15      1.0848
1999/ 6/16      1.0904
1999/ 6/17      1.0742
1999/ 6/18      1.0693
1999/ 6/19      1.0803
1999/ 6/20      1.0709
1999/ 6/21      0.9878
1999/ 6/22      0.9293
1999/ 6/23      0.9882
1999/ 6/24      0.9767
1999/ 6/25      0.9770
1999/ 6/26      0.9833
1999/ 6/27      0.9777
1999/ 6/28      0.9539
1999/ 6/29      0.9371
1999/ 6/30      0.9227
1999/ 7/ 1      0.9244
1999/ 7/ 2      0.9313
1999/ 7/ 3      0.9454
1999/ 7/ 4      0.9527
1999/ 7/ 5      0.9246
1999/ 7/ 6      0.9075
1999/ 7/ 7      0.9201
1999/ 7/ 8      0.9004
1999/ 7/ 9      0.8947
1999/ 7/10      0.8908
1999/ 7/11      0.8862
1999/ 7/12      0.8839
1999/ 7/13      1.0710
1999/ 7/14      1.0213
1999/ 7/15      1.0243
1999/ 7/16      1.0604
1999/ 7/17      0.9352
1999/ 7/18      0.9526
1999/ 7/19      1.0392
1999/ 7/20      1.0382
1999/ 7/21      0.9736
1999/ 7/22      0.9574
1999/ 7/23      1.0051
1999/ 7/24      1.0280
1999/ 7/25      0.9506
1999/ 7/26      0.9047
1999/ 7/27      0.9295
1999/ 7/28      0.9239
1999/ 7/29      0.9186
1999/ 7/30      0.9255
1999/ 7/31      0.9599
1999/ 8/ 1      0.9468
1999/ 8/ 2      0.9021
1999/ 8/ 3      0.8981
1999/ 8/ 4      0.9427
1999/ 8/ 5      0.9361
1999/ 8/ 6      0.9542
1999/ 8/ 7      0.9558
1999/ 8/ 8      0.9501
1999/ 8/ 9      0.9387
1999/ 8/10      0.9293
1999/ 8/11      1.1453
1999/ 8/12      0.9064
1999/ 8/13      0.8870
1999/ 8/14      0.8543
1999/ 8/15      0.8792
1999/ 8/16      0.8751
1999/ 8/17      0.8713
1999/ 8/18      0.8679
1999/ 8/19      0.8635
1999/ 8/20      0.8601
1999/ 8/21      0.8571
1999/ 8/22      0.8240
1999/ 8/23      0.8198
1999/ 8/24      0.8452
1999/ 8/25      0.8314
1999/ 8/26      1.0358
1999/ 8/27      0.9096
1999/ 8/28      0.8216
1999/ 8/29      0.8174
1999/ 8/30      0.7977
1999/ 8/31      0.7961
1999/ 9/ 1      0.7983
1999/ 9/ 2      0.7927
1999/ 9/ 3      0.7872
1999/ 9/ 4      0.7819
1999/ 9/ 5      0.7770
1999/ 9/ 6      0.7732
1999/ 9/ 7      0.7705
1999/ 9/ 8      0.8326
1999/ 9/ 9      0.8922
1999/ 9/10      0.8360
1999/ 9/11      0.8904
1999/ 9/12      0.8622
1999/ 9/13      0.8554
1999/ 9/14      0.8494
1999/ 9/15      0.9130
1999/ 9/16      0.8910
1999/ 9/17      0.8828
1999/ 9/18      0.8750
1999/ 9/19      0.8674
1999/ 9/20      0.8601
1999/ 9/21      0.8530
1999/ 9/22      0.9594
1999/ 9/23      0.8817
1999/ 9/24      0.8167
1999/ 9/25      0.8023
1999/ 9/26      0.7195
1999/ 9/27      0.6567
1999/ 9/28      0.5939
1999/ 9/29      0.7315
1999/ 9/30      0.7951
1999/10/ 1      0.8027
1999/10/ 2      0.7833
1999/10/ 3      0.7771
1999/10/ 4      0.8336
1999/10/ 5      0.8723
1999/10/ 6      0.9436
1999/10/ 7      0.7258
1999/10/ 8      0.7609
1999/10/ 9      0.7427
1999/10/10      0.7991
1999/10/11      0.7774
1999/10/12      0.7895
1999/10/13      0.8281
1999/10/14      0.8229
1999/10/15      0.6373
1999/10/16      0.4874
1999/10/17      0.7716
1999/10/18      0.8304
1999/10/19      0.8251
1999/10/20      0.8003
1999/10/21      0.8154
1999/10/22      0.8101
1999/10/23      0.8054
1999/10/24      0.8008
1999/10/25      0.7962
1999/10/26      0.7731
1999/10/27      0.9299
1999/10/28     14.1878
1999/10/29      7.5405
1999/10/30      1.7032
1999/10/31      0.8411
1999/11/ 1      0.7381
1999/11/ 2      0.7517
1999/11/ 3      0.8025
1999/11/ 4      0.8657
1999/11/ 5      0.8084
1999/11/ 6      0.8503
1999/11/ 7      0.7660
1999/11/ 8     25.5404
1999/11/ 9      6.4003
1999/11/10      2.0552
1999/11/11      1.4413
1999/11/12      0.9848
1999/11/13      0.8798
1999/11/14      1.0688
1999/11/15      1.3665
1999/11/16      1.3428
1999/11/17     12.1524
1999/11/18      6.7759
1999/11/19      2.5773
1999/11/20     11.3099
1999/11/21      8.7353
1999/11/22      2.9773
1999/11/23      1.1887
1999/11/24      0.8767
1999/11/25      0.9339
1999/11/26      0.9591
1999/11/27      1.4813
1999/11/28      1.7732
1999/11/29      1.8067
1999/11/30      2.2948
1999/12/ 1      3.9791
1999/12/ 2      1.9633
1999/12/ 3      1.2931
1999/12/ 4      1.1248
1999/12/ 5      1.1472
1999/12/ 6      1.2591
1999/12/ 7      1.1056
1999/12/ 8      0.9977
1999/12/ 9      4.2559
1999/12/10      7.9782
1999/12/11      4.3918
1999/12/12      1.7335
1999/12/13      1.2134
1999/12/14      1.0538
1999/12/15      1.0189
1999/12/16      1.0050
1999/12/17      0.9958
1999/12/18      1.1398
1999/12/19      0.9866
1999/12/20      0.9608
1999/12/21      0.9736
1999/12/22      0.9726
1999/12/23      0.9693
1999/12/24      0.9658
1999/12/25      0.9623
1999/12/26      0.9589
1999/12/27      0.9556
1999/12/28      0.9524
1999/12/29      0.9493
1999/12/30      0.9463
1999/12/31      0.9434
2000/ 1/ 1      1.2246
2000/ 1/ 2      0.9090
2000/ 1/ 3      0.7333
2000/ 1/ 4      0.9575
2000/ 1/ 5      0.9000
2000/ 1/ 6      0.8529
2000/ 1/ 7      0.8102
2000/ 1/ 8      0.9486
2000/ 1/ 9      1.0285
2000/ 1/10      0.8377
2000/ 1/11      1.4015
2000/ 1/12     16.2390
2000/ 1/13      8.7952
2000/ 1/14      2.4094
2000/ 1/15      5.3483
2000/ 1/16     38.6510
2000/ 1/17      8.7306
2000/ 1/18     31.4349
2000/ 1/19     12.8956
2000/ 1/20      6.6677
2000/ 1/21      3.0724
2000/ 1/22      1.9382
2000/ 1/23     12.4491
2000/ 1/24    164.6344
2000/ 1/25    139.1633
2000/ 1/26     59.5457
2000/ 1/27     17.8369
2000/ 1/28      9.9843
2000/ 1/29      7.6138
2000/ 1/30      7.6673
2000/ 1/31     15.4396
2000/ 2/ 1      9.5553
2000/ 2/ 2      6.9373
2000/ 2/ 3      6.8843
2000/ 2/ 4     11.6430
2000/ 2/ 5      9.9956
2000/ 2/ 6     10.3465
2000/ 2/ 7      7.4199
2000/ 2/ 8      5.4336
2000/ 2/ 9      5.0560
2000/ 2/10     12.0128
2000/ 2/11     14.9748
2000/ 2/12    115.8747
2000/ 2/13     89.7397
2000/ 2/14    363.0122
2000/ 2/15    107.2602
2000/ 2/16     54.4196
2000/ 2/17     39.4737
2000/ 2/18     28.9496
2000/ 2/19     22.6188
2000/ 2/20     20.1734
2000/ 2/21     24.8693
2000/ 2/22     23.7462
2000/ 2/23    182.7778
2000/ 2/24     97.1284
2000/ 2/25     49.7832
2000/ 2/26     34.2812
2000/ 2/27    112.9469
2000/ 2/28     56.9646
2000/ 2/29     66.7480
2000/ 3/ 1     39.5379
2000/ 3/ 2     35.4332
2000/ 3/ 3     46.1546
2000/ 3/ 4     39.2126
2000/ 3/ 5     65.6011
2000/ 3/ 6     58.2158
2000/ 3/ 7     41.1622
2000/ 3/ 8     38.5303
2000/ 3/ 9     78.8042
2000/ 3/10     52.6622
2000/ 3/11     37.5496
2000/ 3/12     27.9911
2000/ 3/13     21.2602
2000/ 3/14     17.3913
2000/ 3/15     14.4316
2000/ 3/16     12.6509
2000/ 3/17     10.4432
2000/ 3/18      9.7923
2000/ 3/19      8.7903
2000/ 3/20      5.7196
2000/ 3/21      5.6043
2000/ 3/22      6.4788
2000/ 3/23      6.6000
2000/ 3/24      6.3489
2000/ 3/25      5.9987
2000/ 3/26      5.6646
2000/ 3/27      5.3516
2000/ 3/28      5.6296
2000/ 3/29      4.9885
2000/ 3/30      3.3599
2000/ 3/31      2.8117
2000/ 4/ 1      2.6352
2000/ 4/ 2      2.9028
2000/ 4/ 3      2.9148
2000/ 4/ 4      2.9540
2000/ 4/ 5      2.8129
2000/ 4/ 6      2.7572
2000/ 4/ 7      2.6770
2000/ 4/ 8      2.7882
2000/ 4/ 9      2.7967
2000/ 4/10      2.5195
2000/ 4/11      2.5555
2000/ 4/12      2.9684
2000/ 4/13      8.1902
2000/ 4/14      6.1799
2000/ 4/15      4.8203
2000/ 4/16      5.3732
2000/ 4/17     33.1049
2000/ 4/18     14.0200
2000/ 4/19      4.9667
2000/ 4/20      2.8371
2000/ 4/21      2.3391
2000/ 4/22      2.5522
2000/ 4/23      2.1070
2000/ 4/24      2.0027
2000/ 4/25      1.8903
2000/ 4/26      1.8757
2000/ 4/27      1.8902
2000/ 4/28      1.8281
2000/ 4/29      1.6793
2000/ 4/30      1.8129
2000/ 5/ 1      1.7922
2000/ 5/ 2      1.7346
2000/ 5/ 3      1.7182
2000/ 5/ 4      1.7473
2000/ 5/ 5      1.7351
2000/ 5/ 6      2.3555
2000/ 5/ 7      8.7615
2000/ 5/ 8     28.0512
2000/ 5/ 9     13.4237
2000/ 5/10      3.3698
2000/ 5/11      1.9476
2000/ 5/12      2.1652
2000/ 5/13      2.1290
2000/ 5/14      2.4269
2000/ 5/15     17.9191
2000/ 5/16     10.0561
2000/ 5/17      3.1132
2000/ 5/18      1.8167
2000/ 5/19      1.6989
2000/ 5/20      1.6181
2000/ 5/21      1.6387
2000/ 5/22      1.6687
2000/ 5/23      1.9386
2000/ 5/24      1.9127
2000/ 5/25      1.4833
2000/ 5/26      1.4353
2000/ 5/27      1.4421
2000/ 5/28      1.3412
2000/ 5/29      1.4138
2000/ 5/30      1.4804
2000/ 5/31      1.4051
2000/ 6/ 1      1.4052
2000/ 6/ 2      1.4277
2000/ 6/ 3      1.4645
2000/ 6/ 4      1.3701
2000/ 6/ 5      1.3577
2000/ 6/ 6      1.4093
2000/ 6/ 7      1.3974
2000/ 6/ 8      3.3752
2000/ 6/ 9      2.2804
2000/ 6/10      1.3261
2000/ 6/11      1.3228
2000/ 6/12      1.3092
2000/ 6/13      1.1087
2000/ 6/14      1.2159
2000/ 6/15      0.6079
2000/ 6/16      1.0670
2000/ 6/17      1.1679
2000/ 6/18      1.2626
2000/ 6/19      1.1774
2000/ 6/20      1.0536
2000/ 6/21      1.0756
2000/ 6/22      1.0876
2000/ 6/23      1.0814
2000/ 6/24      1.0839
2000/ 6/25      1.0658
2000/ 6/26      1.0612
2000/ 6/27      1.0568
2000/ 6/28      0.9773
2000/ 6/29      0.9438
2000/ 6/30      1.0217
2000/ 7/ 1      1.0493
2000/ 7/ 2      1.0404
2000/ 7/ 3      1.0300
2000/ 7/ 4      1.0206
2000/ 7/ 5      1.0118
2000/ 7/ 6      1.0550
2000/ 7/ 7      1.0454
2000/ 7/ 8      0.9844
2000/ 7/ 9      0.9750
2000/ 7/10      0.9458
2000/ 7/11      0.9258
2000/ 7/12      0.9215
2000/ 7/13      0.9357
2000/ 7/14      0.9249
2000/ 7/15      0.9833
2000/ 7/16      1.1633
2000/ 7/17      1.0255
2000/ 7/18      0.9565
2000/ 7/19      0.8863
2000/ 7/20      0.9424
2000/ 7/21      1.0065
2000/ 7/22      1.0008
2000/ 7/23      0.9218
2000/ 7/24      0.8486
2000/ 7/25      0.8456
2000/ 7/26      0.9157
2000/ 7/27      1.0505
2000/ 7/28      1.0190
2000/ 7/29      1.0127
2000/ 7/30      0.9479
2000/ 7/31      1.0159
2000/ 8/ 1      1.0237
2000/ 8/ 2      0.9637
2000/ 8/ 3      0.9827
2000/ 8/ 4      1.0159
2000/ 8/ 5      0.9297
2000/ 8/ 6      0.9266
2000/ 8/ 7      0.9739
2000/ 8/ 8      0.9968
2000/ 8/ 9      0.9897
2000/ 8/10      0.9820
2000/ 8/11      0.8966
2000/ 8/12      0.8536
2000/ 8/13      0.8502
2000/ 8/14      0.8854
2000/ 8/15      0.9479
2000/ 8/16      0.8762
2000/ 8/17      0.8731
2000/ 8/18      0.9069
2000/ 8/19      0.9406
2000/ 8/20      0.9346
2000/ 8/21      0.9275
2000/ 8/22      0.9205
2000/ 8/23      0.9138
2000/ 8/24      0.9074
2000/ 8/25      0.8801
2000/ 8/26      0.9117
2000/ 8/27      0.8922
2000/ 8/28      0.8868
2000/ 8/29      2.3388
2000/ 8/30      2.1590
2000/ 8/31      1.1193
2000/ 9/ 1      1.9462
2000/ 9/ 2      2.0511
2000/ 9/ 3      0.9544
2000/ 9/ 4      0.7630
2000/ 9/ 5      0.7581
2000/ 9/ 6      0.7665
2000/ 9/ 7      0.7679
2000/ 9/ 8      0.7519
2000/ 9/ 9      0.7494
2000/ 9/10      0.8099
2000/ 9/11      0.8578
2000/ 9/12      0.8862
2000/ 9/13      0.9391
2000/ 9/14      0.9153
2000/ 9/15      0.8186
2000/ 9/16      0.8863
2000/ 9/17      0.8240
2000/ 9/18      0.8213
2000/ 9/19      0.8191
2000/ 9/20      0.8175
2000/ 9/21      0.8152
2000/ 9/22      1.3463
2000/ 9/23      0.8624
2000/ 9/24      0.8327
2000/ 9/25      0.7708
2000/ 9/26      0.7664
2000/ 9/27      0.7621
2000/ 9/28      0.8196
2000/ 9/29      0.7944
2000/ 9/30      0.8025
2000/10/ 1      0.7503
2000/10/ 2      0.7992
2000/10/ 3      0.8018
2000/10/ 4      0.7830
2000/10/ 5      0.7779
2000/10/ 6      0.7730
2000/10/ 7      0.7680
2000/10/ 8      0.7628
2000/10/ 9      1.4704
2000/10/10      2.5914
2000/10/11      4.2845
2000/10/12      2.7130
2000/10/13      1.0151
2000/10/14      0.8002
2000/10/15      0.7951
2000/10/16      0.7906
2000/10/17      0.7863
2000/10/18      0.7441
2000/10/19      0.7203
2000/10/20      0.8034
2000/10/21      0.6011
2000/10/22      0.5186
2000/10/23      0.7102
2000/10/24      0.7711
2000/10/25      1.2889
2000/10/26     29.0049
2000/10/27     18.4006
2000/10/28      7.2566
2000/10/29     28.5465
2000/10/30     10.1391
2000/10/31      8.2684
2000/11/ 1      4.0337
2000/11/ 2      1.4099
2000/11/ 3      0.8765
2000/11/ 4      0.9137
2000/11/ 5      0.9380
2000/11/ 6      0.7446
2000/11/ 7      0.7041
2000/11/ 8      0.8345
2000/11/ 9      0.8547
2000/11/10      1.0560
2000/11/11      0.9232
2000/11/12      0.8581
2000/11/13      1.0986
2000/11/14      2.6311
2000/11/15      1.9447
2000/11/16      1.8132
2000/11/17      0.9997
2000/11/18      0.8470
2000/11/19      0.8082
2000/11/20      0.7917
2000/11/21      1.4281
2000/11/22     16.0252
2000/11/23      9.1696
2000/11/24      2.8742
2000/11/25      1.9321
2000/11/26      1.8952
2000/11/27      1.8716
2000/11/28      1.8509
2000/11/29     14.7358
2000/11/30     10.7759
2000/12/ 1      4.9157
2000/12/ 2      2.0242
2000/12/ 3      1.8036
2000/12/ 4      1.8934
2000/12/ 5      1.8897
2000/12/ 6      1.8711
2000/12/ 7      1.5381
2000/12/ 8      1.1512
2000/12/ 9      1.5228
2000/12/10      1.7576
2000/12/11      1.7817
2000/12/12      4.2986
2000/12/13      3.2307
2000/12/14     25.4809
2000/12/15     14.5011
2000/12/16      5.4133
2000/12/17      1.7997
2000/12/18      1.3693
2000/12/19      1.3210
2000/12/20      1.3260
2000/12/21      1.4569
2000/12/22      1.2998
2000/12/23      1.6138
2000/12/24      1.4153
2000/12/25      1.2861
2000/12/26      1.2083
2000/12/27      1.2426
2000/12/28      1.1777
2000/12/29      1.3759
2000/12/30      1.2534
2000/12/31      1.1318
2001/ 1/ 1      1.2020
2001/ 1/ 2      1.1596
2001/ 1/ 3      0.9874
2001/ 1/ 4      1.0308
2001/ 1/ 5      0.9561
2001/ 1/ 6      1.0159
2001/ 1/ 7      1.4295
2001/ 1/ 8     20.6491
2001/ 1/ 9      6.0279
2001/ 1/10      3.6950
2001/ 1/11     47.2763
2001/ 1/12     31.6729
2001/ 1/13      9.6965
2001/ 1/14      2.9373
2001/ 1/15      1.4528
2001/ 1/16      1.1761
2001/ 1/17      1.1273
2001/ 1/18      1.3147
2001/ 1/19      1.4157
2001/ 1/20      1.7534
2001/ 1/21      1.8114
2001/ 1/22      1.2901
2001/ 1/23      1.7814
2001/ 1/24      6.6602
2001/ 1/25      4.7163
2001/ 1/26     43.0415
2001/ 1/27     24.6925
2001/ 1/28      6.2485
2001/ 1/29      2.8821
2001/ 1/30      2.0025
2001/ 1/31      1.6961
2001/ 2/ 1      1.7284
2001/ 2/ 2      1.8058
2001/ 2/ 3      1.5434
2001/ 2/ 4      1.3610
2001/ 2/ 5      1.2985
2001/ 2/ 6      1.1094
2001/ 2/ 7      0.8482
2001/ 2/ 8      1.0274
2001/ 2/ 9      2.7535
2001/ 2/10     38.8670
2001/ 2/11     57.0316
2001/ 2/12     78.1589
2001/ 2/13     53.3300
2001/ 2/14     22.7817
2001/ 2/15      9.0497
2001/ 2/16      6.1013
2001/ 2/17      6.9125
2001/ 2/18     38.7619
2001/ 2/19     23.0799
2001/ 2/20     82.7524
2001/ 2/21     38.5976
2001/ 2/22     29.0937
2001/ 2/23    223.2328
2001/ 2/24     64.9291
2001/ 2/25     52.0783
2001/ 2/26     35.5525
2001/ 2/27     22.5435
2001/ 2/28     17.1570
2001/ 3/ 1     16.4482
2001/ 3/ 2     25.7592
2001/ 3/ 3     21.0347
2001/ 3/ 4     26.7784
2001/ 3/ 5     48.6085
2001/ 3/ 6     26.2868
2001/ 3/ 7     15.2237
2001/ 3/ 8     12.0137
2001/ 3/ 9     10.9597
2001/ 3/10      8.7355
2001/ 3/11      8.6729
2001/ 3/12      7.3277
2001/ 3/13      6.3599
2001/ 3/14      5.8279
2001/ 3/15      5.9689
2001/ 3/16      5.3584
2001/ 3/17      4.6894
2001/ 3/18      4.3944
2001/ 3/19      4.2176
2001/ 3/20      4.0161
2001/ 3/21      3.9236
2001/ 3/22      3.7219
2001/ 3/23      3.5033
2001/ 3/24      3.3581
2001/ 3/25     10.2160
2001/ 3/26      4.6379
2001/ 3/27      2.7819
2001/ 3/28      2.2539
2001/ 3/29      2.0086
2001/ 3/30      1.8812
2001/ 3/31      1.8174
2001/ 4/ 1      1.8728
2001/ 4/ 2      1.8996
2001/ 4/ 3      1.9289
2001/ 4/ 4      1.8531
2001/ 4/ 5      1.6787
2001/ 4/ 6      4.0453
2001/ 4/ 7      8.6098
2001/ 4/ 8      2.7390
2001/ 4/ 9      1.8887
2001/ 4/10      1.6932
2001/ 4/11      1.8329
2001/ 4/12      1.3596
2001/ 4/13      1.5520
2001/ 4/14      1.3523
2001/ 4/15      1.3737
2001/ 4/16      1.4254
2001/ 4/17      1.3317
2001/ 4/18      1.4813
2001/ 4/19      1.5474
2001/ 4/20      2.9928
2001/ 4/21     37.4164
2001/ 4/22     16.5427
2001/ 4/23      2.8663
2001/ 4/24      1.2226
2001/ 4/25      1.1678
2001/ 4/26      1.1562
2001/ 4/27      1.1308
2001/ 4/28      1.0870
2001/ 4/29      1.0678
2001/ 4/30      1.0682
2001/ 5/ 1      1.0697
2001/ 5/ 2      0.9715
2001/ 5/ 3      0.9952
2001/ 5/ 4      1.0965
2001/ 5/ 5      1.0542
2001/ 5/ 6      1.0580
2001/ 5/ 7      1.0637
2001/ 5/ 8      1.0701
2001/ 5/ 9      1.0763
2001/ 5/10      1.0834
2001/ 5/11      1.0891
2001/ 5/12      1.1538
2001/ 5/13      1.2581
2001/ 5/14      1.1310
2001/ 5/15      1.2028
2001/ 5/16      1.1626
2001/ 5/17      1.0814
2001/ 5/18      1.0862
2001/ 5/19      1.0907
2001/ 5/20      1.0966
2001/ 5/21      1.1049
2001/ 5/22      1.1235
2001/ 5/23      1.1136
2001/ 5/24      1.1184
2001/ 5/25      1.1563
2001/ 5/26      1.1334
2001/ 5/27      1.3110
2001/ 5/28      1.0600
2001/ 5/29      1.0599
2001/ 5/30      1.0499
2001/ 5/31      1.0538
2001/ 6/ 1      1.0691
2001/ 6/ 2      1.0504
2001/ 6/ 3      1.0523
2001/ 6/ 4      1.0644
2001/ 6/ 5      0.9838
2001/ 6/ 6      0.9892
2001/ 6/ 7      1.0636
2001/ 6/ 8      0.9741
2001/ 6/ 9      0.9949
2001/ 6/10      1.0921
2001/ 6/11      1.0662
2001/ 6/12      1.0636
2001/ 6/13      1.0532
2001/ 6/14      1.0702
2001/ 6/15      0.9908
2001/ 6/16      0.9169
2001/ 6/17      0.9180
2001/ 6/18      0.9184
2001/ 6/19      0.9187
2001/ 6/20      0.9181
2001/ 6/21      0.9185
2001/ 6/22      0.9177
2001/ 6/23      0.9171
2001/ 6/24      0.9943
2001/ 6/25      1.4133
2001/ 6/26      2.0107
2001/ 6/27      2.1593
2001/ 6/28      1.2791
2001/ 6/29      0.8515
2001/ 6/30      0.8384
2001/ 7/ 1      0.8397
2001/ 7/ 2      0.9184
2001/ 7/ 3      1.0149
2001/ 7/ 4      1.0572
2001/ 7/ 5      0.9070
2001/ 7/ 6      0.9068
2001/ 7/ 7      1.0322
2001/ 7/ 8      0.9157
2001/ 7/ 9      0.9744
2001/ 7/10      1.0344
2001/ 7/11      1.0518
2001/ 7/12      1.0971
2001/ 7/13      0.9071
2001/ 7/14      0.9975
2001/ 7/15      1.0021
2001/ 7/16      1.1305
2001/ 7/17      1.0375
2001/ 7/18      0.9864
2001/ 7/19      0.9839
2001/ 7/20      1.0145
2001/ 7/21      1.0106
2001/ 7/22      0.9732
2001/ 7/23      1.0056
2001/ 7/24      1.0034
2001/ 7/25      1.0011
2001/ 7/26      0.9983
2001/ 7/27      0.9957
2001/ 7/28      0.9931
2001/ 7/29      0.9568
2001/ 7/30      1.0608
2001/ 7/31      0.9838
2001/ 8/ 1      0.9815
2001/ 8/ 2      0.9797
2001/ 8/ 3      0.9784
2001/ 8/ 4      1.0476
2001/ 8/ 5      0.9378
2001/ 8/ 6      0.9504
2001/ 8/ 7      0.9846
2001/ 8/ 8      0.9573
2001/ 8/ 9      0.9683
2001/ 8/10      0.9649
2001/ 8/11      0.9612
2001/ 8/12      0.9579
2001/ 8/13      0.9542
2001/ 8/14      0.9503
2001/ 8/15      0.9468
2001/ 8/16      0.9435
2001/ 8/17      0.9295
2001/ 8/18      0.9402
2001/ 8/19      0.9385
2001/ 8/20      0.9361
2001/ 8/21      0.9299
2001/ 8/22      1.0827
2001/ 8/23      1.0607
2001/ 8/24      0.9588
2001/ 8/25      0.9068
2001/ 8/26      0.9039
2001/ 8/27      0.9019
2001/ 8/28      0.9082
2001/ 8/29      0.9128
2001/ 8/30      0.9793
2001/ 8/31      0.9012
2001/ 9/ 1      0.8820
2001/ 9/ 2      0.8778
2001/ 9/ 3      0.8757
2001/ 9/ 4      0.8737
2001/ 9/ 5      0.8712
2001/ 9/ 6      0.8678
