MARINS
RCHRES1
FLOW

Date          DSN 1001
1999/ 9/28      1.9528
1999/ 9/29      1.9661
1999/ 9/30      2.0063
1999/10/ 1      2.1067
1999/10/ 2      2.1576
1999/10/ 3      2.1690
1999/10/ 4      2.2397
1999/10/ 5      2.2979
1999/10/ 6      2.5203
1999/10/ 7      2.3266
1999/10/ 8      2.1093
1999/10/ 9      2.0328
1999/10/10      2.0294
1999/10/11      2.0317
1999/10/12      2.0817
1999/10/13      2.1471
1999/10/14      2.1595
1999/10/15      2.0977
1999/10/16      1.9653
1999/10/17      2.0271
1999/10/18      2.1665
1999/10/19      2.2393
1999/10/20      2.2164
1999/10/21      2.1504
1999/10/22      2.2143
1999/10/23      2.3432
1999/10/24      2.3394
1999/10/25      2.2813
1999/10/26      2.3521
1999/10/27      2.6011
1999/10/28      2.5917
1999/10/29      2.3400
1999/10/30      2.1756
1999/10/31      2.1330
1999/11/ 1      2.1337
1999/11/ 2      2.1802
1999/11/ 3      2.3716
1999/11/ 4      2.3235
1999/11/ 5      2.2581
1999/11/ 6      2.3000
1999/11/ 7     39.8695
1999/11/ 8     69.6740
1999/11/ 9      8.5503
1999/11/10      4.0773
1999/11/11      2.9273
1999/11/12      2.5761
1999/11/13      2.4658
1999/11/14      2.5931
1999/11/15      5.8925
1999/11/16     51.6492
1999/11/17     18.7680
1999/11/18      7.4841
1999/11/19    111.1341
1999/11/20     20.3711
1999/11/21     11.5099
1999/11/22      8.0365
1999/11/23      5.5261
1999/11/24      4.1735
1999/11/25      3.4109
1999/11/26      3.1302
1999/11/27      3.0678
1999/11/28      3.0898
1999/11/29      3.1037
1999/11/30      2.9992
1999/12/ 1     21.5052
1999/12/ 2      8.4699
1999/12/ 3      4.7243
1999/12/ 4      3.0320
1999/12/ 5      2.7054
1999/12/ 6      2.7473
1999/12/ 7      2.6259
1999/12/ 8      2.5752
1999/12/ 9     32.1530
1999/12/10      8.6955
1999/12/11      4.6769
1999/12/12      3.1137
1999/12/13      2.7823
1999/12/14      2.6267
1999/12/15      2.5422
1999/12/16      2.4975
1999/12/17      2.4659
1999/12/18      2.4386
1999/12/19      2.3060
1999/12/20      2.2559
1999/12/21      2.3213
1999/12/22      2.3227
1999/12/23      2.3451
1999/12/24      2.3616
1999/12/25      2.3649
1999/12/26      2.3620
1999/12/27      2.3580
1999/12/28      2.3540
1999/12/29      2.3502
1999/12/30      2.3465
1999/12/31      2.4443
2000/ 1/ 1      2.4930
2000/ 1/ 2      2.4399
2000/ 1/ 3      2.3745
2000/ 1/ 4      2.5058
2000/ 1/ 5      2.4367
2000/ 1/ 6      2.3112
2000/ 1/ 7      2.2674
2000/ 1/ 8      2.3200
2000/ 1/ 9      2.3236
2000/ 1/10      2.3906
2000/ 1/11    225.6424
2000/ 1/12     23.0508
2000/ 1/13     14.8107
2000/ 1/14      9.6220
2000/ 1/15     10.0298
2000/ 1/16    115.4730
2000/ 1/17     19.0978
2000/ 1/18    107.1786
2000/ 1/19     87.3559
2000/ 1/20     36.8729
2000/ 1/21     42.0929
2000/ 1/22     19.3997
2000/ 1/23    323.3780
2000/ 1/24    888.5754
2000/ 1/25    257.0825
2000/ 1/26    118.8704
2000/ 1/27     66.1755
2000/ 1/28     40.7412
2000/ 1/29     61.1255
2000/ 1/30     74.1206
2000/ 1/31     54.1176
2000/ 2/ 1     67.0263
2000/ 2/ 2     29.1024
2000/ 2/ 3     41.9608
2000/ 2/ 4     24.7360
2000/ 2/ 5    133.8122
2000/ 2/ 6     50.9890
2000/ 2/ 7     32.9568
2000/ 2/ 8     23.8405
2000/ 2/ 9     21.1153
2000/ 2/10    184.5802
2000/ 2/11    208.1587
2000/ 2/12    752.9695
2000/ 2/13   1498.1890
2000/ 2/14   1163.2770
2000/ 2/15    440.2827
2000/ 2/16    259.0123
2000/ 2/17    155.0807
2000/ 2/18     96.5702
2000/ 2/19     63.2030
2000/ 2/20     83.8962
2000/ 2/21    167.0198
2000/ 2/22     85.5916
2000/ 2/23    413.6421
2000/ 2/24    158.6557
2000/ 2/25    125.2768
2000/ 2/26    128.2056
2000/ 2/27    613.4065
2000/ 2/28    165.1112
2000/ 2/29    537.8493
2000/ 3/ 1    155.8866
2000/ 3/ 2    108.1416
2000/ 3/ 3     63.1436
2000/ 3/ 4     51.8598
2000/ 3/ 5    112.3210
2000/ 3/ 6     86.8493
2000/ 3/ 7     61.1933
2000/ 3/ 8    322.5561
2000/ 3/ 9    196.6775
2000/ 3/10    111.1882
2000/ 3/11     67.1988
2000/ 3/12     43.4944
2000/ 3/13     31.3189
2000/ 3/14     25.2012
2000/ 3/15     20.2512
2000/ 3/16     16.9019
2000/ 3/17     14.7248
2000/ 3/18     13.2609
2000/ 3/19     12.6719
2000/ 3/20     11.5745
2000/ 3/21     10.6348
2000/ 3/22      9.9190
2000/ 3/23      9.8397
2000/ 3/24      9.6317
2000/ 3/25      8.8403
2000/ 3/26      8.4578
2000/ 3/27      8.4643
2000/ 3/28      8.1153
2000/ 3/29      7.4586
2000/ 3/30      6.9850
2000/ 3/31      6.5616
2000/ 4/ 1      5.9195
2000/ 4/ 2      5.5985
2000/ 4/ 3      5.6133
2000/ 4/ 4      6.4194
2000/ 4/ 5      6.7739
2000/ 4/ 6      6.5273
2000/ 4/ 7      6.2561
2000/ 4/ 8      6.3306
2000/ 4/ 9      5.7352
2000/ 4/10      5.2865
2000/ 4/11      5.4613
2000/ 4/12      5.6437
2000/ 4/13     28.3035
2000/ 4/14     32.9993
2000/ 4/15     11.2281
2000/ 4/16     12.5087
2000/ 4/17    231.4110
2000/ 4/18     32.5789
2000/ 4/19     17.6455
2000/ 4/20     12.7975
2000/ 4/21     10.2463
2000/ 4/22      8.3363
2000/ 4/23      6.5930
2000/ 4/24      5.5006
2000/ 4/25      4.9968
2000/ 4/26      4.6858
2000/ 4/27      4.5940
2000/ 4/28      4.5115
2000/ 4/29      4.3872
2000/ 4/30      4.2972
2000/ 5/ 1      4.3046
2000/ 5/ 2      4.8263
2000/ 5/ 3      4.9379
2000/ 5/ 4      4.6406
2000/ 5/ 5      4.3816
2000/ 5/ 6      4.9053
2000/ 5/ 7     53.5997
2000/ 5/ 8     28.7467
2000/ 5/ 9      9.5633
2000/ 5/10      6.1751
2000/ 5/11      5.1944
2000/ 5/12      4.9433
2000/ 5/13      5.1997
2000/ 5/14     59.1871
2000/ 5/15     51.9437
2000/ 5/16     12.2022
2000/ 5/17      8.7630
2000/ 5/18      6.8808
2000/ 5/19      5.8642
2000/ 5/20      5.2783
2000/ 5/21      4.7463
2000/ 5/22      4.6474
2000/ 5/23      4.5145
2000/ 5/24      4.7905
2000/ 5/25      4.4991
2000/ 5/26      4.3011
2000/ 5/27      4.3360
2000/ 5/28      4.1332
2000/ 5/29      4.0111
2000/ 5/30      3.9522
2000/ 5/31      3.8551
2000/ 6/ 1      3.9332
2000/ 6/ 2      4.4428
2000/ 6/ 3      4.7168
2000/ 6/ 4      4.7393
2000/ 6/ 5      4.3128
2000/ 6/ 6      3.8100
2000/ 6/ 7      4.0501
2000/ 6/ 8      4.4132
2000/ 6/ 9      3.8695
2000/ 6/10      3.4695
2000/ 6/11      3.2359
2000/ 6/12      3.2582
2000/ 6/13      2.9540
2000/ 6/14      2.6757
2000/ 6/15      2.7079
2000/ 6/16      3.1931
2000/ 6/17      3.4653
2000/ 6/18      4.0451
2000/ 6/19      3.9716
2000/ 6/20      3.3745
2000/ 6/21      3.0012
2000/ 6/22      3.1515
2000/ 6/23      3.1695
2000/ 6/24      3.2342
2000/ 6/25      3.2494
2000/ 6/26      3.3464
2000/ 6/27      3.2602
2000/ 6/28      3.3250
2000/ 6/29      3.6120
2000/ 6/30      3.4682
2000/ 7/ 1      3.2161
2000/ 7/ 2      3.1316
2000/ 7/ 3      2.9931
2000/ 7/ 4      2.8836
2000/ 7/ 5      2.9131
2000/ 7/ 6      3.0247
2000/ 7/ 7      2.9706
2000/ 7/ 8      3.0847
2000/ 7/ 9      2.8948
2000/ 7/10      2.9367
2000/ 7/11      2.8780
2000/ 7/12      3.1135
2000/ 7/13      3.1177
2000/ 7/14      2.8989
2000/ 7/15      2.7854
2000/ 7/16      3.1842
2000/ 7/17      3.2993
2000/ 7/18      2.9723
2000/ 7/19      2.6248
2000/ 7/20      2.6064
2000/ 7/21      2.7441
2000/ 7/22      2.7081
2000/ 7/23      2.5428
2000/ 7/24      2.4318
2000/ 7/25      2.3894
2000/ 7/26      2.3993
2000/ 7/27      2.4789
2000/ 7/28      2.4765
2000/ 7/29      2.4584
2000/ 7/30      2.4489
2000/ 7/31      2.4338
2000/ 8/ 1      2.6046
2000/ 8/ 2      2.5509
2000/ 8/ 3      2.5725
2000/ 8/ 4      2.6207
2000/ 8/ 5      2.6392
2000/ 8/ 6      2.6379
2000/ 8/ 7      2.8263
2000/ 8/ 8      3.1685
2000/ 8/ 9      2.9702
2000/ 8/10      2.8767
2000/ 8/11      2.5755
2000/ 8/12      2.4119
2000/ 8/13      2.3672
2000/ 8/14      2.3513
2000/ 8/15      2.3316
2000/ 8/16      2.3054
2000/ 8/17      2.2903
2000/ 8/18      2.3139
2000/ 8/19      2.3830
2000/ 8/20      2.4101
2000/ 8/21      2.4041
2000/ 8/22      2.6313
2000/ 8/23      2.9024
2000/ 8/24      2.7646
2000/ 8/25      2.5029
2000/ 8/26      2.5892
2000/ 8/27      2.7188
2000/ 8/28      2.6915
2000/ 8/29      3.2937
2000/ 8/30      3.8992
2000/ 8/31      3.4748
2000/ 9/ 1      3.3644
2000/ 9/ 2      3.0501
2000/ 9/ 3      2.5325
2000/ 9/ 4      2.2785
2000/ 9/ 5      2.1711
2000/ 9/ 6      2.0499
2000/ 9/ 7      2.0189
2000/ 9/ 8      2.0939
2000/ 9/ 9      2.2218
2000/ 9/10      2.3733
2000/ 9/11      2.3726
2000/ 9/12      2.3281
2000/ 9/13      2.5801
2000/ 9/14      2.5313
2000/ 9/15      2.4558
2000/ 9/16      2.4277
2000/ 9/17      2.2579
2000/ 9/18      2.1477
2000/ 9/19      2.1144
2000/ 9/20      2.1464
2000/ 9/21      2.8584
2000/ 9/22      3.2108
2000/ 9/23      2.8554
2000/ 9/24      2.5831
2000/ 9/25      2.4351
2000/ 9/26      2.4423
2000/ 9/27      2.5353
2000/ 9/28      2.6384
2000/ 9/29      2.4816
2000/ 9/30      2.3637
2000/10/ 1      2.3210
2000/10/ 2      2.3081
2000/10/ 3      2.4165
2000/10/ 4      2.5713
2000/10/ 5      2.6437
2000/10/ 6      2.6621
2000/10/ 7      2.6755
2000/10/ 8      2.5579
2000/10/ 9      2.7025
2000/10/10      3.1384
2000/10/11      6.0480
2000/10/12      4.9515
2000/10/13      3.1405
2000/10/14      2.4500
2000/10/15      2.4260
2000/10/16      2.3456
2000/10/17      2.2811
2000/10/18      2.2557
2000/10/19      2.3234
2000/10/20      2.4253
2000/10/21      2.1623
2000/10/22      1.6265
2000/10/23      1.7763
2000/10/24      2.0872
2000/10/25     43.2658
2000/10/26     57.2648
2000/10/27      9.0112
2000/10/28    238.0843
2000/10/29    110.6520
2000/10/30     43.6720
2000/10/31     18.6671
2000/11/ 1     12.4487
2000/11/ 2      9.0072
2000/11/ 3      6.1006
2000/11/ 4      4.6425
2000/11/ 5      3.9970
2000/11/ 6      3.4168
2000/11/ 7      3.0257
2000/11/ 8      3.0560
2000/11/ 9      3.1046
2000/11/10      3.0309
2000/11/11      3.0474
2000/11/12      3.0141
2000/11/13      9.0998
2000/11/14      7.2076
2000/11/15      4.4789
2000/11/16      3.3030
2000/11/17      2.9555
2000/11/18      2.8431
2000/11/19      2.8426
2000/11/20      2.7821
2000/11/21      4.0699
2000/11/22     23.0787
2000/11/23      8.4148
2000/11/24      4.9389
2000/11/25      3.5921
2000/11/26      3.2030
2000/11/27      3.1378
2000/11/28      3.1637
2000/11/29    118.5565
2000/11/30     14.2325
2000/12/ 1      8.7933
2000/12/ 2      5.9987
2000/12/ 3      4.5566
2000/12/ 4      3.8540
2000/12/ 5      3.4619
2000/12/ 6      3.2757
2000/12/ 7      3.1097
2000/12/ 8      2.9223
2000/12/ 9      3.0870
2000/12/10      3.2566
2000/12/11      3.2880
2000/12/12      8.9060
2000/12/13     55.1884
2000/12/14     59.0881
2000/12/15     36.8025
2000/12/16     12.1537
2000/12/17      8.6474
2000/12/18      6.1645
2000/12/19      4.7515
2000/12/20      4.0618
2000/12/21      3.9270
2000/12/22      3.8893
2000/12/23      3.8466
2000/12/24      3.5550
2000/12/25      3.3133
2000/12/26      3.1538
2000/12/27      3.0510
2000/12/28      2.9823
2000/12/29      2.9343
2000/12/30      2.9058
2000/12/31      2.9349
2001/ 1/ 1      2.9043
2001/ 1/ 2      2.8635
2001/ 1/ 3      2.8382
2001/ 1/ 4      2.8226
2001/ 1/ 5      2.8096
2001/ 1/ 6      2.7971
2001/ 1/ 7      2.9933
2001/ 1/ 8     78.8514
2001/ 1/ 9     18.5055
2001/ 1/10    173.4515
2001/ 1/11    207.9806
2001/ 1/12     58.2152
2001/ 1/13     28.9525
2001/ 1/14     18.7228
2001/ 1/15     13.0938
2001/ 1/16     10.0848
2001/ 1/17      7.6360
2001/ 1/18      6.3733
2001/ 1/19      5.6475
2001/ 1/20      5.4095
2001/ 1/21      5.3142
2001/ 1/22      4.9107
2001/ 1/23     77.5601
2001/ 1/24     54.1749
2001/ 1/25    125.4510
2001/ 1/26    116.2809
2001/ 1/27     41.4785
2001/ 1/28     24.0965
2001/ 1/29     16.8409
2001/ 1/30     12.5544
2001/ 1/31     10.2855
2001/ 2/ 1      8.4301
2001/ 2/ 2      7.4661
2001/ 2/ 3      6.6313
2001/ 2/ 4      5.9171
2001/ 2/ 5      5.5867
2001/ 2/ 6      5.2787
2001/ 2/ 7      4.9687
2001/ 2/ 8      4.8138
2001/ 2/ 9     75.8873
2001/ 2/10     59.6885
2001/ 2/11    177.1181
2001/ 2/12    221.4898
2001/ 2/13     74.2955
2001/ 2/14     41.2688
2001/ 2/15     26.9511
2001/ 2/16     19.7245
2001/ 2/17     77.4557
2001/ 2/18    256.5475
2001/ 2/19    154.5117
2001/ 2/20    215.2442
2001/ 2/21    523.3736
2001/ 2/22    140.4349
2001/ 2/23    250.1990
2001/ 2/24     79.3425
2001/ 2/25    200.5590
2001/ 2/26     74.2607
2001/ 2/27     43.5792
2001/ 2/28     30.7623
2001/ 3/ 1     25.9799
2001/ 3/ 2     32.7179
2001/ 3/ 3     21.3563
2001/ 3/ 4    196.8117
2001/ 3/ 5    104.5708
2001/ 3/ 6     54.7249
2001/ 3/ 7     37.1350
2001/ 3/ 8     25.6682
2001/ 3/ 9     20.4391
2001/ 3/10     16.3075
2001/ 3/11     14.3586
2001/ 3/12     12.7644
2001/ 3/13     11.9446
2001/ 3/14     10.9259
2001/ 3/15     10.5911
2001/ 3/16      9.9667
2001/ 3/17      9.2808
2001/ 3/18      8.6094
2001/ 3/19      8.1706
2001/ 3/20      7.8445
2001/ 3/21      8.1515
2001/ 3/22      8.2189
2001/ 3/23      7.8459
2001/ 3/24      7.7889
2001/ 3/25     14.1195
2001/ 3/26      8.6484
2001/ 3/27      6.7130
2001/ 3/28      5.9289
2001/ 3/29      5.5719
2001/ 3/30      5.2486
2001/ 3/31      4.8120
2001/ 4/ 1      4.7099
2001/ 4/ 2      4.6404
2001/ 4/ 3      4.5597
2001/ 4/ 4      4.6197
2001/ 4/ 5      4.6001
2001/ 4/ 6     28.0235
2001/ 4/ 7     16.6031
2001/ 4/ 8      8.0434
2001/ 4/ 9      5.5060
2001/ 4/10      4.5012
2001/ 4/11      4.3416
2001/ 4/12      4.2206
2001/ 4/13      4.0775
2001/ 4/14      3.9547
2001/ 4/15      3.8835
2001/ 4/16      3.8028
2001/ 4/17      3.5983
2001/ 4/18      3.7358
2001/ 4/19      3.7868
2001/ 4/20     19.9683
2001/ 4/21      7.9371
2001/ 4/22      4.7187
2001/ 4/23      3.4303
2001/ 4/24      3.0272
2001/ 4/25      2.8855
2001/ 4/26      3.1366
2001/ 4/27      3.2670
2001/ 4/28      3.0850
2001/ 4/29      2.8112
2001/ 4/30      2.6886
2001/ 5/ 1      2.6173
2001/ 5/ 2      2.4984
2001/ 5/ 3      2.3299
2001/ 5/ 4      2.4383
2001/ 5/ 5      2.5476
2001/ 5/ 6      2.5557
2001/ 5/ 7      2.4835
2001/ 5/ 8      2.4505
2001/ 5/ 9      2.4854
2001/ 5/10      2.5483
2001/ 5/11      2.5975
2001/ 5/12      3.0674
2001/ 5/13      3.2368
2001/ 5/14      3.0177
2001/ 5/15      2.9886
2001/ 5/16      2.7231
2001/ 5/17      2.6022
2001/ 5/18      2.5348
2001/ 5/19      2.5078
2001/ 5/20      2.6118
2001/ 5/21      2.5509
2001/ 5/22      2.6618
2001/ 5/23      2.7544
2001/ 5/24      2.6752
2001/ 5/25      2.8110
2001/ 5/26      3.1985
2001/ 5/27      3.4846
2001/ 5/28      2.9773
2001/ 5/29      2.4538
2001/ 5/30      2.2168
2001/ 5/31      2.1684
2001/ 6/ 1      2.4197
2001/ 6/ 2      2.3795
2001/ 6/ 3      2.2704
2001/ 6/ 4      2.2526
2001/ 6/ 5      2.2730
2001/ 6/ 6      2.2465
2001/ 6/ 7      2.1890
2001/ 6/ 8      2.1855
2001/ 6/ 9      2.3034
2001/ 6/10      2.2972
2001/ 6/11      2.3762
2001/ 6/12      2.2490
2001/ 6/13      2.1379
2001/ 6/14      2.1036
2001/ 6/15      2.1047
2001/ 6/16      2.1129
2001/ 6/17      2.1219
2001/ 6/18      2.1308
2001/ 6/19      2.1159
2001/ 6/20      2.1332
2001/ 6/21      2.1526
2001/ 6/22      2.2249
2001/ 6/23      2.4802
2001/ 6/24      2.5819
2001/ 6/25      3.1061
2001/ 6/26      3.3986
2001/ 6/27     23.2019
2001/ 6/28      9.6535
2001/ 6/29      4.9792
2001/ 6/30      2.7647
2001/ 7/ 1      2.1717
2001/ 7/ 2      2.0258
2001/ 7/ 3      1.9865
2001/ 7/ 4      2.2199
2001/ 7/ 5      2.5394
2001/ 7/ 6      2.5146
2001/ 7/ 7      2.4212
2001/ 7/ 8      2.3652
2001/ 7/ 9      2.5368
2001/ 7/10      2.8857
2001/ 7/11      2.9088
2001/ 7/12      2.9192
2001/ 7/13      2.8439
2001/ 7/14      2.7018
2001/ 7/15      2.6561
2001/ 7/16      2.5992
2001/ 7/17      2.6069
2001/ 7/18      2.4872
2001/ 7/19      2.5849
2001/ 7/20      2.7328
2001/ 7/21      2.6498
2001/ 7/22      2.4816
2001/ 7/23      2.5015
2001/ 7/24      2.5402
2001/ 7/25      2.5534
2001/ 7/26      2.7844
2001/ 7/27      2.8169
2001/ 7/28      2.6240
2001/ 7/29      2.4349
2001/ 7/30      2.4697
2001/ 7/31      2.5072
2001/ 8/ 1      2.4328
2001/ 8/ 2      2.4741
2001/ 8/ 3      2.5497
2001/ 8/ 4      2.5837
2001/ 8/ 5      2.4542
2001/ 8/ 6      2.3686
2001/ 8/ 7      2.4172
2001/ 8/ 8      2.3851
2001/ 8/ 9      2.5815
2001/ 8/10      2.5684
2001/ 8/11      2.6869
2001/ 8/12      2.8713
2001/ 8/13      2.7265
2001/ 8/14      2.6805
2001/ 8/15      2.5689
2001/ 8/16      2.4659
2001/ 8/17      2.3463
2001/ 8/18      2.2878
2001/ 8/19      2.2806
2001/ 8/20      2.5402
2001/ 8/21      2.4718
2001/ 8/22      2.4008
2001/ 8/23      2.4097
2001/ 8/24      2.4769
2001/ 8/25      2.3584
2001/ 8/26      2.2960
2001/ 8/27      2.2306
2001/ 8/28      2.2121
2001/ 8/29      2.3075
2001/ 8/30      2.6547
2001/ 8/31      2.6902
2001/ 9/ 1      2.5766
2001/ 9/ 2      2.3632
2001/ 9/ 3      2.2475
2001/ 9/ 4      2.3623
2001/ 9/ 5      2.3714
2001/ 9/ 6      2.3115
