EBAYC
RCHRES3
FLOW

Date          DSN 1001
1999/ 6/ 1      3.8507
1999/ 6/ 2      4.0751
1999/ 6/ 3      4.4684
1999/ 6/ 4      4.0613
1999/ 6/ 5      3.3681
1999/ 6/ 6      2.7753
1999/ 6/ 7      2.4532
1999/ 6/ 8      2.3560
1999/ 6/ 9      2.3043
1999/ 6/10      2.2734
1999/ 6/11      2.2447
1999/ 6/12      2.1233
1999/ 6/13      2.0244
1999/ 6/14      2.2980
1999/ 6/15      2.5520
1999/ 6/16      2.5406
1999/ 6/17      2.2565
1999/ 6/18      2.2210
1999/ 6/19      2.1716
1999/ 6/20      1.9760
1999/ 6/21      1.8881
1999/ 6/22      1.6001
1999/ 6/23      1.6523
1999/ 6/24      1.8826
1999/ 6/25      2.0083
1999/ 6/26      1.7839
1999/ 6/27      1.5617
1999/ 6/28      1.5509
1999/ 6/29      1.5514
1999/ 6/30      1.5368
1999/ 7/ 1      1.5659
1999/ 7/ 2      1.6732
1999/ 7/ 3      1.7690
1999/ 7/ 4      1.7191
1999/ 7/ 5      1.5346
1999/ 7/ 6      1.8704
1999/ 7/ 7      1.6785
1999/ 7/ 8      1.4573
1999/ 7/ 9      1.5601
1999/ 7/10      1.5596
1999/ 7/11      1.4371
1999/ 7/12      1.4500
1999/ 7/13      1.6508
1999/ 7/14      1.6976
1999/ 7/15      1.9053
1999/ 7/16      2.3433
1999/ 7/17      2.3157
1999/ 7/18      1.8763
1999/ 7/19      2.0328
1999/ 7/20      2.1960
1999/ 7/21      1.9235
1999/ 7/22      1.6450
1999/ 7/23      1.7597
1999/ 7/24      1.9523
1999/ 7/25      1.8194
1999/ 7/26      1.6509
1999/ 7/27      1.6228
1999/ 7/28      1.6024
1999/ 7/29      1.3299
1999/ 7/30      1.3264
1999/ 7/31      1.4534
1999/ 8/ 1      1.3888
1999/ 8/ 2      1.2666
1999/ 8/ 3      1.3095
1999/ 8/ 4      1.6692
1999/ 8/ 5      2.1836
1999/ 8/ 6      2.7071
1999/ 8/ 7      2.2312
1999/ 8/ 8      1.7641
1999/ 8/ 9      1.7788
1999/ 8/10      2.0845
1999/ 8/11      2.5303
1999/ 8/12      2.0178
1999/ 8/13      1.4079
1999/ 8/14      0.9987
1999/ 8/15      1.0033
1999/ 8/16      1.0007
1999/ 8/17      1.0236
1999/ 8/18      1.2996
1999/ 8/19      1.1718
1999/ 8/20      0.9957
1999/ 8/21      0.9105
1999/ 8/22      0.8959
1999/ 8/23      0.9133
1999/ 8/24      0.9497
1999/ 8/25      0.9030
1999/ 8/26      1.3077
1999/ 8/27      1.1912
1999/ 8/28      0.9293
1999/ 8/29      0.9653
1999/ 8/30      0.8754
1999/ 8/31      0.8701
1999/ 9/ 1      0.9111
1999/ 9/ 2      0.8905
1999/ 9/ 3      0.9170
1999/ 9/ 4      0.8965
1999/ 9/ 5      0.8605
1999/ 9/ 6      0.8465
1999/ 9/ 7      0.8452
1999/ 9/ 8      0.9477
1999/ 9/ 9      1.1255
1999/ 9/10      1.0039
1999/ 9/11      1.0477
1999/ 9/12      1.0493
1999/ 9/13      1.0203
1999/ 9/14      1.1649
1999/ 9/15      1.3155
1999/ 9/16      1.2867
1999/ 9/17      1.2130
1999/ 9/18      1.2557
1999/ 9/19      1.3455
1999/ 9/20      1.2421
1999/ 9/21      1.1095
1999/ 9/22      1.5644
1999/ 9/23      1.6013
1999/ 9/24      1.2783
1999/ 9/25      1.0714
1999/ 9/26      0.8438
1999/ 9/27      0.7564
1999/ 9/28      0.7005
1999/ 9/29      0.8204
1999/ 9/30      0.8740
1999/10/ 1      0.8813
1999/10/ 2      0.9398
1999/10/ 3      0.9299
1999/10/ 4      1.0110
1999/10/ 5      1.1257
1999/10/ 6      1.5109
1999/10/ 7      1.1615
1999/10/ 8      0.8561
1999/10/ 9      0.8270
1999/10/10      0.8509
1999/10/11      0.8625
1999/10/12      0.8909
1999/10/13      1.0726
1999/10/14      1.1214
1999/10/15      0.8539
1999/10/16      0.6360
1999/10/17      0.8482
1999/10/18      0.9927
1999/10/19      1.1277
1999/10/20      1.0948
1999/10/21      1.0825
1999/10/22      1.1603
1999/10/23      1.2864
1999/10/24      1.2608
1999/10/25      1.1945
1999/10/26      1.3686
1999/10/27      4.5154
1999/10/28     43.5128
1999/10/29     16.9373
1999/10/30      7.0238
1999/10/31      3.2911
1999/11/ 1      1.6764
1999/11/ 2      1.1868
1999/11/ 3      1.2400
1999/11/ 4      1.3805
1999/11/ 5      1.3799
1999/11/ 6      1.4022
1999/11/ 7     33.1418
1999/11/ 8    167.6208
1999/11/ 9     42.2798
1999/11/10     16.9280
1999/11/11      7.4284
1999/11/12      3.7856
1999/11/13      2.4164
1999/11/14      2.2530
1999/11/15      2.1763
1999/11/16     52.0281
1999/11/17     57.3977
1999/11/18     22.3715
1999/11/19      9.8333
1999/11/20      5.4189
1999/11/21      3.1925
1999/11/22      2.0991
1999/11/23      1.7468
1999/11/24      1.5751
1999/11/25      1.5993
1999/11/26      1.6683
1999/11/27      2.1094
1999/11/28      2.4443
1999/11/29      3.4258
1999/11/30     33.1072
1999/12/ 1     45.3329
1999/12/ 2     35.0207
1999/12/ 3     22.1987
1999/12/ 4      9.1589
1999/12/ 5      4.4895
1999/12/ 6      2.9841
1999/12/ 7      2.3363
1999/12/ 8      1.7796
1999/12/ 9     28.4142
1999/12/10     21.5580
1999/12/11      8.8021
1999/12/12      4.3384
1999/12/13      3.3521
1999/12/14      2.1876
1999/12/15      1.7257
1999/12/16      1.5422
1999/12/17      1.4624
1999/12/18      1.5984
1999/12/19      1.5024
1999/12/20      1.3570
1999/12/21      1.3455
1999/12/22      1.3540
1999/12/23      1.3553
1999/12/24      1.3539
1999/12/25      1.3516
1999/12/26      1.3490
1999/12/27      1.3462
1999/12/28      1.3435
1999/12/29      1.3408
1999/12/30      1.3381
1999/12/31      1.4507
2000/ 1/ 1      1.7790
2000/ 1/ 2      1.6302
2000/ 1/ 3      1.3826
2000/ 1/ 4      1.6277
2000/ 1/ 5      1.4673
2000/ 1/ 6      1.2861
2000/ 1/ 7      1.3309
2000/ 1/ 8      1.4827
2000/ 1/ 9      1.5765
2000/ 1/10      1.7042
2000/ 1/11     47.6615
2000/ 1/12     46.9549
2000/ 1/13     19.2060
2000/ 1/14      8.3390
2000/ 1/15      4.4852
2000/ 1/16      2.6368
2000/ 1/17     59.2904
2000/ 1/18    247.6703
2000/ 1/19     86.1348
2000/ 1/20     47.3595
2000/ 1/21     18.7307
2000/ 1/22      8.0817
2000/ 1/23   1131.3970
2000/ 1/24    683.2653
2000/ 1/25     99.8933
2000/ 1/26     42.3712
2000/ 1/27     20.8320
2000/ 1/28     12.3757
2000/ 1/29      8.9420
2000/ 1/30     42.6182
2000/ 1/31     32.9395
2000/ 2/ 1     16.5796
2000/ 2/ 2      9.9514
2000/ 2/ 3     22.1230
2000/ 2/ 4     23.4863
2000/ 2/ 5     13.5865
2000/ 2/ 6     42.9275
2000/ 2/ 7     38.7113
2000/ 2/ 8     18.2955
2000/ 2/ 9     21.0653
2000/ 2/10     19.1799
2000/ 2/11     11.7774
2000/ 2/12      8.9337
2000/ 2/13   1176.0970
2000/ 2/14    393.4715
2000/ 2/15     61.4817
2000/ 2/16     35.3553
2000/ 2/17     23.7940
2000/ 2/18     15.5928
2000/ 2/19     11.9315
2000/ 2/20     10.7661
2000/ 2/21    216.6092
2000/ 2/22    238.9560
2000/ 2/23    291.7863
2000/ 2/24     67.8896
2000/ 2/25     41.2320
2000/ 2/26     26.0091
2000/ 2/27    190.8672
2000/ 2/28     71.0767
2000/ 2/29     96.0529
2000/ 3/ 1     51.4597
2000/ 3/ 2     64.9274
2000/ 3/ 3     43.8783
2000/ 3/ 4    128.1950
2000/ 3/ 5    227.7812
2000/ 3/ 6     65.6937
2000/ 3/ 7    100.6465
2000/ 3/ 8    310.2781
2000/ 3/ 9    147.2978
2000/ 3/10     69.5651
2000/ 3/11     42.1920
2000/ 3/12     28.3161
2000/ 3/13     21.1033
2000/ 3/14     17.3553
2000/ 3/15     14.8436
2000/ 3/16     13.3558
2000/ 3/17     11.9396
2000/ 3/18     11.1959
2000/ 3/19     10.7447
2000/ 3/20      9.5932
2000/ 3/21      9.2100
2000/ 3/22      9.5211
2000/ 3/23      9.8665
2000/ 3/24      9.8858
2000/ 3/25      9.6965
2000/ 3/26      9.5431
2000/ 3/27     10.2889
2000/ 3/28     10.4104
2000/ 3/29      9.3190
2000/ 3/30      7.9617
2000/ 3/31      6.9539
2000/ 4/ 1      6.5179
2000/ 4/ 2      6.7093
2000/ 4/ 3      6.9145
2000/ 4/ 4      7.4896
2000/ 4/ 5      7.6623
2000/ 4/ 6      7.6192
2000/ 4/ 7      7.5351
2000/ 4/ 8      7.9157
2000/ 4/ 9      7.8748
2000/ 4/10      7.3091
2000/ 4/11      7.0704
2000/ 4/12     18.7029
2000/ 4/13     73.0672
2000/ 4/14     31.9784
2000/ 4/15     17.6628
2000/ 4/16     13.2372
2000/ 4/17     52.2605
2000/ 4/18     26.7807
2000/ 4/19     12.9083
2000/ 4/20      7.4118
2000/ 4/21      5.3807
2000/ 4/22      5.1411
2000/ 4/23      4.5461
2000/ 4/24      3.4656
2000/ 4/25      2.8896
2000/ 4/26      2.4267
2000/ 4/27      2.4619
2000/ 4/28      2.4478
2000/ 4/29      1.9181
2000/ 4/30      1.7740
2000/ 5/ 1      1.9985
2000/ 5/ 2      2.4621
2000/ 5/ 3      2.3448
2000/ 5/ 4      2.4580
2000/ 5/ 5      2.5283
2000/ 5/ 6      3.2047
2000/ 5/ 7     72.6133
2000/ 5/ 8    152.8358
2000/ 5/ 9     43.6811
2000/ 5/10     18.2296
2000/ 5/11      8.4948
2000/ 5/12      5.1395
2000/ 5/13      4.3441
2000/ 5/14      5.2325
2000/ 5/15     58.8236
2000/ 5/16     33.1705
2000/ 5/17     14.4292
2000/ 5/18      6.7761
2000/ 5/19      3.7194
2000/ 5/20      2.4385
2000/ 5/21      1.9789
2000/ 5/22      2.0843
2000/ 5/23      2.7707
2000/ 5/24      3.2759
2000/ 5/25      2.7229
2000/ 5/26      2.5018
2000/ 5/27      2.3504
2000/ 5/28      2.1032
2000/ 5/29      1.9436
2000/ 5/30      2.0268
2000/ 5/31      1.9754
2000/ 6/ 1      1.9254
2000/ 6/ 2      2.1630
2000/ 6/ 3      2.4170
2000/ 6/ 4      2.5228
2000/ 6/ 5      2.6737
2000/ 6/ 6      2.4903
2000/ 6/ 7      3.4237
2000/ 6/ 8     19.3127
2000/ 6/ 9      9.3081
2000/ 6/10      4.6928
2000/ 6/11      2.9660
2000/ 6/12      2.2986
2000/ 6/13      1.6687
2000/ 6/14      1.5504
2000/ 6/15      0.9987
2000/ 6/16      1.5330
2000/ 6/17      1.7554
2000/ 6/18      1.9512
2000/ 6/19      1.8672
2000/ 6/20      1.5538
2000/ 6/21      1.5225
2000/ 6/22      1.7051
2000/ 6/23      1.8170
2000/ 6/24      1.7413
2000/ 6/25      1.5978
2000/ 6/26      1.4714
2000/ 6/27      1.4739
2000/ 6/28      1.4979
2000/ 6/29      1.5637
2000/ 6/30      1.7739
2000/ 7/ 1      1.9204
2000/ 7/ 2      2.2221
2000/ 7/ 3      2.2247
2000/ 7/ 4      1.7674
2000/ 7/ 5      1.9781
2000/ 7/ 6      2.2342
2000/ 7/ 7      2.0739
2000/ 7/ 8      1.7886
2000/ 7/ 9      1.4245
2000/ 7/10      1.3212
2000/ 7/11      1.3126
2000/ 7/12      1.3836
2000/ 7/13      1.2891
2000/ 7/14      1.2249
2000/ 7/15      1.4340
2000/ 7/16      2.3435
2000/ 7/17      2.6560
2000/ 7/18      1.9426
2000/ 7/19      1.2556
2000/ 7/20      1.2453
2000/ 7/21      1.4105
2000/ 7/22      1.4083
2000/ 7/23      1.1410
2000/ 7/24      1.0575
2000/ 7/25      1.1126
2000/ 7/26      1.1752
2000/ 7/27      1.3297
2000/ 7/28      1.2626
2000/ 7/29      1.2395
2000/ 7/30      1.2044
2000/ 7/31      1.1995
2000/ 8/ 1      1.2610
2000/ 8/ 2      1.1152
2000/ 8/ 3      1.1205
2000/ 8/ 4      1.2109
2000/ 8/ 5      1.1498
2000/ 8/ 6      1.1802
2000/ 8/ 7      1.5700
2000/ 8/ 8      1.6097
2000/ 8/ 9      1.2722
2000/ 8/10      1.2265
2000/ 8/11      1.0586
2000/ 8/12      0.9820
2000/ 8/13      0.9873
2000/ 8/14      1.0227
2000/ 8/15      1.1003
2000/ 8/16      1.0446
2000/ 8/17      1.0056
2000/ 8/18      1.0883
2000/ 8/19      1.1967
2000/ 8/20      1.1048
2000/ 8/21      1.0782
2000/ 8/22      1.1538
2000/ 8/23      1.1574
2000/ 8/24      1.0934
2000/ 8/25      1.0275
2000/ 8/26      1.0727
2000/ 8/27      1.0701
2000/ 8/28      1.0663
2000/ 8/29      2.6718
2000/ 8/30      3.5354
2000/ 8/31      2.7654
2000/ 9/ 1     44.3113
2000/ 9/ 2     41.8576
2000/ 9/ 3     16.7427
2000/ 9/ 4      6.7578
2000/ 9/ 5      2.9602
2000/ 9/ 6      1.3707
2000/ 9/ 7      0.9254
2000/ 9/ 8      0.9379
2000/ 9/ 9      0.9380
2000/ 9/10      0.9860
2000/ 9/11      1.0577
2000/ 9/12      1.2966
2000/ 9/13      1.5174
2000/ 9/14      1.6072
2000/ 9/15      1.2899
2000/ 9/16      1.2454
2000/ 9/17      1.0645
2000/ 9/18      0.9764
2000/ 9/19      0.9802
2000/ 9/20      0.9940
2000/ 9/21      1.2937
2000/ 9/22      2.1810
2000/ 9/23      1.8754
2000/ 9/24      1.3812
2000/ 9/25      1.1118
2000/ 9/26      1.0028
2000/ 9/27      1.1046
2000/ 9/28      1.5522
2000/ 9/29      1.4969
2000/ 9/30      1.2408
2000/10/ 1      1.0027
2000/10/ 2      0.9866
2000/10/ 3      1.0522
2000/10/ 4      1.1488
2000/10/ 5      1.1332
2000/10/ 6      1.0921
2000/10/ 7      1.2850
2000/10/ 8      1.2687
2000/10/ 9      7.2075
2000/10/10     24.3166
2000/10/11     10.9229
2000/10/12      5.6540
2000/10/13      3.0457
2000/10/14      2.5207
2000/10/15      1.9885
2000/10/16      1.4118
2000/10/17      1.1915
2000/10/18      1.1204
2000/10/19      1.1018
2000/10/20      1.4129
2000/10/21      1.1446
2000/10/22      0.6910
2000/10/23      0.8973
2000/10/24      1.0476
2000/10/25     48.2544
2000/10/26    205.6829
2000/10/27     53.6313
2000/10/28    161.0475
2000/10/29     88.3300
2000/10/30     51.1895
2000/10/31     33.1382
2000/11/ 1     17.9010
2000/11/ 2      8.0584
2000/11/ 3      4.0628
2000/11/ 4      2.7098
2000/11/ 5      2.4006
2000/11/ 6      1.8222
2000/11/ 7      1.3611
2000/11/ 8      1.6908
2000/11/ 9      1.8686
2000/11/10      2.0919
2000/11/11      2.0670
2000/11/12      1.9874
2000/11/13      2.8890
2000/11/14      3.2228
2000/11/15      9.7790
2000/11/16     24.8318
2000/11/17     10.4123
2000/11/18      5.0446
2000/11/19      3.0310
2000/11/20      2.2610
2000/11/21     34.8353
2000/11/22     54.6662
2000/11/23     21.9592
2000/11/24      9.7229
2000/11/25      5.2114
2000/11/26      3.5645
2000/11/27      2.9270
2000/11/28     15.0711
2000/11/29     30.9006
2000/11/30     16.0064
2000/12/ 1      7.2740
2000/12/ 2      4.0404
2000/12/ 3      2.9872
2000/12/ 4      2.6560
2000/12/ 5      2.4024
2000/12/ 6      2.5012
2000/12/ 7      2.4107
2000/12/ 8      1.9882
2000/12/ 9      2.3029
2000/12/10      2.7378
2000/12/11     12.8738
2000/12/12     29.7081
2000/12/13     21.7442
2000/12/14    132.9307
2000/12/15    103.2462
2000/12/16     34.2260
2000/12/17     13.7946
2000/12/18      6.2966
2000/12/19      3.6144
2000/12/20      2.6155
2000/12/21      2.4887
2000/12/22      2.3288
2000/12/23      2.5608
2000/12/24      2.4141
2000/12/25      2.0997
2000/12/26      1.9648
2000/12/27      1.9673
2000/12/28      1.9200
2000/12/29      2.0117
2000/12/30      1.9719
2000/12/31      1.8745
2001/ 1/ 1      1.9436
2001/ 1/ 2      1.9924
2001/ 1/ 3      1.9026
2001/ 1/ 4      1.9092
2001/ 1/ 5      1.8639
2001/ 1/ 6      1.8870
2001/ 1/ 7      2.3335
2001/ 1/ 8     79.2202
2001/ 1/ 9     36.9402
2001/ 1/10    141.8779
2001/ 1/11    130.5992
2001/ 1/12     62.6452
2001/ 1/13     24.9280
2001/ 1/14     10.7964
2001/ 1/15      5.2921
2001/ 1/16      3.1733
2001/ 1/17      2.3788
2001/ 1/18      2.2648
2001/ 1/19      2.2718
2001/ 1/20      2.5033
2001/ 1/21      2.6350
2001/ 1/22      2.3095
2001/ 1/23     26.4854
2001/ 1/24     65.8309
2001/ 1/25    211.4148
2001/ 1/26     99.8578
2001/ 1/27     37.2117
2001/ 1/28     15.6130
2001/ 1/29     15.0923
2001/ 1/30      8.2481
2001/ 1/31      4.5624
2001/ 2/ 1      3.2710
2001/ 2/ 2      3.5546
2001/ 2/ 3      3.1283
2001/ 2/ 4      2.4186
2001/ 2/ 5      2.1510
2001/ 2/ 6      2.0548
2001/ 2/ 7      1.8767
2001/ 2/ 8      1.8115
2001/ 2/ 9    304.3086
2001/ 2/10    376.4883
2001/ 2/11    355.8237
2001/ 2/12    401.7507
2001/ 2/13     72.7081
2001/ 2/14     36.0033
2001/ 2/15     19.8588
2001/ 2/16     12.9400
2001/ 2/17     60.9996
2001/ 2/18    157.8972
2001/ 2/19    332.5292
2001/ 2/20    146.5893
2001/ 2/21     75.3810
2001/ 2/22    326.8130
2001/ 2/23    375.7337
2001/ 2/24    234.6450
2001/ 2/25     83.4757
2001/ 2/26     48.5801
2001/ 2/27     32.0196
2001/ 2/28     23.4378
2001/ 3/ 1     20.5798
2001/ 3/ 2     64.6653
2001/ 3/ 3     55.2662
2001/ 3/ 4    137.1420
2001/ 3/ 5     85.4292
2001/ 3/ 6     46.0527
2001/ 3/ 7     27.8155
2001/ 3/ 8     21.0964
2001/ 3/ 9     17.2024
2001/ 3/10     13.9204
2001/ 3/11     12.4141
2001/ 3/12     11.1823
2001/ 3/13     10.3897
2001/ 3/14     10.1040
2001/ 3/15     10.9171
2001/ 3/16     10.4340
2001/ 3/17      9.4505
2001/ 3/18      9.1515
2001/ 3/19      8.8500
2001/ 3/20      8.4738
2001/ 3/21      9.2243
2001/ 3/22      9.6218
2001/ 3/23      9.6938
2001/ 3/24     24.5738
2001/ 3/25     86.6904
2001/ 3/26     38.0348
2001/ 3/27     18.5627
2001/ 3/28     11.4962
2001/ 3/29      8.4204
2001/ 3/30      6.6607
2001/ 3/31      5.5847
2001/ 4/ 1      5.8032
2001/ 4/ 2      5.5245
2001/ 4/ 3      5.0827
2001/ 4/ 4      5.0321
2001/ 4/ 5      4.9036
2001/ 4/ 6     49.4920
2001/ 4/ 7    115.0985
2001/ 4/ 8     43.5199
2001/ 4/ 9     42.8088
2001/ 4/10     22.6581
2001/ 4/11     13.1788
2001/ 4/12      8.7038
2001/ 4/13      6.2235
2001/ 4/14      5.0674
2001/ 4/15      4.4042
2001/ 4/16      3.9669
2001/ 4/17      3.5460
2001/ 4/18      3.7092
2001/ 4/19      4.4069
2001/ 4/20    130.5380
2001/ 4/21     72.1703
2001/ 4/22     29.4121
2001/ 4/23     13.0830
2001/ 4/24      6.4098
2001/ 4/25      3.7059
2001/ 4/26      3.7860
2001/ 4/27      4.4703
2001/ 4/28      4.0858
2001/ 4/29      2.8616
2001/ 4/30      2.3475
2001/ 5/ 1      2.0817
2001/ 5/ 2      1.7555
2001/ 5/ 3      1.5460
2001/ 5/ 4      1.8745
2001/ 5/ 5      2.0360
2001/ 5/ 6      2.0432
2001/ 5/ 7      1.9654
2001/ 5/ 8      1.9847
2001/ 5/ 9      2.0943
2001/ 5/10      2.2198
2001/ 5/11      2.4876
2001/ 5/12      3.4475
2001/ 5/13      4.1780
2001/ 5/14      3.7322
2001/ 5/15      3.3548
2001/ 5/16      2.9986
2001/ 5/17      2.6429
2001/ 5/18      2.4919
2001/ 5/19      2.3426
2001/ 5/20      2.2633
2001/ 5/21      2.1873
2001/ 5/22      2.4477
2001/ 5/23      2.4842
2001/ 5/24      2.2752
2001/ 5/25      2.6253
2001/ 5/26      3.7787
2001/ 5/27      4.4595
2001/ 5/28      3.8394
2001/ 5/29      2.7192
2001/ 5/30      1.9646
2001/ 5/31      1.8732
2001/ 6/ 1      2.2589
2001/ 6/ 2      2.4174
2001/ 6/ 3      2.2002
2001/ 6/ 4      1.9286
2001/ 6/ 5      1.7941
2001/ 6/ 6      1.7452
2001/ 6/ 7      1.7255
2001/ 6/ 8      1.7731
2001/ 6/ 9      2.1486
2001/ 6/10      2.3204
2001/ 6/11      2.9467
2001/ 6/12      2.8384
2001/ 6/13      1.9785
2001/ 6/14      1.6830
2001/ 6/15      1.6840
2001/ 6/16      1.6201
2001/ 6/17      1.5375
2001/ 6/18      1.5219
2001/ 6/19      1.5890
2001/ 6/20      1.6267
2001/ 6/21      1.5274
2001/ 6/22      1.5937
2001/ 6/23      1.8363
2001/ 6/24      1.9380
2001/ 6/25      2.9511
2001/ 6/26      4.0905
2001/ 6/27      4.6221
2001/ 6/28      3.4229
2001/ 6/29      1.9104
2001/ 6/30      1.4968
2001/ 7/ 1      1.3835
2001/ 7/ 2      1.2963
2001/ 7/ 3      1.4340
2001/ 7/ 4      1.5728
2001/ 7/ 5      1.6469
2001/ 7/ 6      1.4119
2001/ 7/ 7      1.5195
2001/ 7/ 8      1.5004
2001/ 7/ 9      1.7719
2001/ 7/10      1.8838
2001/ 7/11      1.9539
2001/ 7/12      2.7524
2001/ 7/13      2.7590
2001/ 7/14      3.1593
2001/ 7/15      3.2389
2001/ 7/16      3.4671
2001/ 7/17      2.6716
2001/ 7/18      1.6083
2001/ 7/19      1.9413
2001/ 7/20      2.2795
2001/ 7/21      2.2400
2001/ 7/22      1.5615
2001/ 7/23      1.3022
2001/ 7/24      1.3038
2001/ 7/25      1.4105
2001/ 7/26      1.3830
2001/ 7/27      1.3637
2001/ 7/28      1.3590
2001/ 7/29      1.2918
2001/ 7/30      1.8368
2001/ 7/31      1.5646
2001/ 8/ 1      1.3205
2001/ 8/ 2      1.3847
2001/ 8/ 3      1.9308
2001/ 8/ 4      2.3273
2001/ 8/ 5      1.5855
2001/ 8/ 6      1.2034
2001/ 8/ 7      1.2014
2001/ 8/ 8      1.2006
2001/ 8/ 9      1.3486
2001/ 8/10      1.3293
2001/ 8/11      1.2868
2001/ 8/12      1.5458
2001/ 8/13      0.7548
2001/ 8/14      0.3306
2001/ 8/15      0.4430
2001/ 8/16      0.8545
2001/ 8/17      1.1488
2001/ 8/18      1.1466
2001/ 8/19      1.1607
2001/ 8/20      1.8526
2001/ 8/21      1.7485
2001/ 8/22      1.8783
2001/ 8/23      1.6093
2001/ 8/24      1.5101
2001/ 8/25      1.1576
2001/ 8/26      1.1731
2001/ 8/27      1.0656
2001/ 8/28      1.0634
2001/ 8/29      1.3150
2001/ 8/30      1.6918
2001/ 8/31      1.4976
2001/ 9/ 1      1.2213
2001/ 9/ 2      1.0877
2001/ 9/ 3      1.1069
2001/ 9/ 4      1.0929
2001/ 9/ 5      1.1872
2001/ 9/ 6      1.0849
