# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-12-28 20:17:08 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11164500 SAN FRANCISQUITO C A STANFORD UNIVERSITY CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11164500
#            TS   parameter     statistic     Description
#          8850       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	8850_00060_00003	8850_00060_00003_cd
USGS	11164500	1999-01-26	56.0	A
USGS	11164500	1999-01-27	42.0	A
USGS	11164500	1999-01-28	29.0	A
USGS	11164500	1999-01-29	23.0	A
USGS	11164500	1999-01-30	21.0	A
USGS	11164500	1999-01-31	106	A
USGS	11164500	1999-02-01	44.0	A
USGS	11164500	1999-02-02	30.0	A
USGS	11164500	1999-02-03	25.0	A
USGS	11164500	1999-02-04	21.0	A
USGS	11164500	1999-02-05	19.0	A
USGS	11164500	1999-02-06	62.0	A
USGS	11164500	1999-02-07	1260	A
USGS	11164500	1999-02-08	391	A
USGS	11164500	1999-02-09	1010	A
USGS	11164500	1999-02-10	269	A
USGS	11164500	1999-02-11	123	A
USGS	11164500	1999-02-12	84.0	A
USGS	11164500	1999-02-13	65.0	A
USGS	11164500	1999-02-14	58.0	A
USGS	11164500	1999-02-15	46.0	A
USGS	11164500	1999-02-16	183	A
USGS	11164500	1999-02-17	485	A
USGS	11164500	1999-02-18	195	A
USGS	11164500	1999-02-19	143	A
USGS	11164500	1999-02-20	154	A
USGS	11164500	1999-02-21	341	A
USGS	11164500	1999-02-22	130	A
USGS	11164500	1999-02-23	95.0	A
USGS	11164500	1999-02-24	82.0	A
USGS	11164500	1999-02-25	172	A
USGS	11164500	1999-02-26	91.0	A
USGS	11164500	1999-02-27	73.0	A
USGS	11164500	1999-02-28	63.0	A
USGS	11164500	1999-03-01	55.0	A
USGS	11164500	1999-03-02	43.0	A
USGS	11164500	1999-03-03	56.0	A
USGS	11164500	1999-03-04	45.0	A
USGS	11164500	1999-03-05	41.0	A
USGS	11164500	1999-03-06	38.0	A
USGS	11164500	1999-03-07	37.0	A
USGS	11164500	1999-03-08	40.0	A
USGS	11164500	1999-03-09	136	A
USGS	11164500	1999-03-10	63.0	A
USGS	11164500	1999-03-11	47.0	A
USGS	11164500	1999-03-12	37.0	A
USGS	11164500	1999-03-13	33.0	A
USGS	11164500	1999-03-14	43.0	A
USGS	11164500	1999-03-15	88.0	A
USGS	11164500	1999-03-16	48.0	A
USGS	11164500	1999-03-17	37.0	A
USGS	11164500	1999-03-18	34.0	A
USGS	11164500	1999-03-19	38.0	A
USGS	11164500	1999-03-20	36.0	A
USGS	11164500	1999-03-21	34.0	A
USGS	11164500	1999-03-22	31.0	A
USGS	11164500	1999-03-23	41.0	A
USGS	11164500	1999-03-24	34.0	A
USGS	11164500	1999-03-25	129	A
USGS	11164500	1999-03-26	61.0	A
USGS	11164500	1999-03-27	44.0	A
USGS	11164500	1999-03-28	36.0	A
USGS	11164500	1999-03-29	33.0	A
USGS	11164500	1999-03-30	32.0	A
USGS	11164500	1999-03-31	52.0	A
USGS	11164500	1999-04-01	35.0	A
USGS	11164500	1999-04-02	30.0	A
USGS	11164500	1999-04-03	26.0	A
USGS	11164500	1999-04-04	25.0	A
USGS	11164500	1999-04-05	88.0	A
USGS	11164500	1999-04-06	162	A
USGS	11164500	1999-04-07	74.0	A
USGS	11164500	1999-04-08	147	A
USGS	11164500	1999-04-09	94.0	A
USGS	11164500	1999-04-10	63.0	A
USGS	11164500	1999-04-11	183	A
USGS	11164500	1999-04-12	98.0	A
USGS	11164500	1999-04-13	68.0	A
USGS	11164500	1999-04-14	59.0	A
USGS	11164500	1999-04-15	50.0	A
USGS	11164500	1999-04-16	41.0	A
USGS	11164500	1999-04-17	35.0	A
USGS	11164500	1999-04-18	33.0	A
USGS	11164500	1999-04-19	30.0	A
USGS	11164500	1999-04-20	29.0	A
USGS	11164500	1999-04-21	25.0	A
USGS	11164500	1999-04-22	20.0	A
USGS	11164500	1999-04-23	19.0	A
USGS	11164500	1999-04-24	18.0	A
USGS	11164500	1999-04-25	17.0	A
USGS	11164500	1999-04-26	17.0	A
USGS	11164500	1999-04-27	15.0	A
USGS	11164500	1999-04-28	15.0	A
USGS	11164500	1999-04-29	14.0	A
USGS	11164500	1999-04-30	15.0	A
USGS	11164500	1999-05-01	14.0	A
USGS	11164500	1999-05-02	14.0	A
USGS	11164500	1999-05-03	15.0	A
USGS	11164500	1999-05-04	14.0	A
USGS	11164500	1999-05-05	13.0	A
USGS	11164500	1999-05-06	13.0	A
USGS	11164500	1999-05-07	12.0	A
USGS	11164500	1999-05-08	12.0	A
USGS	11164500	1999-05-09	12.0	A
USGS	11164500	1999-05-10	11.0	A
USGS	11164500	1999-05-11	11.0	A
USGS	11164500	1999-05-12	11.0	A
USGS	11164500	1999-05-13	11.0	A
USGS	11164500	1999-05-14	10.0	A
USGS	11164500	1999-05-15	9.30	A
USGS	11164500	1999-05-16	9.20	A
USGS	11164500	1999-05-17	8.70	A
USGS	11164500	1999-05-18	8.30	A
USGS	11164500	1999-05-19	8.40	A
USGS	11164500	1999-05-20	8.50	A
USGS	11164500	1999-05-21	8.60	A
USGS	11164500	1999-05-22	8.10	A
USGS	11164500	1999-05-23	7.70	A
USGS	11164500	1999-05-24	7.00	A
USGS	11164500	1999-05-25	6.40	A
USGS	11164500	1999-05-26	6.40	A
USGS	11164500	1999-05-27	6.40	A
USGS	11164500	1999-05-28	6.70	A
USGS	11164500	1999-05-29	6.90	A
USGS	11164500	1999-05-30	7.30	A
USGS	11164500	1999-05-31	7.10	A
USGS	11164500	1999-06-01	7.30	A
USGS	11164500	1999-06-02	7.80	A
USGS	11164500	1999-06-03	7.50	A
USGS	11164500	1999-06-04	8.80	A
USGS	11164500	1999-06-05	7.90	A
USGS	11164500	1999-06-06	7.80	A
USGS	11164500	1999-06-07	7.40	A
USGS	11164500	1999-06-08	7.10	A
USGS	11164500	1999-06-09	7.10	A
USGS	11164500	1999-06-10	6.90	A
USGS	11164500	1999-06-11	6.90	A
USGS	11164500	1999-06-12	6.80	A
USGS	11164500	1999-06-13	6.80	A
USGS	11164500	1999-06-14	6.70	A
USGS	11164500	1999-06-15	6.10	A
USGS	11164500	1999-06-16	5.70	A
USGS	11164500	1999-06-17	5.40	A
USGS	11164500	1999-06-18	5.10	A
USGS	11164500	1999-06-19	4.80	A
USGS	11164500	1999-06-20	4.60	A
USGS	11164500	1999-06-21	4.50	A
USGS	11164500	1999-06-22	4.10	A
USGS	11164500	1999-06-23	4.00	A
USGS	11164500	1999-06-24	3.80	A
USGS	11164500	1999-06-25	3.30	A
USGS	11164500	1999-06-26	3.10	A
USGS	11164500	1999-06-27	2.90	A
USGS	11164500	1999-06-28	2.70	A
USGS	11164500	1999-06-29	2.30	A
USGS	11164500	1999-06-30	2.10	A
USGS	11164500	1999-07-01	1.90	A
USGS	11164500	1999-07-02	1.60	A
USGS	11164500	1999-07-03	1.80	A
USGS	11164500	1999-07-04	1.50	A
USGS	11164500	1999-07-05	1.40	A
USGS	11164500	1999-07-06	1.40	A
USGS	11164500	1999-07-07	1.50	A
USGS	11164500	1999-07-08	1.20	A
USGS	11164500	1999-07-09	1.30	A
USGS	11164500	1999-07-10	1.20	A
USGS	11164500	1999-07-11	1.20	A
USGS	11164500	1999-07-12	1.30	A
USGS	11164500	1999-07-13	0.97	A
USGS	11164500	1999-07-14	1.10	A
USGS	11164500	1999-07-15	1.10	A
USGS	11164500	1999-07-16	1.10	A
USGS	11164500	1999-07-17	1.10	A
USGS	11164500	1999-07-18	0.99	A
USGS	11164500	1999-07-19	1.10	A
USGS	11164500	1999-07-20	1.10	A
USGS	11164500	1999-07-21	1.10	A
USGS	11164500	1999-07-22	1.10	A
USGS	11164500	1999-07-23	1.00	A
USGS	11164500	1999-07-24	1.00	A
USGS	11164500	1999-07-25	1.00	A
USGS	11164500	1999-07-26	1.00	A
USGS	11164500	1999-07-27	1.00	A
USGS	11164500	1999-07-28	1.00	A
USGS	11164500	1999-07-29	1.00	A
USGS	11164500	1999-07-30	1.00	A
USGS	11164500	1999-07-31	0.84	A
USGS	11164500	1999-08-01	0.87	A
USGS	11164500	1999-08-02	0.84	A
USGS	11164500	1999-08-03	0.84	A
USGS	11164500	1999-08-04	0.80	A
USGS	11164500	1999-08-05	0.76	A
USGS	11164500	1999-08-06	0.91	A
USGS	11164500	1999-08-07	0.91	A
USGS	11164500	1999-08-08	0.88	A
USGS	11164500	1999-08-09	0.84	A
USGS	11164500	1999-08-10	0.88	A
USGS	11164500	1999-08-11	0.89	A
USGS	11164500	1999-08-12	0.95	A
USGS	11164500	1999-08-13	0.84	A
USGS	11164500	1999-08-14	0.78	A
USGS	11164500	1999-08-15	0.71	A
USGS	11164500	1999-08-16	0.69	A
USGS	11164500	1999-08-17	0.69	A
USGS	11164500	1999-08-18	0.70	A
USGS	11164500	1999-08-19	0.78	A
USGS	11164500	1999-08-20	0.69	A
USGS	11164500	1999-08-21	0.68	A
USGS	11164500	1999-08-22	0.62	A
USGS	11164500	1999-08-23	0.52	A
USGS	11164500	1999-08-24	0.57	A
USGS	11164500	1999-08-25	0.62	A
USGS	11164500	1999-08-26	0.62	A
USGS	11164500	1999-08-27	0.65	A
USGS	11164500	1999-08-28	0.51	A
USGS	11164500	1999-08-29	0.47	A
USGS	11164500	1999-08-30	0.43	A
USGS	11164500	1999-08-31	0.39	A
USGS	11164500	1999-09-01	0.39	A
USGS	11164500	1999-09-02	0.43	A
USGS	11164500	1999-09-03	0.60	A
USGS	11164500	1999-09-04	0.61	A
USGS	11164500	1999-09-05	0.58	A
USGS	11164500	1999-09-06	0.45	A
USGS	11164500	1999-09-07	0.45	A
USGS	11164500	1999-09-08	0.48	A
USGS	11164500	1999-09-09	0.81	A
USGS	11164500	1999-09-10	0.66	A
USGS	11164500	1999-09-11	0.65	A
USGS	11164500	1999-09-12	0.51	A
USGS	11164500	1999-09-13	0.45	A
USGS	11164500	1999-09-14	0.45	A
USGS	11164500	1999-09-15	0.45	A
USGS	11164500	1999-09-16	0.45	A
USGS	11164500	1999-09-17	0.45	A
USGS	11164500	1999-09-18	0.45	A
USGS	11164500	1999-09-19	0.45	A
USGS	11164500	1999-09-20	0.45	A
USGS	11164500	1999-09-21	0.45	A
USGS	11164500	1999-09-22	0.52	A
USGS	11164500	1999-09-23	0.63	A
USGS	11164500	1999-09-24	0.52	A
USGS	11164500	1999-09-25	0.45	A
USGS	11164500	1999-09-26	0.41	A
USGS	11164500	1999-09-27	0.33	A
USGS	11164500	1999-09-28	0.29	A
USGS	11164500	1999-09-29	0.26	A
USGS	11164500	1999-09-30	0.49	A
USGS	11164500	1999-10-01	0.58	A
USGS	11164500	1999-10-02	0.46	A
USGS	11164500	1999-10-03	0.39	A
USGS	11164500	1999-10-04	0.39	A
USGS	11164500	1999-10-05	0.39	A
USGS	11164500	1999-10-06	0.42	A
USGS	11164500	1999-10-07	0.49	A
USGS	11164500	1999-10-08	0.45	A
USGS	11164500	1999-10-09	0.42	A
USGS	11164500	1999-10-10	0.45	A
USGS	11164500	1999-10-11	0.39	A
USGS	11164500	1999-10-12	0.37	A
USGS	11164500	1999-10-13	0.40	A
USGS	11164500	1999-10-14	0.48	A
USGS	11164500	1999-10-15	0.49	A
USGS	11164500	1999-10-16	0.43	A
USGS	11164500	1999-10-17	0.42	A
USGS	11164500	1999-10-18	0.40	A
USGS	11164500	1999-10-19	0.39	A
USGS	11164500	1999-10-20	0.41	A
USGS	11164500	1999-10-21	0.42	A
USGS	11164500	1999-10-22	0.42	A
USGS	11164500	1999-10-23	0.45	A
USGS	11164500	1999-10-24	0.45	A
USGS	11164500	1999-10-25	0.45	A
USGS	11164500	1999-10-26	0.47	A
USGS	11164500	1999-10-27	0.51	A
USGS	11164500	1999-10-28	1.90	A
USGS	11164500	1999-10-29	1.00	A
USGS	11164500	1999-10-30	0.87	A
USGS	11164500	1999-10-31	0.72	A
USGS	11164500	1999-11-01	0.65	A
USGS	11164500	1999-11-02	0.52	A
USGS	11164500	1999-11-03	0.51	A
USGS	11164500	1999-11-04	0.54	A
USGS	11164500	1999-11-05	0.62	A
USGS	11164500	1999-11-06	0.65	A
USGS	11164500	1999-11-07	2.90	A
USGS	11164500	1999-11-08	4.70	A
USGS	11164500	1999-11-09	1.80	A
USGS	11164500	1999-11-10	1.10	A
USGS	11164500	1999-11-11	0.99	A
USGS	11164500	1999-11-12	0.85	A
USGS	11164500	1999-11-13	0.84	A
USGS	11164500	1999-11-14	0.84	A
USGS	11164500	1999-11-15	0.97	A
USGS	11164500	1999-11-16	0.97	A
USGS	11164500	1999-11-17	1.40	A
USGS	11164500	1999-11-18	1.20	A
USGS	11164500	1999-11-19	6.60	A
USGS	11164500	1999-11-20	4.70	A
USGS	11164500	1999-11-21	2.00	A
USGS	11164500	1999-11-22	1.40	A
USGS	11164500	1999-11-23	1.20	A
USGS	11164500	1999-11-24	1.10	A
USGS	11164500	1999-11-25	1.00	A
USGS	11164500	1999-11-26	0.94	A
USGS	11164500	1999-11-27	0.94	A
USGS	11164500	1999-11-28	0.94	A
USGS	11164500	1999-11-29	0.97	A
USGS	11164500	1999-11-30	1.30	A
USGS	11164500	1999-12-01	2.40	A
USGS	11164500	1999-12-02	1.40	A
USGS	11164500	1999-12-03	1.10	A
USGS	11164500	1999-12-04	0.95	A
USGS	11164500	1999-12-05	0.94	A
USGS	11164500	1999-12-06	0.80	A
USGS	11164500	1999-12-07	0.72	A
USGS	11164500	1999-12-08	0.66	A
USGS	11164500	1999-12-09	0.99	A
USGS	11164500	1999-12-10	1.10	A
USGS	11164500	1999-12-11	1.00	A
USGS	11164500	1999-12-12	1.10	A
USGS	11164500	1999-12-13	1.30	A
USGS	11164500	1999-12-14	1.50	A
USGS	11164500	1999-12-15	1.50	A
USGS	11164500	1999-12-16	1.40	A
USGS	11164500	1999-12-17	1.40	A
USGS	11164500	1999-12-18	1.40	A
USGS	11164500	1999-12-19	1.40	A
USGS	11164500	1999-12-20	1.40	A
USGS	11164500	1999-12-21	1.40	A
USGS	11164500	1999-12-22	1.30	A
USGS	11164500	1999-12-23	1.30	A
USGS	11164500	1999-12-24	1.20	A
USGS	11164500	1999-12-25	1.20	A
USGS	11164500	1999-12-26	1.20	A
USGS	11164500	1999-12-27	1.20	A
USGS	11164500	1999-12-28	1.20	A
USGS	11164500	1999-12-29	1.20	A
USGS	11164500	1999-12-30	1.20	A
USGS	11164500	1999-12-31	1.20	A
USGS	11164500	2000-01-01	1.20	A
USGS	11164500	2000-01-02	1.20	A
USGS	11164500	2000-01-03	1.30	A
USGS	11164500	2000-01-04	1.30	A
USGS	11164500	2000-01-05	1.30	A
USGS	11164500	2000-01-06	1.30	A
USGS	11164500	2000-01-07	1.20	A
USGS	11164500	2000-01-08	1.10	A
USGS	11164500	2000-01-09	1.10	A
USGS	11164500	2000-01-10	1.30	A
USGS	11164500	2000-01-11	7.10	A
USGS	11164500	2000-01-12	8.60	A
USGS	11164500	2000-01-13	4.10	A
USGS	11164500	2000-01-14	3.20	A
USGS	11164500	2000-01-15	2.70	A
USGS	11164500	2000-01-16	43.0	A
USGS	11164500	2000-01-17	11.0	A
USGS	11164500	2000-01-18	51.0	A
USGS	11164500	2000-01-19	17.0	A
USGS	11164500	2000-01-20	11.0	A
USGS	11164500	2000-01-21	6.70	A
USGS	11164500	2000-01-22	5.30	A
USGS	11164500	2000-01-23	98.0	A
USGS	11164500	2000-01-24	886	A
USGS	11164500	2000-01-25	257	A
USGS	11164500	2000-01-26	51.0	A
USGS	11164500	2000-01-27	26.0	A
USGS	11164500	2000-01-28	15.0	A
USGS	11164500	2000-01-29	12.0	A
USGS	11164500	2000-01-30	22.0	A
USGS	11164500	2000-01-31	17.0	A
USGS	11164500	2000-02-01	12.0	A
USGS	11164500	2000-02-02	11.0	A
USGS	11164500	2000-02-03	24.0	A
USGS	11164500	2000-02-04	20.0	A
USGS	11164500	2000-02-05	16.0	A
USGS	11164500	2000-02-06	14.0	A
USGS	11164500	2000-02-07	10.0	A
USGS	11164500	2000-02-08	9.00	A
USGS	11164500	2000-02-09	8.40	A
USGS	11164500	2000-02-10	30.0	A
USGS	11164500	2000-02-11	317	A
USGS	11164500	2000-02-12	449	A
USGS	11164500	2000-02-13	1290	A
USGS	11164500	2000-02-14	1340	A
USGS	11164500	2000-02-15	243	A
USGS	11164500	2000-02-16	119	A
USGS	11164500	2000-02-17	87.0	A
USGS	11164500	2000-02-18	63.0	A
USGS	11164500	2000-02-19	48.0	A
USGS	11164500	2000-02-20	63.0	A
USGS	11164500	2000-02-21	73.0	A
USGS	11164500	2000-02-22	201	A
USGS	11164500	2000-02-23	486	A
USGS	11164500	2000-02-24	115	A
USGS	11164500	2000-02-25	86.0	A
USGS	11164500	2000-02-26	63.0	A
USGS	11164500	2000-02-27	184	A
USGS	11164500	2000-02-28	186	A
USGS	11164500	2000-02-29	190	A
USGS	11164500	2000-03-01	129	A
USGS	11164500	2000-03-02	88.0	A
USGS	11164500	2000-03-03	75.0	A
USGS	11164500	2000-03-04	71.0	A
USGS	11164500	2000-03-05	113	A
USGS	11164500	2000-03-06	89.0	A
USGS	11164500	2000-03-07	65.0	A
USGS	11164500	2000-03-08	232	A
USGS	11164500	2000-03-09	291	A
USGS	11164500	2000-03-10	150	A
USGS	11164500	2000-03-11	105	A
USGS	11164500	2000-03-12	85.0	A
USGS	11164500	2000-03-13	66.0	A
USGS	11164500	2000-03-14	58.0	A
USGS	11164500	2000-03-15	49.0	A
USGS	11164500	2000-03-16	43.0	A
USGS	11164500	2000-03-17	37.0	A
USGS	11164500	2000-03-18	34.0	A
USGS	11164500	2000-03-19	32.0	A
USGS	11164500	2000-03-20	30.0	A
USGS	11164500	2000-03-21	27.0	A
USGS	11164500	2000-03-22	25.0	A
USGS	11164500	2000-03-23	24.0	A
USGS	11164500	2000-03-24	22.0	A
USGS	11164500	2000-03-25	21.0	A
USGS	11164500	2000-03-26	19.0	A
USGS	11164500	2000-03-27	17.0	A
USGS	11164500	2000-03-28	13.0	A
USGS	11164500	2000-03-29	12.0	A
USGS	11164500	2000-03-30	12.0	A
USGS	11164500	2000-03-31	11.0	A
USGS	11164500	2000-04-01	11.0	A
USGS	11164500	2000-04-02	10.0	A
USGS	11164500	2000-04-03	10.0	A
USGS	11164500	2000-04-04	9.80	A
USGS	11164500	2000-04-05	9.60	A
USGS	11164500	2000-04-06	9.60	A
USGS	11164500	2000-04-07	9.60	A
USGS	11164500	2000-04-08	9.30	A
USGS	11164500	2000-04-09	9.30	A
USGS	11164500	2000-04-10	9.20	A
USGS	11164500	2000-04-11	8.90	A
USGS	11164500	2000-04-12	9.10	A
USGS	11164500	2000-04-13	16.0	A
USGS	11164500	2000-04-14	12.0	A
USGS	11164500	2000-04-15	12.0	A
USGS	11164500	2000-04-16	11.0	A
USGS	11164500	2000-04-17	39.0	A
USGS	11164500	2000-04-18	19.0	A
USGS	11164500	2000-04-19	12.0	A
USGS	11164500	2000-04-20	10.0	A
USGS	11164500	2000-04-21	9.30	A
USGS	11164500	2000-04-22	9.60	A
USGS	11164500	2000-04-23	9.50	A
USGS	11164500	2000-04-24	9.20	A
USGS	11164500	2000-04-25	8.70	A
USGS	11164500	2000-04-26	7.30	A
USGS	11164500	2000-04-27	6.80	A
USGS	11164500	2000-04-28	6.60	A
USGS	11164500	2000-04-29	7.20	A
USGS	11164500	2000-04-30	7.10	A
USGS	11164500	2000-05-01	7.00	A
USGS	11164500	2000-05-02	6.70	A
USGS	11164500	2000-05-03	6.20	A
USGS	11164500	2000-05-04	5.60	A
USGS	11164500	2000-05-05	5.30	A
USGS	11164500	2000-05-06	5.40	A
USGS	11164500	2000-05-07	6.10	A
USGS	11164500	2000-05-08	13.0	A
USGS	11164500	2000-05-09	11.0	A
USGS	11164500	2000-05-10	8.60	A
USGS	11164500	2000-05-11	8.00	A
USGS	11164500	2000-05-12	7.50	A
USGS	11164500	2000-05-13	6.60	A
USGS	11164500	2000-05-14	6.80	A
USGS	11164500	2000-05-15	13.0	A
USGS	11164500	2000-05-16	14.0	A
USGS	11164500	2000-05-17	9.60	A
USGS	11164500	2000-05-18	7.30	A
USGS	11164500	2000-05-19	6.40	A
USGS	11164500	2000-05-20	5.70	A
USGS	11164500	2000-05-21	5.50	A
USGS	11164500	2000-05-22	5.10	A
USGS	11164500	2000-05-23	4.90	A
USGS	11164500	2000-05-24	5.20	A
USGS	11164500	2000-05-25	5.40	A
USGS	11164500	2000-05-26	5.10	A
USGS	11164500	2000-05-27	5.10	A
USGS	11164500	2000-05-28	5.00	A
USGS	11164500	2000-05-29	4.70	A
USGS	11164500	2000-05-30	4.50	A
USGS	11164500	2000-05-31	4.20	A
USGS	11164500	2000-06-01	4.40	A
USGS	11164500	2000-06-02	4.20	A
USGS	11164500	2000-06-03	3.90	A
USGS	11164500	2000-06-04	4.00	A
USGS	11164500	2000-06-05	4.10	A
USGS	11164500	2000-06-06	3.80	A
USGS	11164500	2000-06-07	3.50	A
USGS	11164500	2000-06-08	4.90	A
USGS	11164500	2000-06-09	5.00	A
USGS	11164500	2000-06-10	4.20	A
USGS	11164500	2000-06-11	3.90	A
USGS	11164500	2000-06-12	3.70	A
USGS	11164500	2000-06-13	3.20	A
USGS	11164500	2000-06-14	2.70	A
USGS	11164500	2000-06-15	2.20	A
USGS	11164500	2000-06-16	1.90	A
USGS	11164500	2000-06-17	1.90	A
USGS	11164500	2000-06-18	1.90	A
USGS	11164500	2000-06-19	2.00	A
USGS	11164500	2000-06-20	1.90	A
USGS	11164500	2000-06-21	1.80	A
USGS	11164500	2000-06-22	1.70	A
USGS	11164500	2000-06-23	1.70	A
USGS	11164500	2000-06-24	1.80	A
USGS	11164500	2000-06-25	1.50	A
USGS	11164500	2000-06-26	1.50	A
USGS	11164500	2000-06-27	1.40	A
USGS	11164500	2000-06-28	1.40	A
USGS	11164500	2000-06-29	1.30	A
USGS	11164500	2000-06-30	1.20	A
USGS	11164500	2000-07-01	1.20	A
USGS	11164500	2000-07-02	1.20	A
USGS	11164500	2000-07-03	1.20	A
USGS	11164500	2000-07-04	1.30	A
USGS	11164500	2000-07-05	1.30	A
USGS	11164500	2000-07-06	1.40	A
USGS	11164500	2000-07-07	1.40	A
USGS	11164500	2000-07-08	1.40	A
USGS	11164500	2000-07-09	1.30	A
USGS	11164500	2000-07-10	1.30	A
USGS	11164500	2000-07-11	1.20	A
USGS	11164500	2000-07-12	1.20	A
USGS	11164500	2000-07-13	1.20	A
USGS	11164500	2000-07-14	1.10	A
USGS	11164500	2000-07-15	1.10	A
USGS	11164500	2000-07-16	1.10	A
USGS	11164500	2000-07-17	1.10	A
USGS	11164500	2000-07-18	1.20	A
USGS	11164500	2000-07-19	1.20	A
USGS	11164500	2000-07-20	1.00	A
USGS	11164500	2000-07-21	1.00	A
USGS	11164500	2000-07-22	0.94	A
USGS	11164500	2000-07-23	0.94	A
USGS	11164500	2000-07-24	0.84	A
USGS	11164500	2000-07-25	0.79	A
USGS	11164500	2000-07-26	0.75	A
USGS	11164500	2000-07-27	0.67	A
USGS	11164500	2000-07-28	0.62	A
USGS	11164500	2000-07-29	0.62	A
USGS	11164500	2000-07-30	0.63	A
USGS	11164500	2000-07-31	0.58	A
USGS	11164500	2000-08-01	0.56	A
USGS	11164500	2000-08-02	0.58	A
USGS	11164500	2000-08-03	0.52	A
USGS	11164500	2000-08-04	0.51	A
USGS	11164500	2000-08-05	0.51	A
USGS	11164500	2000-08-06	0.51	A
USGS	11164500	2000-08-07	0.48	A
USGS	11164500	2000-08-08	0.49	A
USGS	11164500	2000-08-09	0.50	A
USGS	11164500	2000-08-10	0.45	A
USGS	11164500	2000-08-11	0.45	A
USGS	11164500	2000-08-12	0.44	A
USGS	11164500	2000-08-13	0.33	A
USGS	11164500	2000-08-14	0.33	A
USGS	11164500	2000-08-15	0.33	A
USGS	11164500	2000-08-16	0.33	A
USGS	11164500	2000-08-17	0.35	A
USGS	11164500	2000-08-18	0.41	A
USGS	11164500	2000-08-19	0.42	A
USGS	11164500	2000-08-20	0.42	A
USGS	11164500	2000-08-21	0.43	A
USGS	11164500	2000-08-22	0.43	A
USGS	11164500	2000-08-23	0.49	A
USGS	11164500	2000-08-24	0.51	A
USGS	11164500	2000-08-25	0.51	A
USGS	11164500	2000-08-26	0.51	A
USGS	11164500	2000-08-27	0.54	A
USGS	11164500	2000-08-28	0.51	A
USGS	11164500	2000-08-29	0.47	A
USGS	11164500	2000-08-30	0.67	A
USGS	11164500	2000-08-31	0.67	A
USGS	11164500	2000-09-01	0.76	A
USGS	11164500	2000-09-02	1.00	A
USGS	11164500	2000-09-03	0.75	A
USGS	11164500	2000-09-04	0.64	A
USGS	11164500	2000-09-05	0.54	A
USGS	11164500	2000-09-06	0.39	A
USGS	11164500	2000-09-07	0.33	A
USGS	11164500	2000-09-08	0.31	A
USGS	11164500	2000-09-09	0.32	A
