# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-12-28 20:18:39 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11169000 GUADALUPE R A SAN JOSE CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11169000
#            TS   parameter     statistic     Description
#          8877       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	8877_00060_00003	8877_00060_00003_cd
USGS	11169000	2000-04-04	30.0	A
USGS	11169000	2000-04-05	27.0	A
USGS	11169000	2000-04-06	25.0	A
USGS	11169000	2000-04-07	24.0	A
USGS	11169000	2000-04-08	23.0	A
USGS	11169000	2000-04-09	23.0	A
USGS	11169000	2000-04-10	23.0	A
USGS	11169000	2000-04-11	24.0	A
USGS	11169000	2000-04-12	23.0	A
USGS	11169000	2000-04-13	69.0	A
USGS	11169000	2000-04-14	52.0	A
USGS	11169000	2000-04-15	34.0	A
USGS	11169000	2000-04-16	34.0	A
USGS	11169000	2000-04-17	272	A
USGS	11169000	2000-04-18	41.0	A
USGS	11169000	2000-04-19	29.0	A
USGS	11169000	2000-04-20	25.0	A
USGS	11169000	2000-04-21	23.0	A
USGS	11169000	2000-04-22	23.0	A
USGS	11169000	2000-04-23	27.0	A
USGS	11169000	2000-04-24	23.0	A
USGS	11169000	2000-04-25	21.0	A
USGS	11169000	2000-04-26	19.0	A
USGS	11169000	2000-04-27	18.0	A
USGS	11169000	2000-04-28	19.0	A
USGS	11169000	2000-04-29	19.0	A
USGS	11169000	2000-04-30	20.0	A
USGS	11169000	2000-05-01	19.0	A
USGS	11169000	2000-05-02	18.0	A
USGS	11169000	2000-05-03	18.0	A
USGS	11169000	2000-05-04	17.0	A
USGS	11169000	2000-05-05	21.0	A
USGS	11169000	2000-05-06	20.0	A
USGS	11169000	2000-05-07	22.0	A
USGS	11169000	2000-05-08	20.0	A
USGS	11169000	2000-05-09	20.0	A
USGS	11169000	2000-05-10	22.0	A
USGS	11169000	2000-05-11	19.0	A
USGS	11169000	2000-05-12	20.0	A
USGS	11169000	2000-05-13	20.0	A
USGS	11169000	2000-05-14	21.0	A
USGS	11169000	2000-05-15	36.0	A
USGS	11169000	2000-05-16	36.0	A
USGS	11169000	2000-05-17	21.0	A
USGS	11169000	2000-05-18	21.0	A
USGS	11169000	2000-05-19	25.0	A
USGS	11169000	2000-05-20	20.0	A
USGS	11169000	2000-05-21	18.0	A
USGS	11169000	2000-05-22	17.0	A
USGS	11169000	2000-05-23	17.0	A
USGS	11169000	2000-05-24	19.0	A
USGS	11169000	2000-05-25	15.0	A
USGS	11169000	2000-05-26	17.0	A
USGS	11169000	2000-05-27	17.0	A
USGS	11169000	2000-05-28	20.0	A
USGS	11169000	2000-05-29	21.0	A
USGS	11169000	2000-05-30	20.0	A
USGS	11169000	2000-05-31	18.0	A
USGS	11169000	2000-06-01	18.0	A
USGS	11169000	2000-06-02	19.0	A
USGS	11169000	2000-06-03	21.0	A
USGS	11169000	2000-06-04	20.0	A
USGS	11169000	2000-06-05	17.0	A
USGS	11169000	2000-06-06	17.0	A
USGS	11169000	2000-06-07	13.0	A
USGS	11169000	2000-06-08	29.0	A
USGS	11169000	2000-06-09	19.0	A
USGS	11169000	2000-06-10	17.0	A
USGS	11169000	2000-06-11	15.0	A
USGS	11169000	2000-06-12	14.0	A
USGS	11169000	2000-06-13	14.0	A
USGS	11169000	2000-06-14	13.0	A
USGS	11169000	2000-06-15	18.0	A
USGS	11169000	2000-06-16	14.0	A
USGS	11169000	2000-06-17	16.0	A
USGS	11169000	2000-06-18	13.0	A
USGS	11169000	2000-06-19	12.0	A
USGS	11169000	2000-06-20	13.0	A
USGS	11169000	2000-06-21	19.0	A
USGS	11169000	2000-06-22	12.0	A
USGS	11169000	2000-06-23	17.0	A
USGS	11169000	2000-06-24	15.0	A
USGS	11169000	2000-06-25	14.0	A
USGS	11169000	2000-06-26	15.0	A
USGS	11169000	2000-06-27	13.0	A
USGS	11169000	2000-06-28	12.0	A
USGS	11169000	2000-06-29	11.0	A
USGS	11169000	2000-06-30	12.0	A
USGS	11169000	2000-07-01	13.0	A
USGS	11169000	2000-07-02	13.0	A
USGS	11169000	2000-07-03	12.0	A
USGS	11169000	2000-07-04	13.0	A
USGS	11169000	2000-07-05	12.0	A
USGS	11169000	2000-07-06	12.0	A
USGS	11169000	2000-07-07	12.0	A
USGS	11169000	2000-07-08	13.0	A
USGS	11169000	2000-07-09	13.0	A
USGS	11169000	2000-07-10	13.0	A
USGS	11169000	2000-07-11	13.0	A
USGS	11169000	2000-07-12	13.0	A
USGS	11169000	2000-07-13	12.0	A
USGS	11169000	2000-07-14	13.0	A
USGS	11169000	2000-07-15	12.0	A
USGS	11169000	2000-07-16	13.0	A
USGS	11169000	2000-07-17	13.0	A
USGS	11169000	2000-07-18	13.0	A
USGS	11169000	2000-07-19	14.0	A
USGS	11169000	2000-07-20	13.0	A
USGS	11169000	2000-07-21	13.0	A
USGS	11169000	2000-07-22	13.0	A
USGS	11169000	2000-07-23	14.0	A
USGS	11169000	2000-07-24	13.0	A
USGS	11169000	2000-07-25	17.0	A
USGS	11169000	2000-07-26	13.0	A
USGS	11169000	2000-07-27	12.0	A
USGS	11169000	2000-07-28	12.0	A
USGS	11169000	2000-07-29	12.0	A
USGS	11169000	2000-07-30	13.0	A
USGS	11169000	2000-07-31	14.0	A
USGS	11169000	2000-08-01	13.0	A
USGS	11169000	2000-08-02	13.0	A
USGS	11169000	2000-08-03	11.0	A
USGS	11169000	2000-08-04	11.0	A
USGS	11169000	2000-08-05	14.0	A
USGS	11169000	2000-08-06	15.0	A
USGS	11169000	2000-08-07	13.0	A
USGS	11169000	2000-08-08	13.0	A
USGS	11169000	2000-08-09	12.0	A
USGS	11169000	2000-08-10	13.0	A
USGS	11169000	2000-08-11	14.0	A
USGS	11169000	2000-08-12	14.0	A
USGS	11169000	2000-08-13	15.0	A
USGS	11169000	2000-08-14	14.0	A
USGS	11169000	2000-08-15	12.0	A
USGS	11169000	2000-08-16	13.0	A
USGS	11169000	2000-08-17	13.0	A
USGS	11169000	2000-08-18	16.0	A
USGS	11169000	2000-08-19	15.0	A
USGS	11169000	2000-08-20	16.0	A
USGS	11169000	2000-08-21	16.0	A
USGS	11169000	2000-08-22	15.0	A
USGS	11169000	2000-08-23	16.0	A
USGS	11169000	2000-08-24	15.0	A
USGS	11169000	2000-08-25	13.0	A
USGS	11169000	2000-08-26	12.0	A
USGS	11169000	2000-08-27	13.0	A
USGS	11169000	2000-08-28	13.0	A
USGS	11169000	2000-08-29	13.0	A
USGS	11169000	2000-08-30	14.0	A
USGS	11169000	2000-08-31	13.0	A
USGS	11169000	2000-09-01	17.0	A
USGS	11169000	2000-09-02	15.0	A
USGS	11169000	2000-09-03	14.0	A
USGS	11169000	2000-09-04	13.0	A
USGS	11169000	2000-09-05	13.0	A
USGS	11169000	2000-09-06	13.0	A
USGS	11169000	2000-09-07	12.0	A
USGS	11169000	2000-09-08	12.0	A
USGS	11169000	2000-09-09	12.0	A
USGS	11169000	2000-09-10	12.0	A
USGS	11169000	2000-09-11	13.0	A
