# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-12-28 20:20:45 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11172175 COYOTE C AB HWY 237 A MILPITAS CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11172175
#            TS   parameter     statistic     Description
#          8904       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	8904_00060_00003	8904_00060_00003_cd
USGS	11172175	1999-10-14	17.0	A
USGS	11172175	1999-10-15	16.0	A
USGS	11172175	1999-10-16	15.0	A
USGS	11172175	1999-10-17	15.0	A
USGS	11172175	1999-10-18	15.0	A
USGS	11172175	1999-10-19	14.0	A
USGS	11172175	1999-10-20	15.0	A
USGS	11172175	1999-10-21	17.0	A
USGS	11172175	1999-10-22	18.0	A
USGS	11172175	1999-10-23	18.0	A
USGS	11172175	1999-10-24	19.0	A
USGS	11172175	1999-10-25	19.0	A
USGS	11172175	1999-10-26	20.0	A
USGS	11172175	1999-10-27	20.0	A
USGS	11172175	1999-10-28	20.0	A:e
USGS	11172175	1999-10-29	20.0	A:e
USGS	11172175	1999-10-30	19.0	A:e
USGS	11172175	1999-10-31	19.0	A:e
USGS	11172175	1999-11-01	18.0	A:e
USGS	11172175	1999-11-02	17.0	A:e
USGS	11172175	1999-11-03	17.0	A:e
USGS	11172175	1999-11-04	17.0	A:e
USGS	11172175	1999-11-05	17.0	A:e
USGS	11172175	1999-11-06	17.0	A
USGS	11172175	1999-11-07	51.0	A
USGS	11172175	1999-11-08	146	A
USGS	11172175	1999-11-09	39.0	A
USGS	11172175	1999-11-10	16.0	A
USGS	11172175	1999-11-11	27.0	A
USGS	11172175	1999-11-12	21.0	A
USGS	11172175	1999-11-13	20.0	A
USGS	11172175	1999-11-14	15.0	A
USGS	11172175	1999-11-15	15.0	A
USGS	11172175	1999-11-16	43.0	A
USGS	11172175	1999-11-17	57.0	A
USGS	11172175	1999-11-18	20.0	A
USGS	11172175	1999-11-19	32.0	A
USGS	11172175	1999-11-20	33.0	A
USGS	11172175	1999-11-21	20.0	A
USGS	11172175	1999-11-22	16.0	A
USGS	11172175	1999-11-23	15.0	A
USGS	11172175	1999-11-24	14.0	A
USGS	11172175	1999-11-25	13.0	A
USGS	11172175	1999-11-26	15.0	A
USGS	11172175	1999-11-27	16.0	A
USGS	11172175	1999-11-28	15.0	A
USGS	11172175	1999-11-29	16.0	A
USGS	11172175	1999-11-30	22.0	A
USGS	11172175	1999-12-01	37.0	A
USGS	11172175	1999-12-02	20.0	A
USGS	11172175	1999-12-03	16.0	A
USGS	11172175	1999-12-04	15.0	A
USGS	11172175	1999-12-05	16.0	A
USGS	11172175	1999-12-06	16.0	A
USGS	11172175	1999-12-07	15.0	A
USGS	11172175	1999-12-08	14.0	A
USGS	11172175	1999-12-09	52.0	A
USGS	11172175	1999-12-10	51.0	A
USGS	11172175	1999-12-11	18.0	A
USGS	11172175	1999-12-12	15.0	A
USGS	11172175	1999-12-13	15.0	A
USGS	11172175	1999-12-14	16.0	A
USGS	11172175	1999-12-15	15.0	A
USGS	11172175	1999-12-16	14.0	A
USGS	11172175	1999-12-17	15.0	A
USGS	11172175	1999-12-18	14.0	A
USGS	11172175	1999-12-19	14.0	A
USGS	11172175	1999-12-20	13.0	A
USGS	11172175	1999-12-21	13.0	A
USGS	11172175	1999-12-22	13.0	A
USGS	11172175	1999-12-23	13.0	A
USGS	11172175	1999-12-24	13.0	A
USGS	11172175	1999-12-25	13.0	A
USGS	11172175	1999-12-26	14.0	A
USGS	11172175	1999-12-27	14.0	A
USGS	11172175	1999-12-28	13.0	A
USGS	11172175	1999-12-29	13.0	A
USGS	11172175	1999-12-30	15.0	A
USGS	11172175	1999-12-31	15.0	A
USGS	11172175	2000-01-01	14.0	A
USGS	11172175	2000-01-02	13.0	A
USGS	11172175	2000-01-03	12.0	A
USGS	11172175	2000-01-04	15.0	A
USGS	11172175	2000-01-05	13.0	A
USGS	11172175	2000-01-06	12.0	A
USGS	11172175	2000-01-07	12.0	A
USGS	11172175	2000-01-08	12.0	A
USGS	11172175	2000-01-09	15.0	A
USGS	11172175	2000-01-10	15.0	A
USGS	11172175	2000-01-11	30.0	A
USGS	11172175	2000-01-12	32.0	A
USGS	11172175	2000-01-13	15.0	A
USGS	11172175	2000-01-14	15.0	A
USGS	11172175	2000-01-15	16.0	A
USGS	11172175	2000-01-16	99.0	A
USGS	11172175	2000-01-17	35.0	A
USGS	11172175	2000-01-18	215	A
USGS	11172175	2000-01-19	78.0	A
USGS	11172175	2000-01-20	41.0	A
USGS	11172175	2000-01-21	22.0	A
USGS	11172175	2000-01-22	21.0	A
USGS	11172175	2000-01-23	419	A
USGS	11172175	2000-01-24	1050	A
USGS	11172175	2000-01-25	895	A
USGS	11172175	2000-01-26	133	A
USGS	11172175	2000-01-27	73.0	A
USGS	11172175	2000-01-28	46.0	A
USGS	11172175	2000-01-29	33.0	A
USGS	11172175	2000-01-30	37.0	A
USGS	11172175	2000-01-31	32.0	A
USGS	11172175	2000-02-01	26.0	A
USGS	11172175	2000-02-02	25.0	A
USGS	11172175	2000-02-03	61.0	A
USGS	11172175	2000-02-04	47.0	A
USGS	11172175	2000-02-05	25.0	A
USGS	11172175	2000-02-06	23.0	A
USGS	11172175	2000-02-07	22.0	A
USGS	11172175	2000-02-08	22.0	A
USGS	11172175	2000-02-09	24.0	A
USGS	11172175	2000-02-10	35.0	A
USGS	11172175	2000-02-11	114	A
USGS	11172175	2000-02-12	581	A
USGS	11172175	2000-02-13	496	A
USGS	11172175	2000-02-14	907	A
USGS	11172175	2000-02-15	255	A
USGS	11172175	2000-02-16	119	A
USGS	11172175	2000-02-17	97.0	A
USGS	11172175	2000-02-18	62.0	A
USGS	11172175	2000-02-19	52.0	A
USGS	11172175	2000-02-20	100	A
USGS	11172175	2000-02-21	142	A
USGS	11172175	2000-02-22	113	A
USGS	11172175	2000-02-23	1240	A
USGS	11172175	2000-02-24	304	A
USGS	11172175	2000-02-25	143	A
USGS	11172175	2000-02-26	95.0	A
USGS	11172175	2000-02-27	384	A
USGS	11172175	2000-02-28	206	A
USGS	11172175	2000-02-29	273	A
USGS	11172175	2000-03-01	126	A
USGS	11172175	2000-03-02	126	A
USGS	11172175	2000-03-03	96.0	A
USGS	11172175	2000-03-04	86.0	A
USGS	11172175	2000-03-05	918	A
USGS	11172175	2000-03-06	241	A
USGS	11172175	2000-03-07	142	A
USGS	11172175	2000-03-08	475	A
USGS	11172175	2000-03-09	480	A
USGS	11172175	2000-03-10	644	A
USGS	11172175	2000-03-11	636	A
USGS	11172175	2000-03-12	621	A
USGS	11172175	2000-03-13	466	A
USGS	11172175	2000-03-14	265	A
USGS	11172175	2000-03-15	146	A
USGS	11172175	2000-03-16	100	A
USGS	11172175	2000-03-17	84.0	A
USGS	11172175	2000-03-18	74.0	A
USGS	11172175	2000-03-19	63.0	A
USGS	11172175	2000-03-20	59.0	A
USGS	11172175	2000-03-21	58.0	A
USGS	11172175	2000-03-22	55.0	A
USGS	11172175	2000-03-23	52.0	A
USGS	11172175	2000-03-24	51.0	A
USGS	11172175	2000-03-25	47.0	A
USGS	11172175	2000-03-26	45.0	A
USGS	11172175	2000-03-27	45.0	A
USGS	11172175	2000-03-28	47.0	A
USGS	11172175	2000-03-29	45.0	A
USGS	11172175	2000-03-30	40.0	A
USGS	11172175	2000-03-31	36.0	A
USGS	11172175	2000-04-01	31.0	A
USGS	11172175	2000-04-02	32.0	A
USGS	11172175	2000-04-03	29.0	A
USGS	11172175	2000-04-04	31.0	A
USGS	11172175	2000-04-05	32.0	A
USGS	11172175	2000-04-06	30.0	A
USGS	11172175	2000-04-07	28.0	A
USGS	11172175	2000-04-08	28.0	A
USGS	11172175	2000-04-09	27.0	A
USGS	11172175	2000-04-10	27.0	A
USGS	11172175	2000-04-11	26.0	A
USGS	11172175	2000-04-12	26.0	A
USGS	11172175	2000-04-13	56.0	A
USGS	11172175	2000-04-14	37.0	A
USGS	11172175	2000-04-15	27.0	A
USGS	11172175	2000-04-16	25.0	A
USGS	11172175	2000-04-17	111	A
USGS	11172175	2000-04-18	40.0	A
USGS	11172175	2000-04-19	29.0	A
USGS	11172175	2000-04-20	27.0	A
USGS	11172175	2000-04-21	27.0	A
USGS	11172175	2000-04-22	27.0	A
USGS	11172175	2000-04-23	25.0	A
USGS	11172175	2000-04-24	25.0	A
USGS	11172175	2000-04-25	24.0	A
USGS	11172175	2000-04-26	23.0	A
USGS	11172175	2000-04-27	23.0	A
USGS	11172175	2000-04-28	24.0	A
USGS	11172175	2000-04-29	24.0	A
USGS	11172175	2000-04-30	24.0	A
USGS	11172175	2000-05-01	24.0	A
USGS	11172175	2000-05-02	23.0	A
USGS	11172175	2000-05-03	23.0	A
USGS	11172175	2000-05-04	23.0	A
USGS	11172175	2000-05-05	23.0	A
USGS	11172175	2000-05-06	23.0	A
USGS	11172175	2000-05-07	23.0	A
USGS	11172175	2000-05-08	26.0	A
USGS	11172175	2000-05-09	25.0	A
USGS	11172175	2000-05-10	23.0	A
USGS	11172175	2000-05-11	22.0	A
USGS	11172175	2000-05-12	23.0	A
USGS	11172175	2000-05-13	23.0	A
USGS	11172175	2000-05-14	23.0	A
USGS	11172175	2000-05-15	35.0	A
USGS	11172175	2000-05-16	53.0	A
USGS	11172175	2000-05-17	25.0	A
USGS	11172175	2000-05-18	22.0	A
USGS	11172175	2000-05-19	23.0	A
USGS	11172175	2000-05-20	21.0	A
USGS	11172175	2000-05-21	19.0	A
USGS	11172175	2000-05-22	19.0	A
USGS	11172175	2000-05-23	19.0	A
USGS	11172175	2000-05-24	20.0	A
USGS	11172175	2000-05-25	16.0	A
USGS	11172175	2000-05-26	16.0	A
USGS	11172175	2000-05-27	16.0	A
USGS	11172175	2000-05-28	16.0	A
USGS	11172175	2000-05-29	15.0	A
USGS	11172175	2000-05-30	15.0	A
USGS	11172175	2000-05-31	15.0	A
USGS	11172175	2000-06-01	16.0	A
USGS	11172175	2000-06-02	17.0	A
USGS	11172175	2000-06-03	17.0	A
USGS	11172175	2000-06-04	19.0	A
USGS	11172175	2000-06-05	19.0	A
USGS	11172175	2000-06-06	19.0	A
USGS	11172175	2000-06-07	19.0	A
USGS	11172175	2000-06-08	59.0	A
USGS	11172175	2000-06-09	31.0	A
USGS	11172175	2000-06-10	23.0	A
USGS	11172175	2000-06-11	22.0	A
USGS	11172175	2000-06-12	20.0	A
USGS	11172175	2000-06-13	22.0	A
USGS	11172175	2000-06-14	21.0	A
USGS	11172175	2000-06-15	22.0	A
USGS	11172175	2000-06-16	20.0	A
USGS	11172175	2000-06-17	23.0	A
USGS	11172175	2000-06-18	23.0	A
USGS	11172175	2000-06-19	19.0	A
USGS	11172175	2000-06-20	20.0	A
USGS	11172175	2000-06-21	20.0	A
USGS	11172175	2000-06-22	18.0	A
USGS	11172175	2000-06-23	20.0	A
USGS	11172175	2000-06-24	20.0	A
USGS	11172175	2000-06-25	19.0	A
USGS	11172175	2000-06-26	18.0	A
USGS	11172175	2000-06-27	20.0	A
USGS	11172175	2000-06-28	18.0	A
USGS	11172175	2000-06-29	16.0	A
USGS	11172175	2000-06-30	19.0	A
USGS	11172175	2000-07-01	17.0	A
USGS	11172175	2000-07-02	18.0	A
USGS	11172175	2000-07-03	16.0	A
USGS	11172175	2000-07-04	15.0	A
USGS	11172175	2000-07-05	16.0	A
USGS	11172175	2000-07-06	16.0	A
USGS	11172175	2000-07-07	18.0	A
USGS	11172175	2000-07-08	17.0	A
USGS	11172175	2000-07-09	19.0	A
USGS	11172175	2000-07-10	18.0	A
USGS	11172175	2000-07-11	19.0	A
USGS	11172175	2000-07-12	18.0	A
USGS	11172175	2000-07-13	18.0	A
USGS	11172175	2000-07-14	18.0	A
USGS	11172175	2000-07-15	17.0	A
USGS	11172175	2000-07-16	17.0	A
USGS	11172175	2000-07-17	18.0	A
USGS	11172175	2000-07-18	18.0	A
USGS	11172175	2000-07-19	17.0	A
USGS	11172175	2000-07-20	18.0	A
USGS	11172175	2000-07-21	18.0	A
USGS	11172175	2000-07-22	18.0	A
USGS	11172175	2000-07-23	18.0	A
USGS	11172175	2000-07-24	17.0	A
USGS	11172175	2000-07-25	16.0	A
USGS	11172175	2000-07-26	16.0	A
USGS	11172175	2000-07-27	16.0	A
USGS	11172175	2000-07-28	17.0	A
USGS	11172175	2000-07-29	16.0	A
USGS	11172175	2000-07-30	16.0	A
USGS	11172175	2000-07-31	16.0	A
USGS	11172175	2000-08-01	18.0	A
USGS	11172175	2000-08-02	17.0	A
USGS	11172175	2000-08-03	15.0	A
USGS	11172175	2000-08-04	14.0	A
USGS	11172175	2000-08-05	14.0	A
USGS	11172175	2000-08-06	15.0	A
USGS	11172175	2000-08-07	16.0	A
USGS	11172175	2000-08-08	16.0	A
USGS	11172175	2000-08-09	14.0	A
USGS	11172175	2000-08-10	15.0	A
USGS	11172175	2000-08-11	16.0	A
USGS	11172175	2000-08-12	15.0	A
USGS	11172175	2000-08-13	16.0	A
USGS	11172175	2000-08-14	16.0	A
USGS	11172175	2000-08-15	14.0	A
USGS	11172175	2000-08-16	16.0	A
USGS	11172175	2000-08-17	15.0	A
USGS	11172175	2000-08-18	15.0	A
USGS	11172175	2000-08-19	16.0	A
USGS	11172175	2000-08-20	15.0	A
USGS	11172175	2000-08-21	15.0	A
USGS	11172175	2000-08-22	16.0	A
USGS	11172175	2000-08-23	18.0	A
USGS	11172175	2000-08-24	16.0	A
USGS	11172175	2000-08-25	16.0	A
USGS	11172175	2000-08-26	16.0	A
USGS	11172175	2000-08-27	16.0	A
USGS	11172175	2000-08-28	15.0	A
USGS	11172175	2000-08-29	15.0	A
USGS	11172175	2000-08-30	16.0	A
USGS	11172175	2000-08-31	20.0	A
USGS	11172175	2000-09-01	27.0	A
USGS	11172175	2000-09-02	26.0	A
USGS	11172175	2000-09-03	22.0	A
USGS	11172175	2000-09-04	17.0	A
USGS	11172175	2000-09-05	19.0	A
USGS	11172175	2000-09-06	19.0	A
USGS	11172175	2000-09-07	17.0	A
