# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-12-28 20:22:16 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11458500 SONOMA C A AGUA CALIENTE CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11458500
#            TS   parameter     statistic     Description
#         11295       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	11295_00060_00003	11295_00060_00003_cd
USGS	11458500	2001-12-20	607	A
USGS	11458500	2001-12-21	401	A
USGS	11458500	2001-12-22	439	A
USGS	11458500	2001-12-23	386	A
USGS	11458500	2001-12-24	187	A
USGS	11458500	2001-12-25	155	A
USGS	11458500	2001-12-26	150	A
USGS	11458500	2001-12-27	124	A
USGS	11458500	2001-12-28	607	A
USGS	11458500	2001-12-29	514	A
USGS	11458500	2001-12-30	785	A
USGS	11458500	2001-12-31	862	A
USGS	11458500	2002-01-01	562	A
USGS	11458500	2002-01-02	3030	A
USGS	11458500	2002-01-03	798	A
USGS	11458500	2002-01-04	451	A
USGS	11458500	2002-01-05	706	A
USGS	11458500	2002-01-06	651	A
USGS	11458500	2002-01-07	405	A
USGS	11458500	2002-01-08	308	A
USGS	11458500	2002-01-09	240	A
USGS	11458500	2002-01-10	189	A
USGS	11458500	2002-01-11	153	A
USGS	11458500	2002-01-12	125	A
USGS	11458500	2002-01-13	109	A
USGS	11458500	2002-01-14	93.7	A
USGS	11458500	2002-01-15	81.1	A
USGS	11458500	2002-01-16	70.6	A
USGS	11458500	2002-01-17	62.9	A
USGS	11458500	2002-01-18	56.3	A
USGS	11458500	2002-01-19	51.4	A
USGS	11458500	2002-01-20	46.7	A
USGS	11458500	2002-01-21	45.9	A
USGS	11458500	2002-01-22	41.9	A
USGS	11458500	2002-01-23	40.0	A:e
USGS	11458500	2002-01-24	38.0	A:e
USGS	11458500	2002-01-25	36.0	A:e
USGS	11458500	2002-01-26	35.0	A:e
USGS	11458500	2002-01-27	34.0	A:e
USGS	11458500	2002-01-28	33.0	A:e
USGS	11458500	2002-01-29	32.0	A:e
USGS	11458500	2002-01-30	31.0	A:e
USGS	11458500	2002-01-31	30.0	A:e
USGS	11458500	2002-02-01	30.0	A:e
USGS	11458500	2002-02-02	29.0	A:e
USGS	11458500	2002-02-03	29.0	A:e
USGS	11458500	2002-02-04	28.0	A:e
USGS	11458500	2002-02-05	28.0	A:e
USGS	11458500	2002-02-06	25.1	A
USGS	11458500	2002-02-07	50.9	A
USGS	11458500	2002-02-08	66.3	A
USGS	11458500	2002-02-09	38.3	A
USGS	11458500	2002-02-10	32.9	A
USGS	11458500	2002-02-11	30.1	A
USGS	11458500	2002-02-12	29.2	A
USGS	11458500	2002-02-13	27.8	A
USGS	11458500	2002-02-14	26.8	A
USGS	11458500	2002-02-15	25.3	A
USGS	11458500	2002-02-16	29.9	A
USGS	11458500	2002-02-17	48.8	A
USGS	11458500	2002-02-18	32.5	A
USGS	11458500	2002-02-19	145	A
USGS	11458500	2002-02-20	385	A
USGS	11458500	2002-02-21	193	A
USGS	11458500	2002-02-22	128	A
USGS	11458500	2002-02-23	103	A
USGS	11458500	2002-02-24	84.6	A
USGS	11458500	2002-02-25	70.5	A
USGS	11458500	2002-02-26	60.5	A
USGS	11458500	2002-02-27	54.2	A
USGS	11458500	2002-02-28	49.0	A
USGS	11458500	2002-03-01	43.7	A
USGS	11458500	2002-03-02	40.2	A
USGS	11458500	2002-03-03	37.3	A
USGS	11458500	2002-03-04	35.2	A
USGS	11458500	2002-03-05	33.6	A
USGS	11458500	2002-03-06	161	A
USGS	11458500	2002-03-07	220	A
USGS	11458500	2002-03-08	119	A
USGS	11458500	2002-03-09	101	A
USGS	11458500	2002-03-10	373	A
USGS	11458500	2002-03-11	177	A
USGS	11458500	2002-03-12	133	A
USGS	11458500	2002-03-13	106	A
USGS	11458500	2002-03-14	88.6	A
USGS	11458500	2002-03-15	77.7	A
USGS	11458500	2002-03-16	67.8	A
USGS	11458500	2002-03-17	64.0	A
USGS	11458500	2002-03-18	56.5	A
USGS	11458500	2002-03-19	49.1	A
USGS	11458500	2002-03-20	46.1	A
USGS	11458500	2002-03-21	42.6	A
USGS	11458500	2002-03-22	44.6	A
USGS	11458500	2002-03-23	70.0	A
USGS	11458500	2002-03-24	52.8	A
USGS	11458500	2002-03-25	44.2	A
USGS	11458500	2002-03-26	39.5	A
USGS	11458500	2002-03-27	36.5	A
USGS	11458500	2002-03-28	33.9	A
USGS	11458500	2002-03-29	31.9	A
USGS	11458500	2002-03-30	29.9	A
USGS	11458500	2002-03-31	28.8	A
USGS	11458500	2002-04-01	27.1	A
USGS	11458500	2002-04-02	26.2	A
USGS	11458500	2002-04-03	25.7	A
USGS	11458500	2002-04-04	25.2	A
USGS	11458500	2002-04-05	24.7	A
USGS	11458500	2002-04-06	23.7	A
USGS	11458500	2002-04-07	22.7	A
USGS	11458500	2002-04-08	22.5	A
USGS	11458500	2002-04-09	21.9	A
USGS	11458500	2002-04-10	21.6	A
USGS	11458500	2002-04-11	20.1	A
USGS	11458500	2002-04-12	19.2	A
USGS	11458500	2002-04-13	18.0	A
USGS	11458500	2002-04-14	17.4	A
USGS	11458500	2002-04-15	16.8	A
USGS	11458500	2002-04-16	16.9	A
USGS	11458500	2002-04-17	19.9	A
USGS	11458500	2002-04-18	16.7	A
USGS	11458500	2002-04-19	16.1	A
USGS	11458500	2002-04-20	16.4	A
USGS	11458500	2002-04-21	16.1	A
USGS	11458500	2002-04-22	15.8	A
USGS	11458500	2002-04-23	14.8	A
USGS	11458500	2002-04-24	13.9	A
USGS	11458500	2002-04-25	13.9	A
USGS	11458500	2002-04-26	13.8	A
USGS	11458500	2002-04-27	13.3	A
USGS	11458500	2002-04-28	12.5	A
USGS	11458500	2002-04-29	13.9	A
USGS	11458500	2002-04-30	13.3	A
USGS	11458500	2002-05-01	13.1	A
USGS	11458500	2002-05-02	12.7	A
USGS	11458500	2002-05-03	12.2	A
USGS	11458500	2002-05-04	12.0	A
USGS	11458500	2002-05-05	11.7	A
USGS	11458500	2002-05-06	10.3	A
USGS	11458500	2002-05-07	10.1	A
USGS	11458500	2002-05-08	9.76	A
USGS	11458500	2002-05-09	9.49	A
USGS	11458500	2002-05-10	9.30	A
USGS	11458500	2002-05-11	9.32	A
USGS	11458500	2002-05-12	8.74	A
USGS	11458500	2002-05-13	8.43	A
USGS	11458500	2002-05-14	8.40	A
USGS	11458500	2002-05-15	8.07	A
USGS	11458500	2002-05-16	7.78	A
USGS	11458500	2002-05-17	7.44	A
USGS	11458500	2002-05-18	7.21	A
USGS	11458500	2002-05-19	10.2	A
USGS	11458500	2002-05-20	22.4	A
USGS	11458500	2002-05-21	16.9	A
USGS	11458500	2002-05-22	11.0	A
USGS	11458500	2002-05-23	9.82	A
USGS	11458500	2002-05-24	9.30	A
USGS	11458500	2002-05-25	8.24	A
USGS	11458500	2002-05-26	8.06	A
USGS	11458500	2002-05-27	7.98	A
USGS	11458500	2002-05-28	7.79	A
USGS	11458500	2002-05-29	7.67	A
USGS	11458500	2002-05-30	6.95	A
USGS	11458500	2002-05-31	6.33	A
USGS	11458500	2002-06-01	6.23	A
USGS	11458500	2002-06-02	5.91	A
USGS	11458500	2002-06-03	5.78	A
USGS	11458500	2002-06-04	5.11	A
USGS	11458500	2002-06-05	4.80	A
USGS	11458500	2002-06-06	4.41	A
USGS	11458500	2002-06-07	4.15	A
USGS	11458500	2002-06-08	4.04	A
USGS	11458500	2002-06-09	3.82	A
USGS	11458500	2002-06-10	3.58	A
USGS	11458500	2002-06-11	3.77	A
USGS	11458500	2002-06-12	3.67	A
USGS	11458500	2002-06-13	3.90	A
USGS	11458500	2002-06-14	3.81	A
USGS	11458500	2002-06-15	3.80	A
USGS	11458500	2002-06-16	3.46	A
USGS	11458500	2002-06-17	3.38	A
USGS	11458500	2002-06-18	3.09	A
USGS	11458500	2002-06-19	2.82	A
USGS	11458500	2002-06-20	2.65	A
USGS	11458500	2002-06-21	2.93	A
USGS	11458500	2002-06-22	2.85	A
USGS	11458500	2002-06-23	2.76	A
USGS	11458500	2002-06-24	2.92	A
USGS	11458500	2002-06-25	2.64	A
USGS	11458500	2002-06-26	2.49	A
USGS	11458500	2002-06-27	2.55	A
USGS	11458500	2002-06-28	2.43	A
USGS	11458500	2002-06-29	2.55	A
USGS	11458500	2002-06-30	2.20	A
USGS	11458500	2002-07-01	2.17	A
USGS	11458500	2002-07-02	2.09	A
USGS	11458500	2002-07-03	2.19	A
USGS	11458500	2002-07-04	2.28	A
USGS	11458500	2002-07-05	2.12	A
USGS	11458500	2002-07-06	1.88	A
USGS	11458500	2002-07-07	1.67	A
USGS	11458500	2002-07-08	1.64	A
USGS	11458500	2002-07-09	1.57	A
USGS	11458500	2002-07-10	1.35	A
USGS	11458500	2002-07-11	1.19	A
USGS	11458500	2002-07-12	1.18	A
USGS	11458500	2002-07-13	0.96	A
USGS	11458500	2002-07-14	1.01	A
USGS	11458500	2002-07-15	1.15	A
USGS	11458500	2002-07-16	1.29	A
USGS	11458500	2002-07-17	1.12	A
USGS	11458500	2002-07-18	1.01	A
USGS	11458500	2002-07-19	1.02	A
USGS	11458500	2002-07-20	0.97	A
USGS	11458500	2002-07-21	0.96	A
USGS	11458500	2002-07-22	1.11	A
USGS	11458500	2002-07-23	1.20	A
USGS	11458500	2002-07-24	1.07	A
USGS	11458500	2002-07-25	1.13	A
USGS	11458500	2002-07-26	1.13	A
USGS	11458500	2002-07-27	1.07	A
USGS	11458500	2002-07-28	1.00	A
USGS	11458500	2002-07-29	1.21	A
USGS	11458500	2002-07-30	1.69	A
USGS	11458500	2002-07-31	1.25	A
USGS	11458500	2002-08-01	1.32	A
USGS	11458500	2002-08-02	1.23	A
USGS	11458500	2002-08-03	1.24	A
USGS	11458500	2002-08-04	1.31	A
USGS	11458500	2002-08-05	1.33	A
USGS	11458500	2002-08-06	1.24	A
USGS	11458500	2002-08-07	1.03	A
USGS	11458500	2002-08-08	0.93	A
USGS	11458500	2002-08-09	0.91	A
USGS	11458500	2002-08-10	0.89	A
USGS	11458500	2002-08-11	0.70	A
USGS	11458500	2002-08-12	0.84	A
USGS	11458500	2002-08-13	0.92	A
USGS	11458500	2002-08-14	0.86	A
USGS	11458500	2002-08-15	0.74	A
USGS	11458500	2002-08-16	0.73	A
USGS	11458500	2002-08-17	0.77	A
USGS	11458500	2002-08-18	0.78	A
USGS	11458500	2002-08-19	0.79	A
USGS	11458500	2002-08-20	0.88	A
USGS	11458500	2002-08-21	1.05	A
USGS	11458500	2002-08-22	1.08	A
USGS	11458500	2002-08-23	0.95	A
USGS	11458500	2002-08-24	0.87	A
USGS	11458500	2002-08-25	0.83	A
USGS	11458500	2002-08-26	0.75	A
USGS	11458500	2002-08-27	0.89	A
USGS	11458500	2002-08-28	0.78	A
USGS	11458500	2002-08-29	0.68	A
USGS	11458500	2002-08-30	0.72	A
USGS	11458500	2002-08-31	0.86	A
USGS	11458500	2002-09-01	0.88	A
USGS	11458500	2002-09-02	0.69	A
USGS	11458500	2002-09-03	0.60	A
USGS	11458500	2002-09-04	0.43	A
USGS	11458500	2002-09-05	0.41	A
USGS	11458500	2002-09-06	0.40	A
USGS	11458500	2002-09-07	0.55	A
USGS	11458500	2002-09-08	0.52	A
USGS	11458500	2002-09-09	0.55	A
USGS	11458500	2002-09-10	0.54	A
USGS	11458500	2002-09-11	0.50	A
USGS	11458500	2002-09-12	0.32	A
USGS	11458500	2002-09-13	0.26	A
USGS	11458500	2002-09-14	0.18	A
USGS	11458500	2002-09-15	0.38	A
USGS	11458500	2002-09-16	0.31	A
USGS	11458500	2002-09-17	0.26	A
USGS	11458500	2002-09-18	0.16	A
USGS	11458500	2002-09-19	0.11	A
USGS	11458500	2002-09-20	0.08	A
USGS	11458500	2002-09-21	0.08	A
USGS	11458500	2002-09-22	0.06	A
USGS	11458500	2002-09-23	0.05	A
USGS	11458500	2002-09-24	0.05	A
USGS	11458500	2002-09-25	0.06	A
USGS	11458500	2002-09-26	0.08	A
USGS	11458500	2002-09-27	0.13	A
USGS	11458500	2002-09-28	0.21	A
USGS	11458500	2002-09-29	0.26	A
USGS	11458500	2002-09-30	0.29	A
USGS	11458500	2002-10-01	0.62	A
USGS	11458500	2002-10-02	0.52	A
USGS	11458500	2002-10-03	0.43	A
USGS	11458500	2002-10-04	0.41	A
USGS	11458500	2002-10-05	0.37	A
USGS	11458500	2002-10-06	0.36	A
USGS	11458500	2002-10-07	0.33	A
USGS	11458500	2002-10-08	0.32	A
USGS	11458500	2002-10-09	0.31	A
USGS	11458500	2002-10-10	0.40	A
USGS	11458500	2002-10-11	0.60	A
USGS	11458500	2002-10-12	0.65	A
USGS	11458500	2002-10-13	0.68	A
USGS	11458500	2002-10-14	0.75	A
USGS	11458500	2002-10-15	0.84	A
USGS	11458500	2002-10-16	0.84	A
USGS	11458500	2002-10-17	0.94	A
USGS	11458500	2002-10-18	1.07	A
USGS	11458500	2002-10-19	1.16	A
USGS	11458500	2002-10-20	1.12	A
USGS	11458500	2002-10-21	1.18	A
USGS	11458500	2002-10-22	1.20	A
USGS	11458500	2002-10-23	1.24	A
USGS	11458500	2002-10-24	1.30	A
USGS	11458500	2002-10-25	1.36	A
USGS	11458500	2002-10-26	1.35	A
USGS	11458500	2002-10-27	1.30	A
USGS	11458500	2002-10-28	1.23	A
USGS	11458500	2002-10-29	1.18	A
USGS	11458500	2002-10-30	1.12	A
USGS	11458500	2002-10-31	1.08	A
USGS	11458500	2002-11-01	1.10	A
USGS	11458500	2002-11-02	1.10	A
USGS	11458500	2002-11-03	1.14	A
USGS	11458500	2002-11-04	1.13	A
USGS	11458500	2002-11-05	1.21	A
USGS	11458500	2002-11-06	1.29	A
USGS	11458500	2002-11-07	29.2	A
USGS	11458500	2002-11-08	35.0	A
USGS	11458500	2002-11-09	13.1	A
USGS	11458500	2002-11-10	6.62	A
USGS	11458500	2002-11-11	4.43	A
USGS	11458500	2002-11-12	3.64	A
USGS	11458500	2002-11-13	3.46	A
USGS	11458500	2002-11-14	3.59	A
USGS	11458500	2002-11-15	3.10	A
USGS	11458500	2002-11-16	3.00	A
USGS	11458500	2002-11-17	3.06	A
USGS	11458500	2002-11-18	2.95	A
USGS	11458500	2002-11-19	2.96	A
USGS	11458500	2002-11-20	2.96	A
USGS	11458500	2002-11-21	3.01	A
USGS	11458500	2002-11-22	3.09	A
USGS	11458500	2002-11-23	3.01	A
USGS	11458500	2002-11-24	3.07	A
USGS	11458500	2002-11-25	2.95	A
USGS	11458500	2002-11-26	2.86	A
USGS	11458500	2002-11-27	2.92	A
USGS	11458500	2002-11-28	3.06	A
USGS	11458500	2002-11-29	3.13	A
USGS	11458500	2002-11-30	3.13	A
USGS	11458500	2002-12-01	3.12	A
USGS	11458500	2002-12-02	3.20	A
USGS	11458500	2002-12-03	3.26	A
USGS	11458500	2002-12-04	3.25	A
USGS	11458500	2002-12-05	3.30	A
USGS	11458500	2002-12-06	3.32	A
USGS	11458500	2002-12-07	3.38	A
USGS	11458500	2002-12-08	3.30	A
USGS	11458500	2002-12-09	4.04	A
USGS	11458500	2002-12-10	8.98	A
USGS	11458500	2002-12-11	5.79	A
USGS	11458500	2002-12-12	4.16	A
USGS	11458500	2002-12-13	2130	A
USGS	11458500	2002-12-14	2240	A
USGS	11458500	2002-12-15	1110	A
USGS	11458500	2002-12-16	3650	A
USGS	11458500	2002-12-17	623	A
USGS	11458500	2002-12-18	268	A
USGS	11458500	2002-12-19	704	A
USGS	11458500	2002-12-20	989	A
USGS	11458500	2002-12-21	791	A
USGS	11458500	2002-12-22	337	A
USGS	11458500	2002-12-23	228	A
USGS	11458500	2002-12-24	170	A
USGS	11458500	2002-12-25	131	A
USGS	11458500	2002-12-26	129	A
USGS	11458500	2002-12-27	339	A
USGS	11458500	2002-12-28	895	A
USGS	11458500	2002-12-29	685	A
USGS	11458500	2002-12-30	346	A
USGS	11458500	2002-12-31	993	A
USGS	11458500	2003-01-01	353	A
USGS	11458500	2003-01-02	220	A
USGS	11458500	2003-01-03	155	A
USGS	11458500	2003-01-04	133	A
USGS	11458500	2003-01-05	111	A
USGS	11458500	2003-01-06	91.4	A
USGS	11458500	2003-01-07	79.2	A
USGS	11458500	2003-01-08	70.0	A
USGS	11458500	2003-01-09	97.9	A
USGS	11458500	2003-01-10	240	A:e
USGS	11458500	2003-01-11	300	A:e
USGS	11458500	2003-01-12	270	A:e
USGS	11458500	2003-01-13	500	A:e
USGS	11458500	2003-01-14	250	A:e
USGS	11458500	2003-01-15	154	A
USGS	11458500	2003-01-16	119	A
USGS	11458500	2003-01-17	100	A
USGS	11458500	2003-01-18	89.5	A
USGS	11458500	2003-01-19	79.5	A
USGS	11458500	2003-01-20	71.3	A
USGS	11458500	2003-01-21	84.3	A
USGS	11458500	2003-01-22	149	A
USGS	11458500	2003-01-23	251	A
USGS	11458500	2003-01-24	153	A
USGS	11458500	2003-01-25	117	A
USGS	11458500	2003-01-26	100	A
USGS	11458500	2003-01-27	89.5	A
USGS	11458500	2003-01-28	78.4	A
USGS	11458500	2003-01-29	68.0	A
USGS	11458500	2003-01-30	61.2	A
USGS	11458500	2003-01-31	57.0	A
USGS	11458500	2003-02-01	52.3	A
USGS	11458500	2003-02-02	46.9	A
USGS	11458500	2003-02-03	43.7	A
USGS	11458500	2003-02-04	41.3	A
USGS	11458500	2003-02-05	38.4	A
USGS	11458500	2003-02-06	36.5	A
USGS	11458500	2003-02-07	33.6	A
USGS	11458500	2003-02-08	32.6	A
USGS	11458500	2003-02-09	31.3	A
USGS	11458500	2003-02-10	30.5	A
USGS	11458500	2003-02-11	30.1	A
USGS	11458500	2003-02-12	32.9	A
USGS	11458500	2003-02-13	48.1	A
USGS	11458500	2003-02-14	34.7	A
USGS	11458500	2003-02-15	56.1	A
USGS	11458500	2003-02-16	303	A
USGS	11458500	2003-02-17	93.0	A
USGS	11458500	2003-02-18	68.4	A
USGS	11458500	2003-02-19	61.7	A
USGS	11458500	2003-02-20	54.0	A
USGS	11458500	2003-02-21	47.5	A
USGS	11458500	2003-02-22	43.8	A
USGS	11458500	2003-02-23	41.0	A
USGS	11458500	2003-02-24	38.9	A
USGS	11458500	2003-02-25	36.7	A
USGS	11458500	2003-02-26	34.1	A
USGS	11458500	2003-02-27	33.1	A
USGS	11458500	2003-02-28	31.0	A
USGS	11458500	2003-03-01	29.7	A
USGS	11458500	2003-03-02	28.2	A
USGS	11458500	2003-03-03	27.8	A
USGS	11458500	2003-03-04	29.2	A
USGS	11458500	2003-03-05	26.2	A
USGS	11458500	2003-03-06	24.8	A
USGS	11458500	2003-03-07	24.7	A
USGS	11458500	2003-03-08	24.0	A
USGS	11458500	2003-03-09	23.1	A
USGS	11458500	2003-03-10	22.0	A
USGS	11458500	2003-03-11	21.0	A
USGS	11458500	2003-03-12	20.7	A
USGS	11458500	2003-03-13	21.1	A
USGS	11458500	2003-03-14	36.7	A
USGS	11458500	2003-03-15	357	A
USGS	11458500	2003-03-16	102	A
USGS	11458500	2003-03-17	69.0	A
USGS	11458500	2003-03-18	51.1	A
USGS	11458500	2003-03-19	46.3	A
USGS	11458500	2003-03-20	49.4	A
USGS	11458500	2003-03-21	40.3	A
USGS	11458500	2003-03-22	36.5	A
USGS	11458500	2003-03-23	37.8	A
USGS	11458500	2003-03-24	32.9	A
USGS	11458500	2003-03-25	29.4	A
USGS	11458500	2003-03-26	28.6	A
USGS	11458500	2003-03-27	27.1	A
USGS	11458500	2003-03-28	25.2	A
USGS	11458500	2003-03-29	23.6	A
USGS	11458500	2003-03-30	22.5	A
USGS	11458500	2003-03-31	21.8	A
USGS	11458500	2003-04-01	21.2	A
USGS	11458500	2003-04-02	21.5	A
USGS	11458500	2003-04-03	19.4	A
USGS	11458500	2003-04-04	35.5	A
USGS	11458500	2003-04-05	24.8	A
USGS	11458500	2003-04-06	21.5	A
USGS	11458500	2003-04-07	19.5	A
USGS	11458500	2003-04-08	18.2	A
USGS	11458500	2003-04-09	17.9	A
USGS	11458500	2003-04-10	17.6	A
USGS	11458500	2003-04-11	17.3	A
USGS	11458500	2003-04-12	181	A
USGS	11458500	2003-04-13	255	A
USGS	11458500	2003-04-14	123	A
USGS	11458500	2003-04-15	72.7	A
USGS	11458500	2003-04-16	55.2	A
USGS	11458500	2003-04-17	50.5	A
USGS	11458500	2003-04-18	43.0	A
USGS	11458500	2003-04-19	37.4	A
USGS	11458500	2003-04-20	34.6	A
USGS	11458500	2003-04-21	33.9	A
USGS	11458500	2003-04-22	32.7	A
USGS	11458500	2003-04-23	29.7	A
USGS	11458500	2003-04-24	75.9	A
USGS	11458500	2003-04-25	68.0	A
USGS	11458500	2003-04-26	54.4	A
USGS	11458500	2003-04-27	53.0	A
USGS	11458500	2003-04-28	200	A
USGS	11458500	2003-04-29	196	A
USGS	11458500	2003-04-30	119	A
USGS	11458500	2003-05-01	90.6	A
USGS	11458500	2003-05-02	85.5	A
USGS	11458500	2003-05-03	319	A
USGS	11458500	2003-05-04	166	A
USGS	11458500	2003-05-05	116	A
USGS	11458500	2003-05-06	96.0	A
USGS	11458500	2003-05-07	81.9	A
USGS	11458500	2003-05-08	70.7	A
USGS	11458500	2003-05-09	62.3	A
USGS	11458500	2003-05-10	52.9	A
USGS	11458500	2003-05-11	48.5	A
USGS	11458500	2003-05-12	44.6	A
USGS	11458500	2003-05-13	40.9	A
USGS	11458500	2003-05-14	38.2	A
USGS	11458500	2003-05-15	35.2	A
USGS	11458500	2003-05-16	32.7	A
USGS	11458500	2003-05-17	30.5	A
USGS	11458500	2003-05-18	28.4	A
USGS	11458500	2003-05-19	26.2	A
USGS	11458500	2003-05-20	24.2	A
USGS	11458500	2003-05-21	23.7	A
USGS	11458500	2003-05-22	22.6	A
USGS	11458500	2003-05-23	21.6	A
USGS	11458500	2003-05-24	21.0	A
USGS	11458500	2003-05-25	20.9	A
USGS	11458500	2003-05-26	19.8	A
USGS	11458500	2003-05-27	18.6	A
USGS	11458500	2003-05-28	17.5	A
USGS	11458500	2003-05-29	16.6	A
USGS	11458500	2003-05-30	16.6	A
USGS	11458500	2003-05-31	16.2	A
USGS	11458500	2003-06-01	15.2	A
USGS	11458500	2003-06-02	14.2	A
USGS	11458500	2003-06-03	13.7	A
USGS	11458500	2003-06-04	13.5	A
USGS	11458500	2003-06-05	13.8	A
USGS	11458500	2003-06-06	13.7	A
USGS	11458500	2003-06-07	13.8	A
USGS	11458500	2003-06-08	13.4	A
USGS	11458500	2003-06-09	13.1	A
USGS	11458500	2003-06-10	13.5	A
USGS	11458500	2003-06-11	13.6	A
USGS	11458500	2003-06-12	13.0	A
USGS	11458500	2003-06-13	12.1	A
USGS	11458500	2003-06-14	11.3	A
