# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-12-28 20:22:35 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11460000 CORTE MADERA C A ROSS CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11460000
#            TS   parameter     statistic     Description
#         11304       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	11304_00060_00003	11304_00060_00003_cd
USGS	11460000	2010-05-26	4.93	A
USGS	11460000	2010-05-27	9.25	A
USGS	11460000	2010-05-28	4.83	A
USGS	11460000	2010-05-29	4.27	A
USGS	11460000	2010-05-30	3.94	A
USGS	11460000	2010-05-31	3.67	A
USGS	11460000	2010-06-01		
USGS	11460000	2010-06-02		
USGS	11460000	2010-06-03		
USGS	11460000	2010-06-04		
USGS	11460000	2010-06-05		
USGS	11460000	2010-06-06		
USGS	11460000	2010-06-07		
USGS	11460000	2010-06-08		
USGS	11460000	2010-06-09		
USGS	11460000	2010-06-10		
USGS	11460000	2010-06-11		
USGS	11460000	2010-06-12		
USGS	11460000	2010-06-13		
USGS	11460000	2010-06-14		
USGS	11460000	2010-06-15		
USGS	11460000	2010-06-16		
USGS	11460000	2010-06-17		
USGS	11460000	2010-06-18		
USGS	11460000	2010-06-19		
USGS	11460000	2010-06-20		
USGS	11460000	2010-06-21		
USGS	11460000	2010-06-22		
USGS	11460000	2010-06-23		
USGS	11460000	2010-06-24		
USGS	11460000	2010-06-25		
USGS	11460000	2010-06-26		
USGS	11460000	2010-06-27		
USGS	11460000	2010-06-28		
USGS	11460000	2010-06-29		
USGS	11460000	2010-06-30		
USGS	11460000	2010-07-01		
USGS	11460000	2010-07-02		
USGS	11460000	2010-07-03		
USGS	11460000	2010-07-04		
USGS	11460000	2010-07-05		
USGS	11460000	2010-07-06		
USGS	11460000	2010-07-07		
USGS	11460000	2010-07-08		
USGS	11460000	2010-07-09		
USGS	11460000	2010-07-10		
USGS	11460000	2010-07-11		
USGS	11460000	2010-07-12		
USGS	11460000	2010-07-13		
USGS	11460000	2010-07-14		
USGS	11460000	2010-07-15		
USGS	11460000	2010-07-16		
USGS	11460000	2010-07-17		
USGS	11460000	2010-07-18		
USGS	11460000	2010-07-19		
USGS	11460000	2010-07-20		
USGS	11460000	2010-07-21		
USGS	11460000	2010-07-22		
USGS	11460000	2010-07-23		
USGS	11460000	2010-07-24		
USGS	11460000	2010-07-25		
USGS	11460000	2010-07-26		
USGS	11460000	2010-07-27		
USGS	11460000	2010-07-28		
USGS	11460000	2010-07-29		
USGS	11460000	2010-07-30		
USGS	11460000	2010-07-31		
USGS	11460000	2010-08-01		
USGS	11460000	2010-08-02		
USGS	11460000	2010-08-03		
USGS	11460000	2010-08-04		
USGS	11460000	2010-08-05		
USGS	11460000	2010-08-06		
USGS	11460000	2010-08-07		
USGS	11460000	2010-08-08		
USGS	11460000	2010-08-09		
USGS	11460000	2010-08-10		
USGS	11460000	2010-08-11		
USGS	11460000	2010-08-12		
USGS	11460000	2010-08-13		
USGS	11460000	2010-08-14		
USGS	11460000	2010-08-15		
USGS	11460000	2010-08-16		
USGS	11460000	2010-08-17		
USGS	11460000	2010-08-18		
USGS	11460000	2010-08-19		
USGS	11460000	2010-08-20		
USGS	11460000	2010-08-21		
USGS	11460000	2010-08-22		
USGS	11460000	2010-08-23		
USGS	11460000	2010-08-24		
USGS	11460000	2010-08-25		
USGS	11460000	2010-08-26		
USGS	11460000	2010-08-27		
USGS	11460000	2010-08-28		
USGS	11460000	2010-08-29		
USGS	11460000	2010-08-30		
USGS	11460000	2010-08-31		
USGS	11460000	2010-09-01		
USGS	11460000	2010-09-02		
USGS	11460000	2010-09-03		
USGS	11460000	2010-09-04		
USGS	11460000	2010-09-05		
USGS	11460000	2010-09-06		
USGS	11460000	2010-09-07		
USGS	11460000	2010-09-08		
USGS	11460000	2010-09-09		
USGS	11460000	2010-09-10		
USGS	11460000	2010-09-11		
USGS	11460000	2010-09-12		
USGS	11460000	2010-09-13		
USGS	11460000	2010-09-14		
USGS	11460000	2010-09-15		
USGS	11460000	2010-09-16		
USGS	11460000	2010-09-17		
USGS	11460000	2010-09-18		
USGS	11460000	2010-09-19		
USGS	11460000	2010-09-20		
USGS	11460000	2010-09-21		
USGS	11460000	2010-09-22		
USGS	11460000	2010-09-23		
USGS	11460000	2010-09-24		
USGS	11460000	2010-09-25		
USGS	11460000	2010-09-26		
USGS	11460000	2010-09-27		
USGS	11460000	2010-09-28		
USGS	11460000	2010-09-29		
USGS	11460000	2010-09-30		
USGS	11460000	2010-10-01		
USGS	11460000	2010-10-02		
USGS	11460000	2010-10-03		
USGS	11460000	2010-10-04		
USGS	11460000	2010-10-05		
USGS	11460000	2010-10-06		
USGS	11460000	2010-10-07		
USGS	11460000	2010-10-08		
USGS	11460000	2010-10-09		
USGS	11460000	2010-10-10		
USGS	11460000	2010-10-11		
USGS	11460000	2010-10-12		
USGS	11460000	2010-10-13		
USGS	11460000	2010-10-14		
USGS	11460000	2010-10-15		
USGS	11460000	2010-10-16		
USGS	11460000	2010-10-17		
USGS	11460000	2010-10-18		
USGS	11460000	2010-10-19		
USGS	11460000	2010-10-20		
USGS	11460000	2010-10-21		
USGS	11460000	2010-10-22		
USGS	11460000	2010-10-23		
USGS	11460000	2010-10-24		
USGS	11460000	2010-10-25		
USGS	11460000	2010-10-26		
USGS	11460000	2010-10-27		
USGS	11460000	2010-10-28		
USGS	11460000	2010-10-29		
USGS	11460000	2010-10-30		
USGS	11460000	2010-10-31		
USGS	11460000	2010-11-01	2.26	A
USGS	11460000	2010-11-02	2.16	A
USGS	11460000	2010-11-03	2.08	A
USGS	11460000	2010-11-04	2.01	A
USGS	11460000	2010-11-05	1.95	A
USGS	11460000	2010-11-06	1.98	A
USGS	11460000	2010-11-07	17.6	A
USGS	11460000	2010-11-08	7.57	A
USGS	11460000	2010-11-09	4.44	A
USGS	11460000	2010-11-10	3.57	A
USGS	11460000	2010-11-11	2.85	A
USGS	11460000	2010-11-12	2.57	A
USGS	11460000	2010-11-13	2.44	A
USGS	11460000	2010-11-14	2.31	A
USGS	11460000	2010-11-15	2.23	A
USGS	11460000	2010-11-16	2.17	A
USGS	11460000	2010-11-17	2.39	A
USGS	11460000	2010-11-18	2.29	A
USGS	11460000	2010-11-19	5.13	A
USGS	11460000	2010-11-20	24.3	A
USGS	11460000	2010-11-21	10.2	A
USGS	11460000	2010-11-22	6.42	A
USGS	11460000	2010-11-23	15.5	A
USGS	11460000	2010-11-24	7.51	A
USGS	11460000	2010-11-25	4.71	A
USGS	11460000	2010-11-26	3.58	A
USGS	11460000	2010-11-27	23.1	A
USGS	11460000	2010-11-28	10.8	A
USGS	11460000	2010-11-29	6.58	A
USGS	11460000	2010-11-30	4.78	A
USGS	11460000	2010-12-01	3.89	A
USGS	11460000	2010-12-02	3.42	A
USGS	11460000	2010-12-03	3.46	A
USGS	11460000	2010-12-04	3.02	A
USGS	11460000	2010-12-05	35.1	A
USGS	11460000	2010-12-06	39.8	A
USGS	11460000	2010-12-07	15.9	A
USGS	11460000	2010-12-08	40.7	A
USGS	11460000	2010-12-09	33.6	A
USGS	11460000	2010-12-10	20.8	A
USGS	11460000	2010-12-11	14.1	A
USGS	11460000	2010-12-12	10.4	A
USGS	11460000	2010-12-13	8.32	A
USGS	11460000	2010-12-14	13.0	A
USGS	11460000	2010-12-15	9.88	A
USGS	11460000	2010-12-16	7.70	A
USGS	11460000	2010-12-17	65.0	A
USGS	11460000	2010-12-18	241	A
USGS	11460000	2010-12-19	270	A
USGS	11460000	2010-12-20	120	A
USGS	11460000	2010-12-21	102	A
USGS	11460000	2010-12-22	291	A
USGS	11460000	2010-12-23	101	A
USGS	11460000	2010-12-24	60.8	A
USGS	11460000	2010-12-25	174	A
USGS	11460000	2010-12-26	140	A
USGS	11460000	2010-12-27	77.9	A
USGS	11460000	2010-12-28	250	A
USGS	11460000	2010-12-29	474	A
USGS	11460000	2010-12-30	138	A
USGS	11460000	2010-12-31	79.6	A
USGS	11460000	2011-01-01	136	A
USGS	11460000	2011-01-02	261	A
USGS	11460000	2011-01-03	145	A
USGS	11460000	2011-01-04	85.6	A
USGS	11460000	2011-01-05	61.1	A
USGS	11460000	2011-01-06	46.9	A
USGS	11460000	2011-01-07	37.8	A
USGS	11460000	2011-01-08	31.4	A
USGS	11460000	2011-01-09	26.0	A
USGS	11460000	2011-01-10	22.0	A
USGS	11460000	2011-01-11	18.8	A
USGS	11460000	2011-01-12	16.3	A
USGS	11460000	2011-01-13	18.5	A
USGS	11460000	2011-01-14	14.5	A
USGS	11460000	2011-01-15	12.7	A
USGS	11460000	2011-01-16	11.5	A
USGS	11460000	2011-01-17	10.6	A
USGS	11460000	2011-01-18	9.83	A
USGS	11460000	2011-01-19	8.85	A
USGS	11460000	2011-01-20	7.90	A
USGS	11460000	2011-01-21	7.35	A
USGS	11460000	2011-01-22	6.96	A
USGS	11460000	2011-01-23	6.25	A
USGS	11460000	2011-01-24	5.75	A
USGS	11460000	2011-01-25	5.52	A
USGS	11460000	2011-01-26	5.17	A
USGS	11460000	2011-01-27	4.84	A
USGS	11460000	2011-01-28	4.72	A
USGS	11460000	2011-01-29	6.10	A
USGS	11460000	2011-01-30	23.4	A
USGS	11460000	2011-01-31	9.47	A
USGS	11460000	2011-02-01	7.29	A
USGS	11460000	2011-02-02	5.96	A
USGS	11460000	2011-02-03	5.31	A
USGS	11460000	2011-02-04	5.05	A
USGS	11460000	2011-02-05	4.89	A
USGS	11460000	2011-02-06	4.72	A
USGS	11460000	2011-02-07	4.55	A
USGS	11460000	2011-02-08	4.35	A
USGS	11460000	2011-02-09	4.15	A
USGS	11460000	2011-02-10	4.10	A
USGS	11460000	2011-02-11	3.88	A
USGS	11460000	2011-02-12	3.75	A
USGS	11460000	2011-02-13	3.60	A
USGS	11460000	2011-02-14	27.3	A
USGS	11460000	2011-02-15	59.3	A
USGS	11460000	2011-02-16	200	A
USGS	11460000	2011-02-17	325	A
USGS	11460000	2011-02-18	222	A
USGS	11460000	2011-02-19	241	A
USGS	11460000	2011-02-20	124	A
USGS	11460000	2011-02-21	79.2	A
USGS	11460000	2011-02-22	50.8	A
USGS	11460000	2011-02-23	36.9	A
USGS	11460000	2011-02-24	47.3	A
USGS	11460000	2011-02-25	215	A
USGS	11460000	2011-02-26	103	A
USGS	11460000	2011-02-27	66.6	A
USGS	11460000	2011-02-28	46.1	A
USGS	11460000	2011-03-01	35.7	A
USGS	11460000	2011-03-02	323	A
USGS	11460000	2011-03-03	148	A
USGS	11460000	2011-03-04	97.0	A
USGS	11460000	2011-03-05	70.6	A
USGS	11460000	2011-03-06	86.6	A
USGS	11460000	2011-03-07	71.4	A
USGS	11460000	2011-03-08	58.0	A
USGS	11460000	2011-03-09	39.6	A
USGS	11460000	2011-03-10	33.7	A
USGS	11460000	2011-03-11	32.6	A
USGS	11460000	2011-03-12	33.8	A
USGS	11460000	2011-03-13	40.5	A
USGS	11460000	2011-03-14	56.0	A
USGS	11460000	2011-03-15	92.7	A
USGS	11460000	2011-03-16	126	A
USGS	11460000	2011-03-17	76.1	A
USGS	11460000	2011-03-18	309	A
USGS	11460000	2011-03-19	553	A
USGS	11460000	2011-03-20	698	A
USGS	11460000	2011-03-21	237	A
USGS	11460000	2011-03-22	154	A
USGS	11460000	2011-03-23	361	A
USGS	11460000	2011-03-24	765	A
USGS	11460000	2011-03-25	365	A
USGS	11460000	2011-03-26	511	A
USGS	11460000	2011-03-27	251	A
USGS	11460000	2011-03-28	154	A
USGS	11460000	2011-03-29	106	A
USGS	11460000	2011-03-30	74.6	A
USGS	11460000	2011-03-31	55.6	A
USGS	11460000	2011-04-01	45.6	A
USGS	11460000	2011-04-02	37.4	A
USGS	11460000	2011-04-03	31.5	A
USGS	11460000	2011-04-04	27.2	A
USGS	11460000	2011-04-05	24.4	A
USGS	11460000	2011-04-06	21.8	A
USGS	11460000	2011-04-07	20.3	A
USGS	11460000	2011-04-08	18.9	A
USGS	11460000	2011-04-09	16.4	A
USGS	11460000	2011-04-10	14.0	A
USGS	11460000	2011-04-11	13.2	A
USGS	11460000	2011-04-12	12.5	A
USGS	11460000	2011-04-13	13.6	A
USGS	11460000	2011-04-14	10.7	A
USGS	11460000	2011-04-15	10.2	A
USGS	11460000	2011-04-16	9.91	A
USGS	11460000	2011-04-17	9.35	A
USGS	11460000	2011-04-18	8.78	A
USGS	11460000	2011-04-19	8.40	A
USGS	11460000	2011-04-20	8.78	A
USGS	11460000	2011-04-21	15.8	A
USGS	11460000	2011-04-22	8.57	A
USGS	11460000	2011-04-23	7.89	A
USGS	11460000	2011-04-24	8.81	A
USGS	11460000	2011-04-25	8.00	A
USGS	11460000	2011-04-26	7.68	A
USGS	11460000	2011-04-27	6.40	A
USGS	11460000	2011-04-28	5.92	A
USGS	11460000	2011-04-29	5.67	A
USGS	11460000	2011-04-30	5.50	A
USGS	11460000	2011-05-01	5.11	A
USGS	11460000	2011-05-02	4.67	A
USGS	11460000	2011-05-03	4.65	A
USGS	11460000	2011-05-04	4.53	A
USGS	11460000	2011-05-05	4.32	A
USGS	11460000	2011-05-06	4.15	A
USGS	11460000	2011-05-07	4.08	A
USGS	11460000	2011-05-08	3.99	A
USGS	11460000	2011-05-09	3.90	A
USGS	11460000	2011-05-10	3.93	A
USGS	11460000	2011-05-11	3.77	A
USGS	11460000	2011-05-12	3.54	A
USGS	11460000	2011-05-13	3.57	A
USGS	11460000	2011-05-14	3.59	A
USGS	11460000	2011-05-15	5.66	A
USGS	11460000	2011-05-16	10.6	A
USGS	11460000	2011-05-17	23.4	A
USGS	11460000	2011-05-18	10.8	A
USGS	11460000	2011-05-19	6.23	A
USGS	11460000	2011-05-20	5.07	A
USGS	11460000	2011-05-21	4.49	A
USGS	11460000	2011-05-22	4.20	A
USGS	11460000	2011-05-23	4.05	A
USGS	11460000	2011-05-24	3.97	A
USGS	11460000	2011-05-25	9.05	A
USGS	11460000	2011-05-26	4.30	A
USGS	11460000	2011-05-27	3.95	A
USGS	11460000	2011-05-28	4.52	A
USGS	11460000	2011-05-29	3.98	A
USGS	11460000	2011-05-30	3.66	A
USGS	11460000	2011-05-31	3.79	A
USGS	11460000	2011-06-01		
USGS	11460000	2011-06-02		
USGS	11460000	2011-06-03		
USGS	11460000	2011-06-04		
USGS	11460000	2011-06-05		
USGS	11460000	2011-06-06		
USGS	11460000	2011-06-07		
USGS	11460000	2011-06-08		
USGS	11460000	2011-06-09		
USGS	11460000	2011-06-10		
USGS	11460000	2011-06-11		
USGS	11460000	2011-06-12		
USGS	11460000	2011-06-13		
USGS	11460000	2011-06-14		
USGS	11460000	2011-06-15		
USGS	11460000	2011-06-16		
USGS	11460000	2011-06-17		
USGS	11460000	2011-06-18		
USGS	11460000	2011-06-19		
USGS	11460000	2011-06-20		
USGS	11460000	2011-06-21		
USGS	11460000	2011-06-22		
USGS	11460000	2011-06-23		
USGS	11460000	2011-06-24		
USGS	11460000	2011-06-25		
USGS	11460000	2011-06-26		
USGS	11460000	2011-06-27		
USGS	11460000	2011-06-28		
USGS	11460000	2011-06-29		
USGS	11460000	2011-06-30		
USGS	11460000	2011-07-01		
USGS	11460000	2011-07-02		
USGS	11460000	2011-07-03		
USGS	11460000	2011-07-04		
USGS	11460000	2011-07-05		
USGS	11460000	2011-07-06		
USGS	11460000	2011-07-07		
USGS	11460000	2011-07-08		
USGS	11460000	2011-07-09		
USGS	11460000	2011-07-10		
USGS	11460000	2011-07-11		
USGS	11460000	2011-07-12		
USGS	11460000	2011-07-13		
USGS	11460000	2011-07-14		
USGS	11460000	2011-07-15		
USGS	11460000	2011-07-16		
USGS	11460000	2011-07-17		
USGS	11460000	2011-07-18		
USGS	11460000	2011-07-19		
USGS	11460000	2011-07-20		
USGS	11460000	2011-07-21		
USGS	11460000	2011-07-22		
USGS	11460000	2011-07-23		
USGS	11460000	2011-07-24		
USGS	11460000	2011-07-25		
USGS	11460000	2011-07-26		
USGS	11460000	2011-07-27		
USGS	11460000	2011-07-28		
USGS	11460000	2011-07-29		
USGS	11460000	2011-07-30		
USGS	11460000	2011-07-31		
USGS	11460000	2011-08-01		
USGS	11460000	2011-08-02		
USGS	11460000	2011-08-03		
USGS	11460000	2011-08-04		
USGS	11460000	2011-08-05		
USGS	11460000	2011-08-06		
USGS	11460000	2011-08-07		
USGS	11460000	2011-08-08		
USGS	11460000	2011-08-09		
USGS	11460000	2011-08-10		
USGS	11460000	2011-08-11		
USGS	11460000	2011-08-12		
USGS	11460000	2011-08-13		
USGS	11460000	2011-08-14		
USGS	11460000	2011-08-15		
USGS	11460000	2011-08-16		
USGS	11460000	2011-08-17		
USGS	11460000	2011-08-18		
USGS	11460000	2011-08-19		
USGS	11460000	2011-08-20		
USGS	11460000	2011-08-21		
USGS	11460000	2011-08-22		
USGS	11460000	2011-08-23		
USGS	11460000	2011-08-24		
USGS	11460000	2011-08-25		
USGS	11460000	2011-08-26		
USGS	11460000	2011-08-27		
USGS	11460000	2011-08-28		
USGS	11460000	2011-08-29		
USGS	11460000	2011-08-30		
USGS	11460000	2011-08-31		
USGS	11460000	2011-09-01		
USGS	11460000	2011-09-02		
USGS	11460000	2011-09-03		
USGS	11460000	2011-09-04		
USGS	11460000	2011-09-05		
USGS	11460000	2011-09-06		
USGS	11460000	2011-09-07		
USGS	11460000	2011-09-08		
USGS	11460000	2011-09-09		
USGS	11460000	2011-09-10		
USGS	11460000	2011-09-11		
USGS	11460000	2011-09-12		
