# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-12-28 20:21:57 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11458000 NAPA R NR NAPA CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11458000
#            TS   parameter     statistic     Description
#         11270       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	11270_00060_00003	11270_00060_00003_cd
USGS	11458000	1999-01-26	180	A
USGS	11458000	1999-01-27	157	A
USGS	11458000	1999-01-28	132	A
USGS	11458000	1999-01-29	118	A
USGS	11458000	1999-01-30	109	A
USGS	11458000	1999-01-31	249	A
USGS	11458000	1999-02-01	222	A
USGS	11458000	1999-02-02	168	A
USGS	11458000	1999-02-03	146	A
USGS	11458000	1999-02-04	132	A
USGS	11458000	1999-02-05	117	A
USGS	11458000	1999-02-06	852	A
USGS	11458000	1999-02-07	5960	A
USGS	11458000	1999-02-08	2090	A
USGS	11458000	1999-02-09	5690	A
USGS	11458000	1999-02-10	1890	A
USGS	11458000	1999-02-11	1130	A
USGS	11458000	1999-02-12	846	A
USGS	11458000	1999-02-13	681	A
USGS	11458000	1999-02-14	602	A
USGS	11458000	1999-02-15	515	A
USGS	11458000	1999-02-16	791	A
USGS	11458000	1999-02-17	2400	A
USGS	11458000	1999-02-18	1310	A
USGS	11458000	1999-02-19	1110	A
USGS	11458000	1999-02-20	945	A
USGS	11458000	1999-02-21	1680	A
USGS	11458000	1999-02-22	1120	A
USGS	11458000	1999-02-23	886	A
USGS	11458000	1999-02-24	747	A
USGS	11458000	1999-02-25	1290	A
USGS	11458000	1999-02-26	942	A
USGS	11458000	1999-02-27	767	A
USGS	11458000	1999-02-28	712	A
USGS	11458000	1999-03-01	904	A
USGS	11458000	1999-03-02	697	A
USGS	11458000	1999-03-03	650	A
USGS	11458000	1999-03-04	568	A
USGS	11458000	1999-03-05	503	A
USGS	11458000	1999-03-06	455	A
USGS	11458000	1999-03-07	414	A
USGS	11458000	1999-03-08	515	A
USGS	11458000	1999-03-09	929	A
USGS	11458000	1999-03-10	663	A
USGS	11458000	1999-03-11	557	A
USGS	11458000	1999-03-12	481	A
USGS	11458000	1999-03-13	437	A
USGS	11458000	1999-03-14	422	A
USGS	11458000	1999-03-15	485	A
USGS	11458000	1999-03-16	412	A
USGS	11458000	1999-03-17	367	A
USGS	11458000	1999-03-18	333	A
USGS	11458000	1999-03-19	325	A
USGS	11458000	1999-03-20	344	A
USGS	11458000	1999-03-21	308	A
USGS	11458000	1999-03-22	287	A
USGS	11458000	1999-03-23	281	A
USGS	11458000	1999-03-24	347	A
USGS	11458000	1999-03-25	1210	A
USGS	11458000	1999-03-26	783	A
USGS	11458000	1999-03-27	601	A
USGS	11458000	1999-03-28	500	A
USGS	11458000	1999-03-29	435	A
USGS	11458000	1999-03-30	395	A
USGS	11458000	1999-03-31	438	A
USGS	11458000	1999-04-01	362	A
USGS	11458000	1999-04-02	327	A
USGS	11458000	1999-04-03	294	A
USGS	11458000	1999-04-04	272	A
USGS	11458000	1999-04-05	302	A
USGS	11458000	1999-04-06	326	A
USGS	11458000	1999-04-07	282	A
USGS	11458000	1999-04-08	453	A
USGS	11458000	1999-04-09	448	A
USGS	11458000	1999-04-10	370	A
USGS	11458000	1999-04-11	1230	A:e
USGS	11458000	1999-04-12	938	A
USGS	11458000	1999-04-13	654	A
USGS	11458000	1999-04-14	540	A
USGS	11458000	1999-04-15	454	A
USGS	11458000	1999-04-16	394	A
USGS	11458000	1999-04-17	350	A
USGS	11458000	1999-04-18	311	A
USGS	11458000	1999-04-19	281	A
USGS	11458000	1999-04-20	257	A
USGS	11458000	1999-04-21	239	A
USGS	11458000	1999-04-22	223	A
USGS	11458000	1999-04-23	209	A
USGS	11458000	1999-04-24	190	A
USGS	11458000	1999-04-25	178	A
USGS	11458000	1999-04-26	171	A
USGS	11458000	1999-04-27	159	A
USGS	11458000	1999-04-28	146	A
USGS	11458000	1999-04-29	135	A
USGS	11458000	1999-04-30	127	A
USGS	11458000	1999-05-01	117	A
USGS	11458000	1999-05-02	113	A
USGS	11458000	1999-05-03	113	A
USGS	11458000	1999-05-04	108	A
USGS	11458000	1999-05-05	97.0	A
USGS	11458000	1999-05-06	96.0	A
USGS	11458000	1999-05-07	92.0	A
USGS	11458000	1999-05-08	88.0	A
USGS	11458000	1999-05-09	82.0	A
USGS	11458000	1999-05-10	80.0	A
USGS	11458000	1999-05-11	75.0	A
USGS	11458000	1999-05-12	73.0	A
USGS	11458000	1999-05-13	68.0	A
USGS	11458000	1999-05-14	65.0	A
USGS	11458000	1999-05-15	81.0	A
USGS	11458000	1999-05-16	70.0	A
USGS	11458000	1999-05-17	69.0	A
USGS	11458000	1999-05-18	65.0	A
USGS	11458000	1999-05-19	63.0	A
USGS	11458000	1999-05-20	62.0	A
USGS	11458000	1999-05-21	62.0	A
USGS	11458000	1999-05-22	59.0	A
USGS	11458000	1999-05-23	54.0	A
USGS	11458000	1999-05-24	53.0	A
USGS	11458000	1999-05-25	51.0	A
USGS	11458000	1999-05-26	49.0	A
USGS	11458000	1999-05-27	47.0	A
USGS	11458000	1999-05-28	47.0	A
USGS	11458000	1999-05-29	47.0	A
USGS	11458000	1999-05-30	46.0	A
USGS	11458000	1999-05-31	45.0	A
USGS	11458000	1999-06-01	43.0	A
USGS	11458000	1999-06-02	42.0	A
USGS	11458000	1999-06-03	42.0	A
USGS	11458000	1999-06-04	42.0	A
USGS	11458000	1999-06-05	40.0	A
USGS	11458000	1999-06-06	39.0	A
USGS	11458000	1999-06-07	36.0	A
USGS	11458000	1999-06-08	33.0	A
USGS	11458000	1999-06-09	31.0	A
USGS	11458000	1999-06-10	30.0	A
USGS	11458000	1999-06-11	29.0	A
USGS	11458000	1999-06-12	28.0	A
USGS	11458000	1999-06-13	28.0	A
USGS	11458000	1999-06-14	27.0	A
USGS	11458000	1999-06-15	27.0	A
USGS	11458000	1999-06-16	25.0	A
USGS	11458000	1999-06-17	23.0	A
USGS	11458000	1999-06-18	23.0	A
USGS	11458000	1999-06-19	21.0	A
USGS	11458000	1999-06-20	21.0	A
USGS	11458000	1999-06-21	20.0	A
USGS	11458000	1999-06-22	20.0	A
USGS	11458000	1999-06-23	17.0	A
USGS	11458000	1999-06-24	17.0	A
USGS	11458000	1999-06-25	16.0	A
USGS	11458000	1999-06-26	15.0	A
USGS	11458000	1999-06-27	15.0	A
USGS	11458000	1999-06-28	14.0	A
USGS	11458000	1999-06-29	13.0	A
USGS	11458000	1999-06-30	12.0	A
USGS	11458000	1999-07-01	11.0	A
USGS	11458000	1999-07-02	10.0	A
USGS	11458000	1999-07-03	10.0	A
USGS	11458000	1999-07-04	11.0	A
USGS	11458000	1999-07-05	9.80	A
USGS	11458000	1999-07-06	11.0	A
USGS	11458000	1999-07-07	9.40	A
USGS	11458000	1999-07-08	8.40	A
USGS	11458000	1999-07-09	7.50	A
USGS	11458000	1999-07-10	6.30	A
USGS	11458000	1999-07-11	7.30	A
USGS	11458000	1999-07-12	6.10	A
USGS	11458000	1999-07-13	5.10	A
USGS	11458000	1999-07-14	3.90	A
USGS	11458000	1999-07-15	3.40	A
USGS	11458000	1999-07-16	3.60	A
USGS	11458000	1999-07-17	4.00	A
USGS	11458000	1999-07-18	4.30	A
USGS	11458000	1999-07-19	3.90	A
USGS	11458000	1999-07-20	3.20	A
USGS	11458000	1999-07-21	3.20	A
USGS	11458000	1999-07-22	3.50	A
USGS	11458000	1999-07-23	4.30	A
USGS	11458000	1999-07-24	4.40	A
USGS	11458000	1999-07-25	4.20	A
USGS	11458000	1999-07-26	3.60	A
USGS	11458000	1999-07-27	3.10	A
USGS	11458000	1999-07-28	2.90	A
USGS	11458000	1999-07-29	3.20	A
USGS	11458000	1999-07-30	3.90	A
USGS	11458000	1999-07-31	3.80	A
USGS	11458000	1999-08-01	3.50	A
USGS	11458000	1999-08-02	3.00	A
USGS	11458000	1999-08-03	3.00	A
USGS	11458000	1999-08-04	3.60	A
USGS	11458000	1999-08-05	3.60	A
USGS	11458000	1999-08-06	4.20	A
USGS	11458000	1999-08-07	3.70	A
USGS	11458000	1999-08-08	3.70	A
USGS	11458000	1999-08-09	3.90	A
USGS	11458000	1999-08-10	3.20	A
USGS	11458000	1999-08-11	2.70	A
USGS	11458000	1999-08-12	2.20	A
USGS	11458000	1999-08-13	2.40	A
USGS	11458000	1999-08-14	3.20	A
USGS	11458000	1999-08-15	3.70	A
USGS	11458000	1999-08-16	3.30	A
USGS	11458000	1999-08-17	3.20	A
USGS	11458000	1999-08-18	3.10	A
USGS	11458000	1999-08-19	2.70	A
USGS	11458000	1999-08-20	2.50	A
USGS	11458000	1999-08-21	2.30	A
USGS	11458000	1999-08-22	2.20	A
USGS	11458000	1999-08-23	2.10	A
USGS	11458000	1999-08-24	2.00	A
USGS	11458000	1999-08-25	2.00	A
USGS	11458000	1999-08-26	1.90	A
USGS	11458000	1999-08-27	1.80	A
USGS	11458000	1999-08-28	1.70	A
USGS	11458000	1999-08-29	1.60	A
USGS	11458000	1999-08-30	1.50	A
USGS	11458000	1999-08-31	1.00	A
USGS	11458000	1999-09-01	0.82	A
USGS	11458000	1999-09-02	0.73	A
USGS	11458000	1999-09-03	0.73	A
USGS	11458000	1999-09-04	0.73	A
USGS	11458000	1999-09-05	1.30	A
USGS	11458000	1999-09-06	1.50	A
USGS	11458000	1999-09-07	1.00	A
USGS	11458000	1999-09-08	0.71	A
USGS	11458000	1999-09-09	0.64	A
USGS	11458000	1999-09-10	0.63	A
USGS	11458000	1999-09-11	0.60	A
USGS	11458000	1999-09-12	0.62	A
USGS	11458000	1999-09-13	1.00	A
USGS	11458000	1999-09-14	0.78	A
USGS	11458000	1999-09-15	0.67	A
USGS	11458000	1999-09-16	0.62	A
USGS	11458000	1999-09-17	0.60	A
USGS	11458000	1999-09-18	0.58	A
USGS	11458000	1999-09-19	0.72	A
USGS	11458000	1999-09-20	1.10	A
USGS	11458000	1999-09-21	0.75	A
USGS	11458000	1999-09-22	0.61	A
USGS	11458000	1999-09-23	0.76	A
USGS	11458000	1999-09-24	1.30	A
USGS	11458000	1999-09-25	1.30	A
USGS	11458000	1999-09-26	1.20	A
USGS	11458000	1999-09-27	1.00	A
USGS	11458000	1999-09-28	0.67	A
USGS	11458000	1999-09-29	0.61	A
USGS	11458000	1999-09-30	0.65	A
USGS	11458000	1999-10-01	0.58	A
USGS	11458000	1999-10-02	0.55	A
USGS	11458000	1999-10-03	0.55	A
USGS	11458000	1999-10-04	0.55	A
USGS	11458000	1999-10-05	0.53	A
USGS	11458000	1999-10-06	0.52	A
USGS	11458000	1999-10-07	0.63	A
USGS	11458000	1999-10-08	0.66	A
USGS	11458000	1999-10-09	0.62	A
USGS	11458000	1999-10-10	0.71	A
USGS	11458000	1999-10-11	0.73	A
USGS	11458000	1999-10-12	0.65	A
USGS	11458000	1999-10-13	3.00	A
USGS	11458000	1999-10-14	4.40	A
USGS	11458000	1999-10-15	4.60	A
USGS	11458000	1999-10-16	2.80	A
USGS	11458000	1999-10-17	1.70	A
USGS	11458000	1999-10-18	1.40	A
USGS	11458000	1999-10-19	0.86	A
USGS	11458000	1999-10-20	0.62	A
USGS	11458000	1999-10-21	0.48	A
USGS	11458000	1999-10-22	0.48	A
USGS	11458000	1999-10-23	0.48	A
USGS	11458000	1999-10-24	0.51	A
USGS	11458000	1999-10-25	0.66	A
USGS	11458000	1999-10-26	0.66	A
USGS	11458000	1999-10-27	0.59	A
USGS	11458000	1999-10-28	0.67	A
USGS	11458000	1999-10-29	1.20	A
USGS	11458000	1999-10-30	3.00	A
USGS	11458000	1999-10-31	2.70	A
USGS	11458000	1999-11-01	2.40	A
USGS	11458000	1999-11-02	2.00	A
USGS	11458000	1999-11-03	1.10	A
USGS	11458000	1999-11-04	0.93	A
USGS	11458000	1999-11-05	1.40	A
USGS	11458000	1999-11-06	1.60	A
USGS	11458000	1999-11-07	2.00	A
USGS	11458000	1999-11-08	8.60	A
USGS	11458000	1999-11-09	18.0	A
USGS	11458000	1999-11-10	10.0	A
USGS	11458000	1999-11-11	7.00	A
USGS	11458000	1999-11-12	5.60	A
USGS	11458000	1999-11-13	6.20	A
USGS	11458000	1999-11-14	4.90	A
USGS	11458000	1999-11-15	4.20	A
USGS	11458000	1999-11-16	4.50	A
USGS	11458000	1999-11-17	5.50	A
USGS	11458000	1999-11-18	6.90	A
USGS	11458000	1999-11-19	8.00	A
USGS	11458000	1999-11-20	26.0	A
USGS	11458000	1999-11-21	18.0	A
USGS	11458000	1999-11-22	11.0	A
USGS	11458000	1999-11-23	7.80	A
USGS	11458000	1999-11-24	6.40	A
USGS	11458000	1999-11-25	5.80	A
USGS	11458000	1999-11-26	5.50	A
USGS	11458000	1999-11-27	5.10	A
USGS	11458000	1999-11-28	4.60	A
USGS	11458000	1999-11-29	4.50	A
USGS	11458000	1999-11-30	4.90	A
USGS	11458000	1999-12-01	22.0	A
USGS	11458000	1999-12-02	20.0	A
USGS	11458000	1999-12-03	13.0	A
USGS	11458000	1999-12-04	10.0	A
USGS	11458000	1999-12-05	8.50	A
USGS	11458000	1999-12-06	7.60	A
USGS	11458000	1999-12-07	6.80	A
USGS	11458000	1999-12-08	6.30	A
USGS	11458000	1999-12-09	6.30	A
USGS	11458000	1999-12-10	9.50	A
USGS	11458000	1999-12-11	11.0	A
USGS	11458000	1999-12-12	9.40	A
USGS	11458000	1999-12-13	8.40	A
USGS	11458000	1999-12-14	6.90	A
USGS	11458000	1999-12-15	6.60	A
USGS	11458000	1999-12-16	6.50	A
USGS	11458000	1999-12-17	6.30	A
USGS	11458000	1999-12-18	6.20	A
USGS	11458000	1999-12-19	6.00	A
USGS	11458000	1999-12-20	5.20	A
USGS	11458000	1999-12-21	3.60	A
USGS	11458000	1999-12-22	4.60	A
USGS	11458000	1999-12-23	4.10	A
USGS	11458000	1999-12-24	5.60	A
USGS	11458000	1999-12-25	5.60	A
USGS	11458000	1999-12-26	5.60	A
USGS	11458000	1999-12-27	5.70	A
USGS	11458000	1999-12-28	5.90	A
USGS	11458000	1999-12-29	5.90	A
USGS	11458000	1999-12-30	5.90	A
USGS	11458000	1999-12-31	5.90	A
USGS	11458000	2000-01-01	5.90	A
USGS	11458000	2000-01-02	6.00	A
USGS	11458000	2000-01-03	6.00	A
USGS	11458000	2000-01-04	5.90	A
USGS	11458000	2000-01-05	5.90	A
USGS	11458000	2000-01-06	5.90	A
USGS	11458000	2000-01-07	5.90	A
USGS	11458000	2000-01-08	5.90	A
USGS	11458000	2000-01-09	5.90	A
USGS	11458000	2000-01-10	5.80	A
USGS	11458000	2000-01-11	8.20	A
USGS	11458000	2000-01-12	75.0	A
USGS	11458000	2000-01-13	26.0	A
USGS	11458000	2000-01-14	16.0	A
USGS	11458000	2000-01-15	15.0	A
USGS	11458000	2000-01-16	136	A
USGS	11458000	2000-01-17	101	A
USGS	11458000	2000-01-18	71.0	A
USGS	11458000	2000-01-19	88.0	A
USGS	11458000	2000-01-20	61.0	A
USGS	11458000	2000-01-21	50.0	A
USGS	11458000	2000-01-22	53.0	A
USGS	11458000	2000-01-23	67.0	A
USGS	11458000	2000-01-24	847	A
USGS	11458000	2000-01-25	538	A
USGS	11458000	2000-01-26	254	A
USGS	11458000	2000-01-27	158	A
USGS	11458000	2000-01-28	110	A
USGS	11458000	2000-01-29	85.0	A
USGS	11458000	2000-01-30	159	A
USGS	11458000	2000-01-31	249	A
USGS	11458000	2000-02-01	237	A
USGS	11458000	2000-02-02	186	A
USGS	11458000	2000-02-03	154	A
USGS	11458000	2000-02-04	156	A
USGS	11458000	2000-02-05	139	A
USGS	11458000	2000-02-06	202	A
USGS	11458000	2000-02-07	156	A
USGS	11458000	2000-02-08	124	A
USGS	11458000	2000-02-09	110	A
USGS	11458000	2000-02-10	137	A
USGS	11458000	2000-02-11	447	A
USGS	11458000	2000-02-12	1520	A
USGS	11458000	2000-02-13	2470	A
USGS	11458000	2000-02-14	5750	A
USGS	11458000	2000-02-15	2000	A
USGS	11458000	2000-02-16	1050	A
USGS	11458000	2000-02-17	768	A
USGS	11458000	2000-02-18	604	A
USGS	11458000	2000-02-19	507	A
USGS	11458000	2000-02-20	506	A
USGS	11458000	2000-02-21	874	A
USGS	11458000	2000-02-22	892	A
USGS	11458000	2000-02-23	2690	A
USGS	11458000	2000-02-24	1110	A
USGS	11458000	2000-02-25	818	A
USGS	11458000	2000-02-26	748	A
USGS	11458000	2000-02-27	2600	A
USGS	11458000	2000-02-28	1560	A
USGS	11458000	2000-02-29	1480	A
USGS	11458000	2000-03-01	1200	A
USGS	11458000	2000-03-02	973	A
USGS	11458000	2000-03-03	862	A
USGS	11458000	2000-03-04	742	A
USGS	11458000	2000-03-05	1050	A
USGS	11458000	2000-03-06	955	A
USGS	11458000	2000-03-07	828	A
USGS	11458000	2000-03-08	1250	A
USGS	11458000	2000-03-09	2120	A
USGS	11458000	2000-03-10	1440	A
USGS	11458000	2000-03-11	1010	A
USGS	11458000	2000-03-12	789	A
USGS	11458000	2000-03-13	639	A
USGS	11458000	2000-03-14	542	A
USGS	11458000	2000-03-15	468	A
USGS	11458000	2000-03-16	402	A
USGS	11458000	2000-03-17	347	A
USGS	11458000	2000-03-18	321	A
USGS	11458000	2000-03-19	296	A
USGS	11458000	2000-03-20	274	A
USGS	11458000	2000-03-21	248	A
USGS	11458000	2000-03-22	222	A
USGS	11458000	2000-03-23	203	A
USGS	11458000	2000-03-24	191	A
USGS	11458000	2000-03-25	177	A
USGS	11458000	2000-03-26	164	A
USGS	11458000	2000-03-27	157	A
USGS	11458000	2000-03-28	147	A
USGS	11458000	2000-03-29	131	A
USGS	11458000	2000-03-30	119	A
USGS	11458000	2000-03-31	112	A
USGS	11458000	2000-04-01	105	A
USGS	11458000	2000-04-02	103	A
USGS	11458000	2000-04-03	94.0	A
USGS	11458000	2000-04-04	90.0	A
USGS	11458000	2000-04-05	87.0	A
USGS	11458000	2000-04-06	85.0	A
USGS	11458000	2000-04-07	81.0	A
USGS	11458000	2000-04-08	78.0	A
USGS	11458000	2000-04-09	75.0	A
USGS	11458000	2000-04-10	72.0	A
USGS	11458000	2000-04-11	69.0	A
USGS	11458000	2000-04-12	64.0	A
USGS	11458000	2000-04-13	75.0	A
USGS	11458000	2000-04-14	73.0	A
USGS	11458000	2000-04-15	69.0	A
USGS	11458000	2000-04-16	71.0	A
USGS	11458000	2000-04-17	211	A
USGS	11458000	2000-04-18	172	A
USGS	11458000	2000-04-19	114	A
USGS	11458000	2000-04-20	95.0	A
USGS	11458000	2000-04-21	87.0	A
USGS	11458000	2000-04-22	80.0	A
USGS	11458000	2000-04-23	74.0	A
USGS	11458000	2000-04-24	70.0	A
USGS	11458000	2000-04-25	67.0	A
USGS	11458000	2000-04-26	62.0	A
USGS	11458000	2000-04-27	61.0	A
USGS	11458000	2000-04-28	59.0	A
USGS	11458000	2000-04-29	56.0	A
USGS	11458000	2000-04-30	55.0	A
USGS	11458000	2000-05-01	53.0	A
USGS	11458000	2000-05-02	51.0	A
USGS	11458000	2000-05-03	49.0	A
USGS	11458000	2000-05-04	48.0	A
USGS	11458000	2000-05-05	46.0	A
USGS	11458000	2000-05-06	44.0	A
USGS	11458000	2000-05-07	49.0	A
USGS	11458000	2000-05-08	59.0	A
USGS	11458000	2000-05-09	51.0	A
USGS	11458000	2000-05-10	44.0	A
USGS	11458000	2000-05-11	38.0	A
USGS	11458000	2000-05-12	48.0	A
USGS	11458000	2000-05-13	41.0	A
USGS	11458000	2000-05-14	42.0	A
USGS	11458000	2000-05-15	67.0	A
USGS	11458000	2000-05-16	61.0	A
USGS	11458000	2000-05-17	49.0	A
USGS	11458000	2000-05-18	43.0	A
USGS	11458000	2000-05-19	40.0	A
USGS	11458000	2000-05-20	38.0	A
USGS	11458000	2000-05-21	36.0	A
USGS	11458000	2000-05-22	33.0	A
USGS	11458000	2000-05-23	30.0	A
USGS	11458000	2000-05-24	27.0	A
USGS	11458000	2000-05-25	26.0	A
USGS	11458000	2000-05-26	24.0	A
USGS	11458000	2000-05-27	23.0	A
USGS	11458000	2000-05-28	22.0	A
USGS	11458000	2000-05-29	21.0	A
USGS	11458000	2000-05-30	20.0	A
USGS	11458000	2000-05-31	20.0	A
USGS	11458000	2000-06-01	19.0	A
USGS	11458000	2000-06-02	19.0	A
USGS	11458000	2000-06-03	20.0	A
USGS	11458000	2000-06-04	17.0	A
USGS	11458000	2000-06-05	17.0	A
USGS	11458000	2000-06-06	16.0	A
USGS	11458000	2000-06-07	16.0	A
USGS	11458000	2000-06-08	18.0	A
USGS	11458000	2000-06-09	18.0	A
USGS	11458000	2000-06-10	17.0	A
USGS	11458000	2000-06-11	15.0	A
USGS	11458000	2000-06-12	14.0	A
USGS	11458000	2000-06-13	13.0	A
USGS	11458000	2000-06-14	12.0	A
USGS	11458000	2000-06-15	8.90	A
USGS	11458000	2000-06-16	7.00	A
USGS	11458000	2000-06-17	6.30	A
USGS	11458000	2000-06-18	7.20	A
USGS	11458000	2000-06-19	7.10	A
USGS	11458000	2000-06-20	6.20	A
USGS	11458000	2000-06-21	5.80	A
USGS	11458000	2000-06-22	5.70	A
USGS	11458000	2000-06-23	5.80	A
USGS	11458000	2000-06-24	6.20	A
USGS	11458000	2000-06-25	7.00	A
USGS	11458000	2000-06-26	6.20	A
USGS	11458000	2000-06-27	5.30	A
USGS	11458000	2000-06-28	5.10	A
USGS	11458000	2000-06-29	4.80	A
USGS	11458000	2000-06-30	4.60	A
USGS	11458000	2000-07-01	4.60	A
USGS	11458000	2000-07-02	5.10	A
USGS	11458000	2000-07-03	4.70	A
USGS	11458000	2000-07-04	4.60	A
USGS	11458000	2000-07-05	4.60	A
USGS	11458000	2000-07-06	4.50	A
USGS	11458000	2000-07-07	4.40	A
USGS	11458000	2000-07-08	4.20	A
USGS	11458000	2000-07-09	4.30	A
USGS	11458000	2000-07-10	3.80	A
USGS	11458000	2000-07-11	1.90	A
USGS	11458000	2000-07-12	1.50	A
USGS	11458000	2000-07-13	1.60	A:e
USGS	11458000	2000-07-14	3.70	A:e
USGS	11458000	2000-07-15	2.60	A:e
USGS	11458000	2000-07-16	1.80	A:e
USGS	11458000	2000-07-17	1.70	A:e
USGS	11458000	2000-07-18	1.90	A:e
USGS	11458000	2000-07-19	2.30	A
USGS	11458000	2000-07-20	2.80	A
USGS	11458000	2000-07-21	3.70	A
USGS	11458000	2000-07-22	1.60	A
USGS	11458000	2000-07-23	1.70	A
USGS	11458000	2000-07-24	2.60	A
USGS	11458000	2000-07-25	1.50	A
USGS	11458000	2000-07-26	1.20	A
USGS	11458000	2000-07-27	0.96	A
USGS	11458000	2000-07-28	0.64	A
USGS	11458000	2000-07-29	0.54	A
USGS	11458000	2000-07-30	0.52	A
USGS	11458000	2000-07-31	0.43	A
USGS	11458000	2000-08-01	0.40	A
USGS	11458000	2000-08-02	0.29	A
USGS	11458000	2000-08-03	0.21	A
USGS	11458000	2000-08-04	0.21	A
USGS	11458000	2000-08-05	0.26	A
USGS	11458000	2000-08-06	0.18	A
USGS	11458000	2000-08-07	0.68	A
USGS	11458000	2000-08-08	0.56	A
USGS	11458000	2000-08-09	0.69	A
USGS	11458000	2000-08-10	0.72	A
USGS	11458000	2000-08-11	0.60	A
USGS	11458000	2000-08-12	0.74	A
USGS	11458000	2000-08-13	0.51	A
USGS	11458000	2000-08-14	0.68	A
USGS	11458000	2000-08-15	0.38	A
USGS	11458000	2000-08-16	0.30	A
USGS	11458000	2000-08-17	0.28	A
USGS	11458000	2000-08-18	0.26	A
USGS	11458000	2000-08-19	0.19	A
USGS	11458000	2000-08-20	0.14	A
USGS	11458000	2000-08-21	0.21	A
USGS	11458000	2000-08-22	0.17	A
USGS	11458000	2000-08-23	0.14	A
USGS	11458000	2000-08-24	0.12	A
USGS	11458000	2000-08-25	0.12	A
USGS	11458000	2000-08-26	0.10	A
USGS	11458000	2000-08-27	0.11	A
USGS	11458000	2000-08-28	0.25	A
USGS	11458000	2000-08-29	0.20	A
USGS	11458000	2000-08-30	0.18	A
USGS	11458000	2000-08-31	0.17	A
USGS	11458000	2000-09-01	0.12	A
USGS	11458000	2000-09-02	0.12	A
USGS	11458000	2000-09-03	0.11	A
USGS	11458000	2000-09-04	0.15	A
USGS	11458000	2000-09-05	0.18	A
USGS	11458000	2000-09-06	0.11	A
USGS	11458000	2000-09-07	0.12	A
USGS	11458000	2000-09-08	0.12	A
USGS	11458000	2000-09-09	0.12	A
USGS	11458000	2000-09-10	0.12	A
USGS	11458000	2000-09-11	0.11	A
USGS	11458000	2000-09-12	0.09	A
USGS	11458000	2000-09-13	0.08	A
USGS	11458000	2000-09-14	0.06	A
USGS	11458000	2000-09-15	0.04	A
USGS	11458000	2000-09-16	0.04	A
USGS	11458000	2000-09-17	0.02	A:e
USGS	11458000	2000-09-18	0.01	A:e
USGS	11458000	2000-09-19	0.00	A:e
USGS	11458000	2000-09-20	0.00	A:e
USGS	11458000	2000-09-21	0.00	A:e
